開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1988/11/12,7東京3,晴,12,4歳以上900万下,,ダ1600,10,良,1:39.4,37.5-37.4,サンライトマンナ,小島太,[東]高木嘉夫,ハーバーシルビア,パーティジョーク,3:３歳以上,800.0
1988/11/12,5京都3,晴,1,3歳未勝利,,ダ1200,11,良,1:14.6,35.8-38.8,コトブキアンサー,松永幹夫,[西]崎山博樹,ポートテーション,メイトウリボー,1:２歳,430.0
1988/11/12,5京都3,晴,2,3歳未勝利,,芝1600,17,良,1:38.2,36.4-36.6,コメモラカントリー,武豊,[西]浅見国一,シンブイソロン,カミノコウマン,1:２歳,430.0
1988/11/12,5京都3,晴,3,3歳新馬,,ダ1400,9,良,1:27.8,36.3-39.1,マルカテーオー,熊沢重文,[西]内藤繁春,マルカドラゴン,オースミシャダイ,1:２歳,520.0
1988/11/12,5京都3,晴,4,3歳新馬,,芝1200,9,良,1:12.3,36.6-35.7,ハナノテンリュウ,松永幹夫,[西]佐藤勇,ララファイター,タニノジュニアス,1:２歳,520.0
1988/11/12,5京都3,曇,5,障害4歳以上未勝利,,障3000,9,良,3:22.6,105.0-0.0,リープハーバコブラ,池添兼雄,[西]梅田康雄,イブキサージャント,シマノハンター,3:３歳以上,750.0
1988/11/12,5京都3,曇,6,4歳以上400万下,,ダ1800,16,良,1:54.3,36.5-39.0,メジロハリアー,清水英次,[西]大久保正,イーグルフォレスト,ダイヤコマチ,3:３歳以上,600.0
1988/11/12,5京都3,曇,7,4歳以上400万下,,芝2200,12,良,2:16.9,36.9-36.1,キングブレハット,村本善之,[西]坂田正行,ヤマノアナリス,マエコウスパーク,3:３歳以上,600.0
1988/11/12,5京都3,曇,8,4歳以上400万下,,芝2200,12,良,2:18.9,38.5-35.0,ダイナアトランダム,武豊,[西]池江泰郎,シヨノマグナム,シンリーゼント,3:３歳以上,600.0
1988/11/12,5京都3,曇,9,八瀬特別(900万下),,芝2400,9,良,2:28.8,37.4-35.9,テスコソロン,田原成貴,[西]中村均,トップファイナル,シルクオーシャン,3:３歳以上,1080.0
1988/11/12,5京都3,曇,10,アンドロメダS(OP),,ダ1800,16,良,1:50.8,36.5-37.8,クリメイト,武豊,[西]橋口弘次,イブキノセイウン,タカライデン,3:３歳以上,1740.0
1988/11/12,5京都3,晴,11,デイリー杯3歳S(G2),,芝1400,13,良,1:24.1,34.8-37.5,アイドルマリー,田原成貴,[西]浜田光正,メイショウコブラ,ニシケンアンサー,1:２歳,2800.0
1988/11/12,5京都3,晴,12,4歳以上900万下,,芝1600,14,良,1:36.1,35.2-37.0,マリンフリート,芹沢純一,[西]鹿戸幸治,ハヤブサオーカン,ホウエイソブリン,3:３歳以上,800.0
1988/11/06,4福島4,晴,1,3歳300万下,,ダ1000,8,良,1:02.9,36.4-38.6,セイユウファイター,成島正規,[東]田子冬樹,タキノライダー,ライトアイガー,1:２歳,310.0
1988/11/06,4福島4,晴,2,3歳新馬,,芝1200,6,良,1:13.3,35.1-38.2,カゼノコタロウ,田面木博,[東]高松邦男,ダイアウィリー,グランドピット,1:２歳,520.0
1988/11/06,4福島4,晴,3,4歳未勝利,,ダ1700,12,良,1:49.2,30.4-40.7,フミノルーマン,増沢末夫,[東]山崎彰義,サンキンエイト,パリスドンファン,2:３歳,430.0
1988/11/06,4福島4,晴,4,4歳未勝利,,ダ1000,12,良,1:00.6,34.6-37.5,ニシノアロハ,長峰一弘,[西]松田正弘,サマースキー,ルイテイト,2:３歳,430.0
1988/11/06,4福島4,晴,5,4歳未勝利,,ダ1000,12,良,1:00.9,35.7-37.0,ダイカツニシキ,安達昭夫,[西]福島勝,サンユーバトラー,ニシノアスナロ,2:３歳,430.0
1988/11/06,4福島4,晴,6,4歳未勝利,,芝1800,14,良,1:52.0,35.9-38.1,ホーリーカップ,田面木博,[西]増本豊,カチウマハヤテ,インタージャステス,2:３歳,430.0
1988/11/06,4福島4,晴,7,4歳以上400万下,,芝1800,9,良,1:52.7,37.4-37.6,モガミトライアン,内山正博,[西]中村好夫,アローエンパイア,シルキーリノ,3:３歳以上,600.0
