開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1998/04/26,2東京2,曇,10,丹沢S(1600万下),,ダ2100,15,不,2:09.1,29.8-37.3,ギガトン,的場均,[西]山内研二,ユーワミラージュ,コンクパール,3:３歳以上,1800.0
1998/04/26,2東京2,曇,11,NZT4歳S(G2),,芝1400,18,重,1:22.2,33.8-36.6,エルコンドルパサー,的場均,[東]二ノ宮敬,スギノキューティー,マイネルラヴ,2:３歳,6200.0
1998/04/26,2東京2,曇,12,4歳以上900万下,,ダ1400,14,不,1:24.3,35.4-36.6,シルキークール,土谷智紀,[東]鈴木勝美,レディブライティア,アールニセイ,3:３歳以上,1050.0
1998/04/26,3京都2,晴,1,4歳未勝利,,ダ1800,8,稍,1:54.3,37.0-37.9,ケンザゴールド,本田優,[西]田所秀孝,メモリーベイツ,ヤスノテイオー,2:３歳,510.0
1998/04/26,3京都2,晴,2,4歳未勝利,,ダ1200,10,稍,1:12.9,35.4-37.5,チアズビューティ,南井克巳,[西]五十嵐忠,ラインザクラ,マルスピリット,2:３歳,510.0
1998/04/26,3京都2,晴,3,4歳未勝利,,ダ1400,10,稍,1:26.1,35.6-37.7,スーパーイーグル,四位洋文,[西]坂口正則,ピメンタベップ,ワンダフルサンデー,2:３歳,510.0
1998/04/26,3京都2,晴,4,4歳未勝利,,芝1800,13,良,1:49.7,35.6-36.3,カズサヒロイン,四位洋文,[西]佐々木晶,ニホンピロアマゾン,プレミアムバラード,2:３歳,510.0
1998/04/26,3京都2,晴,5,4歳未勝利,,芝1400,13,良,1:23.1,35.2-36.2,ラウンドスペクター,熊沢重文,[西]池江泰郎,クリプトシチー,ビッグジャガー,2:３歳,510.0
1998/04/26,3京都2,晴,6,4歳以上500万下,,芝2000,9,良,2:02.4,36.4-36.7,バイオレットパール,内田浩一,[西]武宏平,ウメノアモン,トーヨーリアル,3:３歳以上,750.0
1998/04/26,3京都2,晴,7,4歳500万下,,ダ1800,15,良,1:53.0,36.7-38.2,シロキタルーブル,武幸四郎,[西]佐山優,ニホンピロブレント,ジャストアドラゴン,2:３歳,700.0
1998/04/26,3京都2,晴,8,4歳500万下,,芝1400,15,良,1:22.0,34.6-35.6,エルウェーサージュ,武豊,[西]坪憲章,リベルタ,サンキューホーラー,2:３歳,700.0
1998/04/26,3京都2,晴,9,紫野特別(900万下),,芝2400,9,良,2:29.1,35.5-35.7,スギノグッドラック,安田康彦,[西]安田伊佐,タマモイナズマ,フミノレインボー,3:３歳以上,1450.0
1998/04/26,3京都2,晴,10,マーガレットS(OP),,芝1600,17,良,1:35.2,34.5-36.1,ゲイリーキッス,四位洋文,[西]増本豊,アイリッシュリネン,ドクトリン,2:３歳,1900.0
1998/04/26,3京都2,晴,11,シルクロードS(G3),,芝1200,12,良,1:08.6,33.1-35.5,シーキングザパール,武豊,[西]森秀行,マサラッキ,シンコウフォレスト,3:３歳以上,2150.0
1998/04/26,3京都2,晴,12,4歳以上900万下,,ダ1400,14,良,1:23.3,34.8-36.3,ニシノオトヒメ,太宰啓介,[西]太宰義人,トーヨーサンダー,サンコメーテス,3:３歳以上,1050.0
1998/04/25,1新潟1,小雨,1,4歳未出走,,ダ1200,12,稍,1:14.7,35.9-38.8,ジョーディッガー,古川吉洋,[西]渡辺栄,ウインディヒル,アオイモンロー,2:３歳,510.0
1998/04/25,1新潟1,小雨,2,4歳未出走,,芝1400,14,稍,1:24.2,35.4-35.9,サンフレア,菊沢隆徳,[東]松山康久,ファインウェザー,シンユウセイオー,2:３歳,510.0
1998/04/25,1新潟1,小雨,3,4歳未出走,,芝2000,14,稍,2:06.0,38.3-36.2,ワカモガミ,伊藤直人,[東]小林常泰,ミズカガミ,マイネルガバナー,2:３歳,510.0
1998/04/25,1新潟1,小雨,4,4歳未勝利,,ダ1700,12,稍,1:49.6,31.0-39.2,トウショウノア,古川吉洋,[西]渡辺栄,プラントタイガー,テンシュカク,2:３歳,510.0
1998/04/25,1新潟1,小雨,5,4歳未勝利,,芝1600,15,稍,1:35.5,34.3-36.7,ターファンスズカ,芹沢純一,[西]橋田満,タルミズスコール,キタサンパワー,2:３歳,510.0
