開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1998/10/24,2福島7,曇,4,4歳未勝利,,芝1200,16,良,1:11.7,34.4-37.3,オジョウサマ,中舘英二,[東]池上昌弘,ファインフェアリー,トウジンルネサンス,2:３歳,510.0
1998/10/24,2福島7,曇,5,4歳未勝利,,ダ1000,12,良,1:00.8,35.1-37.5,ヨルノテイオウ,千田輝彦,[東]高橋裕,マイネルミニスター,ツジジェノバ,2:３歳,510.0
1998/10/24,2福島7,曇,6,4歳未勝利,,芝1800,16,良,1:51.6,36.6-37.6,スターアスリート,木幡初広,[東]平井雄二,ウィングリッタ,キャノピー,2:３歳,510.0
1998/10/24,2福島7,曇,7,4歳未勝利,,ダ1700,13,良,1:49.1,30.9-39.6,トゥナンテ,芹沢純一,[西]松元省一,ミルズウィスパー,クリミナルマーク,2:３歳,510.0
1998/10/24,2福島7,曇,8,4歳未勝利,,芝2000,16,良,2:06.2,35.6-38.9,ユメフブキ,中舘英二,[東]田中和夫,ホウショウビート,マルタカエイカン,2:３歳,510.0
1998/10/24,2福島7,曇,9,檜原湖特別(500万下),,ダ1700,13,良,1:46.3,30.4-37.8,キタサンモガンボ,大西直宏,[東]嶋田功,オメガストーリー,ライジングアロー,3:３歳以上,1050.0
1998/10/24,2福島7,曇,10,医王寺特別(500万下),,芝2000,16,良,2:05.1,35.7-38.3,ファイヤエンブレム,大西直宏,[東]高市圭二,サイドヴァレー,セイフクエセル,3:３歳以上,1050.0
1998/10/24,2福島7,曇,11,飯坂特別(900万下),,芝2000,10,良,2:04.9,36.0-38.0,マコトタイタン,西田雄一,[東]尾形充弘,クレバーフォーマー,ヒシウェー,3:３歳以上,1450.0
1998/10/24,2福島7,曇,12,4歳未勝利,,芝1200,16,良,1:12.6,35.0-37.6,リリオ,内田浩一,[西]池江泰郎,ランナーボーイ,ゼットオーヒ,2:３歳,510.0
1998/10/24,4東京5,小雨,1,3歳新馬,,芝1600,6,稍,1:40.5,38.6-35.5,エーピームサシ,田面木博,[東]諏訪富三,プラザフォンテン,トラストミュウツー,1:２歳,600.0
1998/10/24,4東京5,小雨,2,3歳未勝利,,ダ1200,9,重,1:13.4,35.8-37.6,ポルテボヌール,田中勝春,[東]高市圭二,ハッピーブライド,アイノシスター,1:２歳,510.0
1998/10/24,4東京5,小雨,3,3歳未勝利,,芝1400,13,稍,1:25.0,35.8-36.6,ニシノサンサン,加藤和宏,[東]富田一幸,アステオン,ユーワクイーン,1:２歳,510.0
1998/10/24,4東京5,小雨,4,4歳以上500万下,,ダ1600,12,重,1:37.3,35.6-37.3,ゲイリーエアラ,田中勝春,[東]藤原辰雄,グランカスケード,シルバーブリゲイド,3:３歳以上,750.0
1998/10/24,4東京5,小雨,5,4歳以上500万下,,芝2300,12,稍,2:23.0,31.5-36.9,ホッカイローツェ,蛯名正義,[東]田中清隆,クリールポイント,ビバフランス,3:３歳以上,750.0
1998/10/24,4東京5,小雨,6,4歳以上500万下,,ダ1400,14,重,1:25.4,36.2-36.8,バトルカグヤ,ロバーツ,[東]中野栄治,オルテンシア,ナスノフローラ,3:３歳以上,750.0
1998/10/24,4東京5,小雨,7,多摩川特別(500万下),,芝2000,7,稍,2:03.8,37.4-35.4,コマンドスズカ,蛯名正義,[西]橋田満,ブルーパラディン,カシマサンサン,3:３歳以上,1050.0
1998/10/24,4東京5,小雨,8,4歳以上500万下,,芝1400,14,稍,1:24.6,34.6-37.9,サウンドスポット,橋本広喜,[西]崎山博樹,ストロングアーミー,エレガントモア,3:３歳以上,750.0
1998/10/24,4東京5,小雨,9,東京障害特別(秋)(G),,障3300,11,稍,3:42.3,108.0-0.0,ノーザンレインボー,田中剛,[東]鈴木康弘,ビクトリーアップ,イブキハイシーザー,3:３歳以上,3300.0
1998/10/24,4東京5,小雨,10,本栖湖特別(900万下),,芝1800,11,稍,1:49.0,36.3-35.9,アサクサバンダナ,田中勝春,[東]松山康久,ヒダカビギン,ハイフレンドコード,3:３歳以上,1450.0
1998/10/24,4東京5,小雨,11,神無月S(OP),,ダ1600,12,重,1:35.8,35.1-37.3,ゲイリーマグナム,後藤浩輝,[東]秋山雅一,オースミジェット,ファンドリリョウマ,3:３歳以上,2400.0
