開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1981/10/31,3福島1,晴,5,4歳以上400万下,,芝2000,11,良,2:04.2,,ケンノボル,増沢末夫,田村勝男,イルビアンカ,ランカスターロード,3:３歳以上,460.0
1981/10/31,3福島1,晴,6,4歳以上400万下,,芝1800,13,良,1:52.0,,ヤマニンロンプ,四位満教,大久保石松,ラウンドダッシュ,パルムスポート,3:３歳以上,460.0
1981/10/31,3福島1,晴,7,4歳以上400万下,,芝1700,9,良,1:45.2,,トシマカズヒメ,吉沢宗一,八木沢勝美,アイノマドンナ,ブバリヤ,3:３歳以上,460.0
1981/10/31,3福島1,晴,8,4歳以上400万下,,芝1000,12,良,0:59.0,,ダンシングブルー,嶋田潤,藤本冨良,アイチプリンセス,サンデーワン,3:３歳以上,460.0
1981/10/31,3福島1,晴,9,金華山特別(400万下),,芝1800,8,良,1:51.4,,ミヤコグラン,増沢末夫,高橋英夫,キタシバジャガー,ソブリンアンカー,3:３歳以上,630.0
1981/10/31,3福島1,晴,10,蔵王特別(800万下),,芝2000,14,良,2:03.0,,ダイタクエイブル,目黒正徳,玉谷敬治,コダマエデン,チャンピオンノホシ,3:３歳以上,810.0
1981/10/31,3福島1,晴,11,4歳以上400万下,,芝1000,12,良,0:58.6,,ニホンピロソブリン,今井規和,田所秀雄,ウエスタンアロー,ロッコチェリー,3:３歳以上,460.0
1981/10/31,5東京1,晴,1,3歳未勝利,,ダ1400,13,良,1:28.3,,シリンゴル,田村正光,前田禎,カミノルーラー,カイダンジ,1:２歳,300.0
1981/10/31,5東京1,晴,2,4歳以上400万下,,ダ2100,6,良,2:13.7,,カイエンズウッド,岡部幸雄,松永勇,カシュウラップ,キャプテンシチー,3:３歳以上,460.0
1981/10/31,5東京1,晴,3,3歳新馬,,芝1200,8,良,1:11.3,,キョウエイダッシュ,菅原泰夫,山岡浩久,バウアーヌボーイ,サクラダッシュ,1:２歳,400.0
1981/10/31,5東京1,晴,4,3歳新馬,,芝1200,9,良,1:11.2,,ダッシュハヤテ,加賀武見,阿部正太郎,タカノベル,ニッポーラッキー,1:２歳,400.0
1981/10/31,5東京1,晴,5,3歳新馬,,芝1600,14,良,1:37.6,,キヨマスター,横山富雄,森安弘昭,ノーブルシャダイ,ミラクルロード,1:２歳,400.0
1981/10/31,5東京1,曇,6,4歳以上未勝利,,障3100,10,良,3:28.9,,ボールドマッチ,小柳由春,小西登,タツノユウズキ,ヤマイチグッド,3:３歳以上,670.0
1981/10/31,5東京1,曇,7,4歳以上400万下,,障3100,11,良,3:30.3,,リュウリリー,三浦春美,黒坂洋基,アマリアンセイコー,チオノユウジャ,3:３歳以上,850.0
1981/10/31,5東京1,晴,8,白菊賞(400万下),,芝1600,13,良,1:36.1,,ダイワハヤブサ,嶋田功,野平好男,マサンサバンナ,アズユーライク,1:２歳,600.0
1981/10/31,5東京1,晴,9,4歳以上800万下,,芝1800,7,良,1:50.1,,キクカダイマサル,小島太,高木良三,オリオンヤマト,コンノート,3:３歳以上,600.0
1981/10/31,5東京1,晴,10,芦ノ湖特別(400万下),,ダ1400,11,良,1:26.1,,ハーバーカピタン,岡山定夫,秋山史郎,クボグリーン,バトルフィーバー,3:３歳以上,630.0
1981/10/31,5東京1,晴,11,秋嶺賞(800万下),,芝2000,9,良,2:01.5,,カミノフロンテア,岡部幸雄,鈴木清,シグマスポート,パープルアロー,3:３歳以上,810.0
1981/10/31,5東京1,晴,12,4歳以上800万下,,ダ1600,11,良,1:38.5,,ナンキンリュウエン,三浦繁美,稲葉幸夫,エジンバラロード,パワースズラン,3:３歳以上,600.0
1981/10/31,5京都1,晴,1,3歳300万下,,ダ1400,11,重,1:28.2,,カリヤ,米元孝一,田之上勲,ヤマサンコロンビア,チグサショウリ,1:２歳,270.0
