開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2013/01/20,1京都7,晴,7,4歳以上500万下,,ダ1400,16,良,1:24.7,34.2-38.5,デアリングプライド,川田将雅,[西]藤原英昭,ケリーダノビア,ブランシェール,4:４歳以上,720.0
2013/01/20,1京都7,晴,8,4歳以上500万下,,ダ1800,15,良,1:54.0,37.6-37.8,ブルータンザナイト,熊沢重文,[西]田島良保,シゲルスターキング,エアラーテル,4:４歳以上,720.0
2013/01/20,1京都7,晴,9,睦月賞(1000万下),,芝2400,11,良,2:30.7,36.8-34.9,エックスマーク,藤田伸二,[西]角居勝彦,コウエイオトメ,マキハタテノール,4:４歳以上,1440.0
2013/01/20,1京都7,晴,10,石清水S(1600万下),,芝1600,11,良,1:34.7,34.9-36.0,マックスドリーム,上村洋行,[西]宮徹,セイルラージ,コスモソーンパーク,4:４歳以上,1740.0
2013/01/20,1京都7,晴,11,羅生門S(1600万下),,ダ1400,16,良,1:23.3,34.3-37.3,トラバント,小牧太,[西]音無秀孝,スノードラゴン,エーシンビートロン,4:４歳以上,1740.0
2013/01/20,1京都7,晴,12,4歳以上1000万下,,ダ1800,15,良,1:52.0,36.6-37.9,メイショウコンカー,川田将雅,[西]藤原英昭,メイショウコロンボ,ナポレオンバローズ,4:４歳以上,990.0
2013/01/19,1中山6,晴,1,3歳未勝利,,ダ1200,16,重,1:13.3,34.6-38.7,プリティーキャロル,杉原誠人,[東]大江原哲,アキノディフェンス,マンリー,2:３歳,500.0
2013/01/19,1中山6,晴,2,3歳未勝利,,ダ1800,16,重,1:55.9,37.1-40.1,ヴェリーヌ,松岡正海,[東]伊藤大士,ボディーダンシング,ハリウッドミューズ,2:３歳,500.0
2013/01/19,1中山6,晴,3,3歳未勝利,,ダ1800,16,重,1:55.8,37.9-39.3,ヘイローフォンテン,柴田善臣,[東]石毛善彦,キネオハレー,バンクシー,2:３歳,500.0
2013/01/19,1中山6,晴,4,3歳新馬,,ダ1200,16,重,1:11.5,34.6-36.9,メイショウユキチ,津村明秀,[西]木原一良,アビリティラヴ,トーキングドラム,2:３歳,600.0
2013/01/19,1中山6,晴,5,3歳未勝利,,芝1600,16,稍,1:36.0,35.3-36.8,サトノフェアリー,田中勝春,[東]宗像義忠,ドラゴントーク,ミラクルアスク,2:３歳,500.0
2013/01/19,1中山6,晴,6,3歳新馬,,芝2000,15,稍,2:04.4,35.9-36.3,オメガユニコーン,ベリー,[東]萩原清,アルファアリア,コスモアンカー,2:３歳,600.0
2013/01/19,1中山6,晴,7,3歳500万下,,ダ1200,16,重,1:11.7,34.3-37.4,ジェイケイホーム,マクドノ,[東]田中剛,ホワイトポピー,ベストヒット,2:３歳,700.0
2013/01/19,1中山6,晴,8,4歳以上500万下,,ダ1200,15,重,1:11.4,34.3-37.1,セイウンオウサム,武士沢友,[東]手塚貴久,タンブルブルータス,ミヤビリファイン,4:４歳以上,720.0
2013/01/19,1中山6,晴,9,菜の花賞(500万下),,芝1600,16,稍,1:36.1,36.3-35.0,サクラディソール,松岡正海,[東]尾関知人,セキショウ,ジーニマジック,2:３歳,950.0
2013/01/19,1中山6,晴,10,東雲賞(1000万下),,芝2000,13,稍,2:01.7,36.9-35.4,クリールカイザー,吉田豊,[東]相沢郁,ソルレヴァンテ,ヤマニンリップル,4:４歳以上,1440.0
2013/01/19,1中山6,晴,11,アレキサンドライトS(1600万下),,ダ1800,16,重,1:51.9,36.9-37.7,チョイワルグランパ,大庭和弥,[西]森秀行,ストロングバサラ,イッシンドウタイ,4:４歳以上,1740.0
2013/01/19,1中山6,晴,12,4歳以上1000万下,,ダ1800,16,重,1:52.1,36.2-38.2,ドラゴンフォルテ,内田博幸,[東]戸田博文,ヒラボクマジック,ラヴィアンクレール,4:４歳以上,990.0
2013/01/19,1中京1,晴,1,3歳未勝利,,ダ1800,16,良,1:56.1,38.2-38.8,ノブオズボーン,高田潤,[西]昆貢,アメリカンドリーム,スペキュレイター,2:３歳,500.0
2013/01/19,1中京1,晴,2,4歳以上500万下,,ダ1200,16,良,1:12.0,34.7-37.3,スプリングオスロ,菱田裕二,[西]野村彰彦,ウインクロニクル,グリーディーボス,4:４歳以上,670.0
