開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2013/03/02,1小倉7,曇,11,皿倉山特別(1000万下),,芝2600,16,良,2:38.8,35.5-36.2,マッキーバッハ,松田大作,[西]牧田和弥,ソールデスタン,メイショウスクラム,4:４歳以上,1280.0
2013/03/02,1小倉7,曇,12,八代特別(500万下),,芝1200,18,良,1:08.6,34.0-34.6,テイエムタイホー,松田大作,[西]鈴木孝志,アグネスマチュア,スピードルーラー,4:４歳以上,880.0
2013/02/24,2中山2,晴,1,3歳未勝利,,ダ1800,16,良,1:59.7,39.3-39.5,グラスソニック,津村明秀,[東]尾形充弘,ケイジータイタン,クレバーセレクト,2:３歳,500.0
2013/02/24,2中山2,晴,2,3歳未勝利,,ダ1200,16,良,1:13.5,34.0-39.5,アップルハウス,津村明秀,[東]松山将樹,エバーダンシング,アイネクライネ,2:３歳,500.0
2013/02/24,2中山2,晴,3,3歳未勝利,,ダ1800,16,良,2:00.1,39.8-40.6,アディシオン,柴田善臣,[東]鈴木康弘,ペプチドアメジスト,シャトルダンサー,2:３歳,500.0
2013/02/24,2中山2,晴,4,3歳500万下,,ダ1800,12,良,1:57.3,37.5-40.6,ショウナンダイラ,蛯名正義,[東]二ノ宮敬,ヤンキーソヴリン,ダノンアイガー,2:３歳,700.0
2013/02/24,2中山2,晴,5,3歳未勝利,,芝1600,16,良,1:35.6,34.3-36.4,バロンドゥフォール,蛯名正義,[東]久保田貴,クラウンマイスター,ロングシャドウ,2:３歳,500.0
2013/02/24,2中山2,晴,6,3歳新馬,,芝2000,9,良,2:11.3,40.6-35.8,スリーデーモン,三浦皇成,[東]柄崎孝,マンインザムーン,ラッフルズチョイス,2:３歳,600.0
2013/02/24,2中山2,晴,7,3歳500万下,,芝1200,16,良,1:10.0,34.6-35.4,アポロオラクル,田辺裕信,[東]岩戸孝樹,チェリーペトルズ,ウエスタンソーレ,2:３歳,700.0
2013/02/24,2中山2,晴,8,4歳以上500万下,,ダ1800,16,良,1:56.9,39.1-39.1,プリュキエール,北村宏司,[東]本間忍,ソルデマーヨ,クレバーカイザー,4:４歳以上,720.0
2013/02/24,2中山2,晴,9,富里特別(1000万下),,芝1800,13,良,1:48.1,36.8-36.9,ヒラボクインパクト,北村宏司,[東]国枝栄,セコンドピアット,タツミリュウ,4:４歳以上,1440.0
2013/02/24,2中山2,晴,10,ブラッドストーンS(1600万下),,ダ1200,15,良,1:11.7,33.2-38.5,ハッピーカオル,田辺裕信,[東]加藤征弘,タマブラックホール,カフェシュプリーム,4:４歳以上,1740.0
2013/02/24,2中山2,晴,11,中山記念(G2),,芝1800,15,良,1:47.3,36.2-37.3,ナカヤマナイト,柴田善臣,[東]二ノ宮敬,ダイワファルコン,シルポート,4:４歳以上,6000.0
2013/02/24,2中山2,晴,12,4歳以上1000万下,,ダ1200,16,良,1:12.0,33.6-38.4,ケンエンブレム,三浦皇成,[西]森秀行,ワンモアジョー,デルマダイコク,4:４歳以上,990.0
2013/02/24,1阪神2,晴,1,3歳未勝利,,ダ1800,13,稍,1:57.8,39.2-38.7,ミノディエール,浜中俊,[西]宮本博,スイートリリック,アウレオーラ,2:３歳,500.0
2013/02/24,1阪神2,晴,2,3歳未勝利,,ダ1400,15,稍,1:26.2,35.4-38.4,タイザンホクト,福永祐一,[西]白井寿昭,メイショウドゥーマ,ダノンチャコ,2:３歳,500.0
2013/02/24,1阪神2,晴,3,3歳未勝利,,ダ1800,14,稍,1:57.4,38.2-39.7,グランプリダッシュ,田中勝春,[西]森秀行,マノワール,ナオミノエガオ,2:３歳,500.0
2013/02/24,1阪神2,晴,4,障害4歳以上OP,,障3110,13,良,3:31.1,107.0-0.0,トウショウデザイア,白浜雄造,[西]今野貞一,リキアイクロフネ,ジュヌドラゴン,4:４歳以上,1200.0
2013/02/24,1阪神2,晴,5,3歳新馬,,芝2000,10,良,2:07.6,39.2-35.5,マトリックスコード,川田将雅,[西]藤原英昭,メイショウエゾフジ,レッドジェラルド,2:３歳,600.0
2013/02/24,1阪神2,晴,6,3歳500万下,,芝1400,13,良,1:22.3,35.3-35.2,マンドレイク,小牧太,[西]高野友和,セトノフラッパー,サイモンラムセス,2:３歳,700.0
