開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2013/07/28,3函館2,曇,7,3歳以上500万下,,ダ1000,12,稍,0:58.9,34.7-35.9,ショウナンワヒネ,岩田康誠,[西]梅田智之,モリトブイコール,アグネスチャンス
2013/07/28,3函館2,曇,8,3歳以上500万下,,ダ1700,11,稍,1:44.1,30.1-37.5,エアウィーバー,松田大作,[西]笹田和秀,ナリタハリケーン,メイプルリンカーン
2013/07/28,3函館2,曇,9,七重浜特別(500万下),,芝1200,13,良,1:10.5,34.5-36.0,オオタニジムチョウ,四位洋文,[東]菊沢隆徳,ブルーピアス,ハンサムザムライ
2013/07/28,3函館2,曇,10,北洋特別(1000万下),,芝1800,12,良,1:50.0,36.8-36.5,ヤマニンリップル,三浦皇成,[東]栗田博憲,マイネヒメル,エディン
2013/07/28,3函館2,曇,11,クイーンS(G3),,芝1800,8,良,1:49.4,35.7-37.1,アイムユアーズ,戸崎圭太,[東]手塚貴久,スピードリッパー,オールザットジャズ
2013/07/28,3函館2,曇,12,竜飛崎特別(1000万下),,ダ1700,13,稍,1:44.0,30.3-36.5,サンビスタ,岩田康誠,[西]角居勝彦,カチューシャ,マイネルバウンス
2013/07/28,2新潟2,晴,1,2歳未勝利,,ダ1200,15,稍,1:12.6,34.8-37.8,セイウンクロス,田辺裕信,[東]武藤善則,ペガサスジュニア,ラシアンカウボーイ
2013/07/28,2新潟2,晴,2,3歳未勝利,,ダ1800,15,稍,1:56.7,37.4-39.5,レアンデル,宮崎北斗,[東]中川公成,ジオメトリー,ウインフェロー
2013/07/28,2新潟2,晴,3,3歳未勝利,,ダ1200,15,稍,1:12.1,35.4-36.7,レディーピンク,西村太一,[東]伊藤正徳,ハントヴェルカー,ニキーヤダイヤ
2013/07/28,2新潟2,晴,4,3歳未勝利,,芝1800,18,良,1:48.4,35.5-34.8,ミラクルアスク,田中勝春,[東]伊藤正徳,レッドベルフィーユ,フィールフリーリー
2013/07/28,2新潟2,晴,5,2歳新馬,,芝1600,18,良,1:36.6,36.5-34.2,ヴィスビー,江田照男,[東]粕谷昌央,ジャストヴィークル,ニシノアカツキ
2013/07/28,2新潟2,晴,6,2歳新馬,,芝1400,18,良,1:23.3,35.5-35.7,ラヴィーネ,福永祐一,[西]安田隆行,アラマサクロフネ,ニシノシュロ
2013/07/28,2新潟2,晴,7,3歳以上500万下,,ダ1800,15,稍,1:52.9,36.9-37.5,カントリースノー,嶋田純次,[東]栗田博憲,インディーグラブ,コスモマイギフト
2013/07/28,2新潟2,晴,8,3歳以上500万下,,芝2000,18,良,1:59.0,34.8-34.8,アロヒラニ,大野拓弥,[東]久保田貴,トーセンターキー,マクベスバローズ
2013/07/28,2新潟2,晴,9,岩室温泉特別(1000万下),,ダ1200,15,稍,1:10.8,34.9-35.9,カフェシュプリーム,柴田善臣,[東]松山康久,ミリアグラシア,ノベンバーペガサス
2013/07/28,2新潟2,晴,10,日本海S(1600万下),,芝2200,9,良,2:12.9,35.6-35.8,カルドブレッサ,蛯名正義,[西]吉田直弘,エーシングングン,オマワリサン
2013/07/28,2新潟2,晴,11,アイビスサマーD(G3),,芝1000,18,良,0:54.2,32.9-31.9,ハクサンムーン,酒井学,[西]西園正都,フォーエバーマーク,リトルゲルダ
2013/07/28,2新潟2,晴,12,3歳以上500万下,,芝1600,18,良,1:34.3,36.1-34.0,ローズノーブル,北村宏司,[東]古賀慎明,ガーネットチャーム,コスモソウタ
2013/07/28,2小倉2,曇,1,2歳未勝利,,芝1200,14,良,1:07.8,33.3-34.5,ホープタウン,幸英明,[西]西浦勝一,フェブノヘア,ジョーヌダンブル
2013/07/28,2小倉2,曇,2,3歳未勝利,,ダ1700,16,良,1:48.9,29.3-41.6,エアーウェーブ,幸英明,[西]梅田智之,シャトーウインド,ホッコーアムール
