開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2021/02/07,1東京4,晴,9,ゆりかもめ賞(1勝クラス),,芝2400,9,良,2:26.9,36.6-35.0,パープルレディー,田辺裕信,[東]奥村武,レイオブウォーター,サトノフォーチュン,2:３歳,1010.0
2021/02/07,1東京4,晴,10,白嶺S(3勝クラス),,ダ1600,16,良,1:36.4,35.7-36.8,グローリーグローリ,北村宏司,[西]五十嵐忠,サンダーブリッツ,セイウンクールガイ,4:４歳以上,1820.0
2021/02/07,1東京4,晴,11,東京新聞杯(G3),,芝1600,16,良,1:32.4,34.9-34.3,カラテ,菅原明良,[東]高橋祥泰,カテドラル,シャドウディーヴァ,4:４歳以上,3900.0
2021/02/07,1東京4,晴,12,4歳以上2勝クラス,,ダ1300,16,良,1:18.5,30.2-36.1,ボンボンショコラ,藤岡佑介,[西]小崎憲,アストロブレイク,モリトユウブ,4:４歳以上,550.0
2021/02/07,1中京12,晴,1,3歳未勝利,,ダ1200,16,稍,1:12.4,35.4-37.0,ベンチャーアウト,松若風馬,[西]庄野靖志,ミラクル,ゴイゴイスー,2:３歳,510.0
2021/02/07,1中京12,晴,2,3歳未勝利,,ダ1800,14,稍,1:54.6,37.5-39.1,ハイエストポイント,松山弘平,[西]鈴木孝志,エコロカナワン,ビシャモンテン,2:３歳,510.0
2021/02/07,1中京12,晴,3,3歳未勝利,,ダ1400,14,稍,1:26.1,35.6-37.8,スマートパサート,武豊,[西]須貝尚介,クリノキララ,コウバコ,2:３歳,510.0
2021/02/07,1中京12,晴,4,3歳1勝クラス,,ダ1800,12,稍,1:53.4,37.0-37.7,ゴッドセレクション,中井裕二,[西]今野貞一,レプンカムイ,ダンツトレノ,2:３歳,730.0
2021/02/07,1中京12,晴,5,3歳未勝利,,芝2200,13,良,2:14.7,36.0-35.7,リーブルミノル,松山弘平,[西]本田優,リンフレスカンテ,オリノコ,2:３歳,510.0
2021/02/07,1中京12,晴,6,3歳新馬,,芝1600,16,良,1:39.1,38.3-35.0,メモリーエフェクト,荻野琢真,[西]大久保龍,ブルアモーレ,サンライズブルーム,2:３歳,600.0
2021/02/07,1中京12,晴,7,4歳以上1勝クラス,,ダ1900,11,良,2:01.6,30.7-37.1,ユウゲン,松若風馬,[西]橋口慎介,ワイドレッジャドロ,アストゥーリアス,4:４歳以上,760.0
2021/02/07,1中京12,曇,8,4歳以上2勝クラス,,ダ1800,9,良,1:53.3,37.7-37.1,タマモサンシーロ,幸英明,[西]大橋勇樹,ハヤブサナンデクン,アドマイヤビーナス,4:４歳以上,1100.0
2021/02/07,1中京12,曇,9,遠江S(3勝クラス),,ダ1400,15,良,1:23.8,34.3-37.6,アイオライト,川田将雅,[東]武藤善則,ドウドウキリシマ,ヒルノサルバドール,4:４歳以上,1820.0
2021/02/07,1中京12,曇,10,トリトンS(3勝クラス),,芝1600,9,良,1:36.8,36.8-34.4,リリーバレロ,松山弘平,[東]堀宣行,ノーブルカリナン,ロライマ,4:４歳以上,1820.0
2021/02/07,1中京12,晴,11,きさらぎ賞(G3),,芝2000,11,良,2:01.0,37.4-35.6,ラーゴム,北村友一,[西]斉藤崇史,ヨーホーレイク,ランドオブリバティ,2:３歳,3800.0
2021/02/07,1中京12,晴,12,4歳以上2勝クラス,,芝1200,13,良,1:09.0,34.0-35.0,ウォーターエデン,武豊,[西]岡田稲男,ケワロス,ショウナンバニラ,4:４歳以上,1100.0
2021/02/07,1小倉8,晴,1,3歳未勝利,,ダ1700,16,稍,1:45.9,29.6-37.9,サトノロイヤル,浜中俊,[西]南井克巳,ベルゼール,カシノシンセイ,2:３歳,510.0
2021/02/07,1小倉8,晴,2,3歳未勝利,,芝1800,16,良,1:49.0,36.4-36.0,アイリッシュムーン,富田暁,[東]武井亮,イフィゲニア,ドリームマローネ,2:３歳,510.0
2021/02/07,1小倉8,晴,3,4歳以上1勝クラス,,ダ1000,13,稍,0:57.7,34.3-34.9,ゴーゴーチアフル,亀田温心,[西]中竹和也,ララクリュサオル,エルズリー,4:４歳以上,760.0
2021/02/07,1小倉8,晴,4,障害4歳以上未勝利,,障2860,12,良,3:11.9,108.0-0.0,セデックカズマ,植野貴也,[西]高柳大輔,ブルーガーディアン,ホウオウアクセル,4:４歳以上,790.0
