開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2021/04/04,2阪神4,雨,9,明石特別(2勝クラス),,芝2000,9,稍,2:01.4,37.0-35.3,ニホンピロスクーロ,小牧太,[西]服部利之,ヒルノダカール,エールブラーヴ,4:４歳以上,1500.0
2021/04/04,2阪神4,雨,10,淀屋橋S(3勝クラス),,芝1200,16,稍,1:10.1,33.7-36.4,ビオグラフィー,藤岡康太,[西]藤岡健一,サウンドカナロア,クリノアリエル,4:４歳以上,1820.0
2021/04/04,2阪神4,雨,11,大阪杯(G1),,芝2000,13,重,2:01.6,35.6-36.8,レイパパレ,川田将雅,[西]高野友和,モズベッロ,コントレイル,4:４歳以上,13500.0
2021/04/04,2阪神4,雨,12,鳴門S(3勝クラス),,ダ1400,16,重,1:23.9,34.4-37.6,コカボムクイーン,三浦皇成,[西]庄野靖志,ソーラーフレア,サダムスキャット,4:４歳以上,1820.0
2021/04/03,3中山3,晴,1,3歳未勝利,,ダ1800,14,良,1:55.7,39.7-37.6,スティルライフ,ルメール,[東]黒岩陽一,ヴァルキリードレス,コンフィアンス,2:３歳,510.0
2021/04/03,3中山3,晴,2,3歳未勝利,,ダ1200,16,良,1:12.0,34.0-38.0,ダミアン,横山武史,[東]斎藤誠,ベストインクラス,エバーサニーハート,2:３歳,510.0
2021/04/03,3中山3,晴,3,3歳未勝利,,ダ1800,16,良,1:56.0,39.2-37.7,プンタアレナス,北村宏司,[東]古賀慎明,ゴールドブリーズ,ランスルー,2:３歳,510.0
2021/04/03,3中山3,晴,4,3歳未勝利,,ダ1200,16,良,1:11.9,34.0-37.9,シゲルヒラトリ,三浦皇成,[東]水野貴広,スズジャッカル,アデウス,2:３歳,510.0
2021/04/03,3中山3,晴,5,3歳未勝利,,芝2000,18,良,2:01.2,35.1-36.0,スワーヴエルメ,石橋脩,[東]堀宣行,ネイチャーシップ,コーストライン,2:３歳,510.0
2021/04/03,3中山3,晴,6,3歳未勝利,,ダ1800,16,良,1:55.6,36.7-39.8,トモジャリア,石川裕紀,[東]小笠倫弘,ラストストーリー,バンブトンローズ,2:３歳,510.0
2021/04/03,3中山3,晴,7,3歳1勝クラス,,芝1600,12,良,1:34.8,35.4-35.2,ネクストストーリー,杉原誠人,[東]中川公成,タケルジャック,ジャングルキング,2:３歳,730.0
2021/04/03,3中山3,晴,8,4歳以上1勝クラス,,ダ2400,16,良,2:36.3,38.5-39.7,ファンタスティック,内田博幸,[東]武藤善則,カッティングロック,レアリザトゥール,4:４歳以上,760.0
2021/04/03,3中山3,晴,9,安房特別(2勝クラス),,芝2500,7,良,2:36.1,31.8-34.8,ノーチカルチャート,川田将雅,[西]奥村豊,ワンダーコノシュア,ラストヌードル,4:４歳以上,1500.0
2021/04/03,3中山3,晴,10,葛飾特別(2勝クラス),,ダ1200,16,良,1:10.8,33.9-36.9,トウカイエトワール,横山和生,[西]安田隆行,ラフィンクロンヌ,ノーベルプライズ,4:４歳以上,1500.0
2021/04/03,3中山3,晴,11,ダービー卿チャレンジ(G3),,芝1600,15,良,1:32.6,34.3-35.5,テルツェット,Ｍ．デム,[東]和田正一,カテドラル,ボンセルヴィーソ,4:４歳以上,3900.0
2021/04/03,3中山3,晴,12,4歳以上1勝クラス,,ダ1200,16,良,1:11.7,34.7-37.0,クロッチ,小林脩斗,[東]杉浦宏昭,ベストマジック,トーアシオン,4:４歳以上,760.0
2021/04/03,2阪神3,晴,1,3歳未勝利,,ダ1400,16,良,1:25.4,35.3-37.6,メイショウホシアイ,角田大和,[西]高橋亮,エアモンナンジュ,ペイルライダー,2:３歳,510.0
2021/04/03,2阪神3,曇,2,3歳未勝利,,ダ1800,16,良,1:54.5,37.2-38.5,ナリタフォルテ,富田暁,[西]木原一良,グリンブルスティ,スマイルライン,2:３歳,510.0
2021/04/03,2阪神3,曇,3,3歳未勝利,,ダ1400,16,良,1:26.0,35.3-38.3,ハイモビリティ,古川奈穂,[西]矢作芳人,マックスウォリアー,マイネルグスタフ,2:３歳,510.0
2021/04/03,2阪神3,曇,4,3歳未勝利,,芝1800,18,良,1:46.8,35.3-35.3,アメイジングタイム,藤岡康太,[西]友道康夫,ウインリブルマン,サトノディーバ,2:３歳,510.0
