開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2021/11/06,2福島1,晴,5,障害3歳以上OP,,障3350,10,良,3:41.1,104.1-0.0,ポルトラーノ,草野太郎,[東]萩原清,ホシルミエール,マイネルヴァッサー
2021/11/06,2福島1,晴,6,3歳以上1勝クラス,,ダ1700,13,良,1:46.5,29.8-39.6,チェリーオリオン,小林凌大,[東]小西一男,ブロッコリー,オニジオオタニ
2021/11/06,2福島1,晴,7,3歳以上1勝クラス,,芝2600,16,良,2:39.6,37.0-35.7,サルマン,斎藤新,[西]中尾秀正,パーディシャー,エリカヴァレリア
2021/11/06,2福島1,晴,8,3歳以上1勝クラス,,芝1200,16,良,1:09.0,33.8-35.2,ステラダイヤ,亀田温心,[東]高柳瑞樹,ジューンベロシティ,アセンダント
2021/11/06,2福島1,晴,9,3歳以上1勝クラス,,ダ1150,12,良,1:08.5,31.9-36.6,アイアムスゴスギル,菱田裕二,[東]奥平雅士,パロットビーク,ブルーコーラル
2021/11/06,2福島1,晴,10,土湯温泉特別(1勝クラス),,芝2000,16,良,2:01.7,36.3-35.0,ウインアルカンナ,黛弘人,[東]武市康男,アサケレディ,パタゴニア
2021/11/06,2福島1,晴,11,河北新報杯(2勝クラス),,ダ1700,15,良,1:45.2,29.8-38.2,ソプラドール,斎藤新,[西]安田隆行,タイセイサムソン,グランドビクトリー
2021/11/06,2福島1,晴,12,飯坂温泉特別(1勝クラス),,芝1200,16,良,1:08.8,33.8-35.0,ラングロワ,秋山稔樹,[東]堀井雅広,オリンピックデイ,バトーデュシエル
2021/11/06,5東京1,晴,1,2歳未勝利,,ダ1300,15,良,1:19.1,29.7-37.2,ウィンダミア,三浦皇成,[東]林徹,プリーチトヤーン,ピンクダイヤ
2021/11/06,5東京1,晴,2,2歳未勝利,,芝1600,13,良,1:34.5,35.1-35.0,ロジレット,柴田善臣,[東]稲垣幸雄,レディナビゲーター,レヴール
2021/11/06,5東京1,晴,3,2歳未勝利,,ダ1400,13,良,1:25.6,36.4-36.4,ララランド,永野猛蔵,[東]伊藤圭三,セイウンハルカニ,ナカガワフェイス
2021/11/06,5東京1,晴,4,2歳未勝利,,芝1800,10,良,1:48.7,35.8-35.0,ディープレイヤー,ルメール,[東]大和田成,フリューゲルホルン,エテルナ
2021/11/06,5東京1,晴,5,2歳新馬,,芝2000,9,良,2:03.2,38.4-34.3,トーセンリョウ,和田竜二,[東]加藤征弘,ダノンギャラクシー,ローズナイトシチー
2021/11/06,5東京1,晴,6,2歳新馬,,ダ1300,13,良,1:20.4,30.8-37.0,モウショウ,和田竜二,[西]鈴木孝志,オーロラアーク,サカエショウ
2021/11/06,5東京1,晴,7,3歳以上1勝クラス,,ダ1600,13,良,1:38.6,35.6-37.2,アラゴナイト,杉原誠人,[東]加藤和宏,ミラーウォーカーズ,コーンフィールド
2021/11/06,5東京1,晴,8,3歳以上1勝クラス,,ダ2100,15,良,2:12.7,31.2-39.0,ジュンキリタップ,吉田豊,[東]高柳瑞樹,エコロカナワン,セルヴァン
2021/11/06,5東京1,晴,9,神奈川新聞杯(2勝クラス),,芝1400,18,良,1:20.8,34.3-35.2,バルトリ,横山武史,[東]藤沢和雄,アヴェラーレ,アップストリーム
2021/11/06,5東京1,晴,10,ノベンバーS(3勝クラス),,芝1800,9,良,1:46.1,36.0-34.2,イルーシヴパンサー,田辺裕信,[東]久保田貴,シンボ,ソルドラード
2021/11/06,5東京1,晴,11,京王杯2歳S(G2),,芝1400,14,良,1:21.3,35.1-34.1,キングエルメス,坂井瑠星,[西]矢作芳人,トウシンマカオ,ラブリイユアアイズ
2021/11/06,5東京1,晴,12,3歳以上2勝クラス,,ダ1600,16,良,1:37.2,35.9-35.8,クロパラントゥ,ルメール,[東]藤沢和雄,キタノリューオー,オーヴァーネクサス
