開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1998/08/29,4京都5,曇,4,4歳未勝利,,ダ1200,16,稍,1:12.4,35.1-37.3,シルクトップスター,池添謙一,[西]吉永忍,ギガンティック,リアルトウショウ
1998/08/29,4京都5,曇,5,4歳未勝利,,芝1400,16,良,1:22.5,34.3-36.6,ブイエクスプレス,藤田伸二,[西]松元茂樹,ストームウインド,シンシンドリーム
1998/08/29,4京都5,曇,6,3歳新馬,,芝1200,13,良,1:11.5,34.9-36.6,アプレタル,渡辺薫彦,[西]沖芳夫,マルブツミラー,シンサマーゴールド
1998/08/29,4京都5,曇,7,4歳以上500万下,,ダ1800,10,稍,1:52.2,37.0-37.4,ラインザクラ,和田竜二,[西]柴田光陽,マルミラクル,センノボーイ
1998/08/29,4京都5,曇,8,4歳以上500万下,,ダ1200,15,稍,1:10.6,34.4-36.2,スマートボーイ,池添謙一,[西]吉永猛,ビッグプロテクター,ゼンノフェスタ
1998/08/29,4京都5,晴,9,洛西特別(500万下),,芝1800,16,良,1:47.0,34.7-36.2,ジントルネード,松永昌博,[西]松永善晴,カズサヒロイン,シマノユキヒメ
1998/08/29,4京都5,晴,10,小倉山特別(900万下),,ダ1800,16,稍,1:50.5,36.2-37.1,ワインアンドローズ,藤田伸二,[西]松田博資,ダンシングチアズ,サンコメーテス
1998/08/29,4京都5,晴,11,西部日刊スポーツ杯(900万下),,芝1600,16,良,1:34.7,34.5-36.7,マグマノイカリ,高橋亮,[西]吉岡八郎,マルタカオーカン,トウカンイーグル
1998/08/29,4京都5,晴,12,4歳以上500万下,,ダ1400,16,稍,1:24.0,34.5-37.8,ダッシュホーラー,飯田祐史,[西]飯田明弘,イブキキャンバス,エスジーペガサス
1998/08/23,1札幌6,晴,1,3歳未勝利,,ダ1000,10,良,1:01.6,36.2-37.4,ミルダイヤ,武豊,[西]伊藤修司,ヴェスペラル,ライセンスシチー
1998/08/23,1札幌6,晴,2,4歳未勝利,,ダ1700,13,良,1:49.5,30.7-38.9,メイショウタカウジ,安田康彦,[西]安田伊佐,シャンパンレイン,オーミザルーラー
1998/08/23,1札幌6,晴,3,4歳未勝利,,ダ1000,12,良,1:00.8,36.4-36.3,コンバットオーキ,小野次郎,[東]高松邦男,ロイヤルメッセージ,ユーワアーティスト
1998/08/23,1札幌6,晴,4,4歳未勝利,,芝1200,16,良,1:10.3,34.7-35.6,ハイフレンドコード,蛯名正義,[東]中島敏文,ガールオブバンダム,カッシーナ
1998/08/23,1札幌6,晴,5,3歳新馬,,芝1800,9,良,1:51.7,36.1-37.3,マチカネテルテル,武豊,[西]浅見秀一,マイネルトリトン,グラスポンド
1998/08/23,1札幌6,晴,6,4歳以上500万下,,ダ1700,13,良,1:47.0,29.8-38.8,ダンシングボーイ,武豊,[西]伊藤修司,ニコラスベル,メジロワルツ
1998/08/23,1札幌6,晴,7,4歳以上500万下,,芝2600,14,良,2:43.2,37.5-36.1,ヤマフシンデレラ,四位洋文,[西]小林稔,マイネルペガサス,トップラダー
1998/08/23,1札幌6,晴,8,4歳以上500万下,,ダ1700,13,良,1:46.6,29.9-38.2,タニノハレム,武豊,[西]松田国英,ザオーリュウシュン,ラプタス
1998/08/23,1札幌6,晴,9,小樽特別(500万下),,芝1200,16,良,1:09.7,34.0-35.7,リトルシェーバー,村山明,[西]柴田政見,フェザンレーヴ,ステルスショット
1998/08/23,1札幌6,晴,10,クローバー賞(OP),,芝1500,9,良,1:32.2,31.7-36.0,シダソルジャー,堂山直樹,[地]堂山芳則,マイネルプラチナム,ベルグリアル
1998/08/23,1札幌6,晴,11,札幌記念(G2),,芝2000,12,良,1:59.5,35.3-35.9,エアグルーヴ,武豊,[西]伊藤雄二,サイレントハンター,アラバンサ
