開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1976/01/05,1東京1,晴,7,新春4歳牝馬ステーク(OP),,芝1600,14,良,1:37.4,,スカッシュソロン,横田吉光,古賀嘉蔵,ベロナスポート,ユウコ,2:３歳,980.0
1976/01/05,1東京1,晴,8,5歳以上900万下,,ダ1600,12,良,1:38.3,,ニューシャドウ,岡部幸雄,鈴木清,メイファイター,コヤシキリュウ,4:４歳以上,680.0
1976/01/05,1東京1,晴,9,金杯(OP),,芝2000,14,良,2:03.1,,アイフル,菅原泰夫,仲住芳雄,フロリオーギ,ハーバーヤング,4:４歳以上,1700.0
1976/01/05,1東京1,晴,10,ニューイヤーステーク(1200万下),,ダ1400,8,良,1:23.9,,ミホノフォード,柴田政人,高松三太,タケイシスピード,シカゴ,4:４歳以上,1000.0
1976/01/05,1東京1,晴,11,5歳以上600万下,,ダ1700,17,良,1:45.2,,スズマーシャル,徳吉一己,森末之助,クリホース,イーデンアロー,4:４歳以上,520.0
1976/01/05,1京都1,曇,1,4歳未勝利,,ダ1700,8,良,1:54.5,,センターワープ,五十嵐忠男,田所秀雄,マイウエーマンナ,デンコウダービー,2:３歳,160.0
1976/01/05,1京都1,曇,2,4歳未勝利,,ダ1200,16,良,1:15.8,,エビスマッハ,福永洋一,武田文吾,マンセイリューマ,エントロピー,2:３歳,210.0
1976/01/05,1京都1,曇,3,4歳新馬,,芝1400,15,良,1:27.6,,ブゼンヒロユキ,武田悟,松永善晴,フジノタカヒリュウ,マンノシロー,2:３歳,240.0
1976/01/05,1京都1,曇,4,4歳新馬,,芝1400,14,良,1:27.9,,メトロダイオー,福永洋一,玉谷敬治,ハードイチオー,キョウワセダン,2:３歳,240.0
1976/01/05,1京都1,晴,5,5歳以上300万下,,障2490,9,良,2:48.6,,フロリダホープ,今岡正,佐藤勇,エリモリーガル,ワンダーオー,4:４歳以上,700.0
1976/01/05,1京都1,晴,6,門松賞(600万下),,芝2400,18,良,2:31.7,,タニノポーション,鶴留明雄,戸山為夫,オキワカ,アルフ,4:４歳以上,700.0
1976/01/05,1京都1,晴,7,4歳未勝利,,ダ1400,17,良,1:28.9,,ウエスタンエルザ,福永洋一,日迫清,ナナヨーイチ,シンキオー,2:３歳,210.0
1976/01/05,1京都1,晴,8,金杯(600万下),,芝2000,12,良,2:04.4,,スリーヨーク,出口隆義,諏訪佐市,メジロジゾウ,エリモカンセイ,4:４歳以上,1700.0
1976/01/05,1京都1,晴,9,万葉S(900万下),,芝3000,8,良,3:14.2,,タニノムテキ,小島貞博,戸山為夫,キョウワジャンボ,シュウザンディクタ,4:４歳以上,850.0
1976/01/05,1京都1,晴,10,4歳300万下,,ダ1400,14,良,1:28.2,,シルバーキング,太宰義人,中村好夫,リードリッチ,フジハヤト,2:３歳,360.0
