開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1985/03/17,1阪神8,曇,6,4歳新馬,,ダ1200,10,稍,1:14.1,,キョウエイサーチ,中竹和也,吉田三郎,メジロジェスター,マチカネカミドーリ
1985/03/17,1阪神8,曇,7,4歳400万下,,ダ1800,8,稍,1:53.7,,ヒテツ,玉谷峰男,玉谷敬治,ゴットリバー,アグネスグレイト
1985/03/17,1阪神8,曇,8,5歳以上900万下,,ダ1800,13,稍,1:53.7,,ジュベールポート,加用正,北橋修二,デュールメイヨ,ハッピージョージ
1985/03/17,1阪神8,雨,9,さわらび賞(400万下),,芝2200,10,稍,2:17.7,,ミサキパワー,加用正,増本勇,シルクゲイル,ケンリユーボーイ
1985/03/17,1阪神8,雨,10,仁川S(OP),,ダ1800,10,稍,1:50.9,,マルゼンスター,西浦勝一,大沢真,ワンダービクトリー,エーコーフレンチ
1985/03/17,1阪神8,雨,11,報知杯4歳牝馬特別(OP),,芝1400,16,稍,1:23.7,,エルプス,木藤隆行,久恒久夫,ロイヤルコスマー,タカラスチール
1985/03/17,1阪神8,雨,12,5歳以上900万下,,ダ1800,12,稍,1:53.0,,ファンドリロック,村本善之,高橋成忠,ロンシャンヒロー,アストリアシチー
1985/03/16,2中山7,晴,1,4歳以上勝入300万円以下,,ダ1800,9,重,1:56.8,,ヒサノラッキー,菊川正達,古賀一隆,ベルスケイアイ,リキムツミ
1985/03/16,2中山7,晴,2,4歳未勝利,,ダ1800,13,重,1:54.8,,タニノルンナ,坂井千明,相川勝敏,マルゼンカツラ,セビルロック
1985/03/16,2中山7,晴,3,4歳未勝利,,ダ1800,13,重,1:53.8,,カブラヤイチバン,郷原洋行,西塚十勝,シンコウアート,アンプルール
1985/03/16,2中山7,晴,4,4歳400万下,,ダ1800,8,重,1:53.5,,キセロシロー,蛯沢誠治,栗田勝,ツルマイキング,ミホカウント
1985/03/16,2中山7,晴,5,5歳以上未勝利,,障3200,12,重,3:43.5,,ホクトアイランド,田中剛,柄崎義信,キクカダイリュウ,ボストンツヨシ
1985/03/16,2中山7,晴,6,4歳新馬,,ダ1800,16,稍,1:54.5,,カバリエイコウ,中島啓之,佐々木亜良,インターミンクス,クリノエンプレス
1985/03/16,2中山7,晴,7,4歳新馬,,ダ1800,16,稍,1:53.5,,ダイヤモンドラーン,大崎昭一,仲住芳雄,インターエコー,パッシングローレル
1985/03/16,2中山7,晴,8,5歳以上400万下,,ダ1200,13,稍,1:12.3,,フクテルヒメ,出口明見,矢倉玉男,ザフィーバー,エルメスシロー
1985/03/16,2中山7,晴,9,安房特別(900万下),,芝2500,9,稍,2:36.8,,アサカテームオー,岡部幸雄,高橋英夫,ニューポートシチー,カシマボーイ
1985/03/16,2中山7,晴,10,フラワーC(OP),,芝2000,14,稍,2:04.4,,サリークラウン,大崎昭一,大久保洋吉,トチノニシキ,ダイナクラシック
1985/03/16,2中山7,晴,11,仲春賞(1400万下),,芝1600,14,稍,1:34.8,,アカネダイモン,大崎昭一,橋本輝雄,オーバールック,ハーバークラウン
1985/03/16,2中山7,晴,12,5歳以上400万下,,ダ1200,13,稍,1:11.2,,バッカスシロー,中野渡清一,本郷重彦,リンドジョオー,ロードジョージ
1985/03/16,1阪神7,晴,1,4歳未勝利,,ダ1800,8,稍,1:55.8,,エトワールゲラン,福有稔,伊藤修司,ニホンピログローリ,ホシコスモ
