開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1985/03/24,3中山2,曇,6,4歳400万下,,芝1200,13,重,1:10.4,,ヒロラリアート,田村正光,大久保良雄,サニーリーガル,キッポウシ,2:３歳,490.0
1985/03/24,3中山2,晴,7,5歳以上400万下,,ダ1800,14,稍,1:52.9,,ビストラキッド,増沢末夫,鈴木康弘,ヒロムサシ,トウカンカヌート,4:４歳以上,500.0
1985/03/24,3中山2,晴,8,鹿島特別(900万下),,芝2000,14,稍,2:03.8,,スイートキャサリン,柴田政人,野平祐二,リーガルカタトラ,ニッポーホーク,4:４歳以上,880.0
1985/03/24,3中山2,晴,9,京葉S(OP),,ダ1800,12,稍,1:49.0,,アンドレアモン,中島啓之,松山康久,ハツノアモイ,ユキノプリンス,4:４歳以上,1400.0
1985/03/24,3中山2,晴,10,フジテレビ賞スプリン(OP),,芝1800,11,稍,1:49.5,,ミホシンザン,柴田政人,田中朋次郎,スクラムダイナ,アズマゲインズ,2:３歳,3200.0
1985/03/24,3中山2,晴,11,5歳以上900万下,,ダ1200,11,稍,1:10.2,,ミスアミット,伊藤正徳,尾形盛次,アジサイ,サンマリーナ,4:４歳以上,650.0
1985/03/24,2阪神2,晴,1,4歳未勝利,,芝2200,6,良,2:19.7,,ナチノパーソ,小島貞博,戸山為夫,キクノルイス,メイショウダンディ,2:３歳,370.0
1985/03/24,2阪神2,晴,2,4歳未勝利,,ダ1800,9,稍,1:55.3,,ジョーヘリングロー,本田優,渡辺栄,シンゴーカイ,ヤマノイメージ,2:３歳,370.0
1985/03/24,2阪神2,晴,3,4歳未勝利,,ダ1700,10,稍,1:49.6,,メジロウルフ,大久保光康,大久保正陽,ファイターハゼオー,ケイユウダイオー,2:３歳,370.0
1985/03/24,2阪神2,晴,4,4歳未出走,,ダ1800,14,稍,1:58.2,,ウエスタンジャガー,加用正,北橋修二,タニノスパーク,タマモリイフォー,2:３歳,370.0
1985/03/24,2阪神2,晴,5,5歳以上400万下,,障3000,10,稍,3:21.3,,ニホンピロプリティ,出津孝一,服部正利,ミスマルシゲ,ダイナエクレール,4:４歳以上,880.0
1985/03/24,2阪神2,晴,6,4歳400万下,,ダ1200,10,良,1:12.8,,アインルイス,河内洋,宮本悳,アグネスビート,ワイドターセル,2:３歳,490.0
1985/03/24,2阪神2,晴,7,5歳以上900万下,,ダ1200,11,良,1:12.5,,ジャパンメーカー,内山正博,小林稔,アスコットルーラ,ミスタードン,4:４歳以上,650.0
1985/03/24,2阪神2,晴,8,5歳以上400万下,,ダ1800,18,良,1:54.3,,リンドムーン,菅谷正巳,佐山優,ダイゴキング,アスコットデュール,4:４歳以上,500.0
1985/03/24,2阪神2,晴,9,菜の花賞(400万下),,芝2000,9,良,2:04.9,,ワイエムゴシマ,田島良保,谷栄次郎,ヤクモデザイヤー,バーボンネイティブ,2:３歳,650.0
1985/03/24,2阪神2,晴,10,白鷺特別(900万下),,芝2500,9,良,2:36.9,,リワードキング,小島貞博,鶴留明雄,ダイナアイランド,ラッキーロード,4:４歳以上,880.0
1985/03/24,2阪神2,晴,11,コーラルS(OP),,芝1600,9,良,1:36.2,,シャダイソフィア,猿橋重利,渡辺栄,ロングレザー,ダイアナソロン,4:４歳以上,1400.0
1985/03/24,2阪神2,晴,12,5歳以上900万下,,ダ1200,11,良,1:12.3,,エイシンスズラン,石橋守,湯浅三郎,アローエスパー,ダイナクレセント,4:４歳以上,650.0
1985/03/23,3中山1,曇,1,4歳未出走,,ダ1800,15,重,1:53.8,,ベリーング,嶋田功,清水利章,ウッドバイン,シャムロック,2:３歳,370.0
1985/03/23,3中山1,曇,2,4歳未出走,,ダ1200,16,重,1:12.0,,ブルーブラボー,安田富男,黒坂洋基,アサクサハンテン,シャトルシロー,2:３歳,370.0
