開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1985/11/03,4福島4,晴,9,野菊賞(400万下),,芝1700,8,良,1:43.9,,レイクブラック,増沢末夫,和田正道,マーチングボーイ,ダーティーホワード
1985/11/03,4福島4,晴,10,霊山特別(400万下),,芝2000,7,良,2:01.6,,レッドフォード,伊藤栄,中村貢,マサノチカラ,ダイカツザン
1985/11/03,4福島4,晴,11,福島民友C(OP),,芝1800,7,良,1:49.4,,セッテジュノー,坂井千明,山崎彰義,キョクトーシャダイ,エバーグレイス
1985/11/03,4福島4,晴,12,4歳以上400万下,,芝1700,9,良,1:44.3,,ジェットストリーム,小迫次男,本郷一彦,エベレスシロー,メイトウフレンチ
1985/11/03,5東京2,晴,1,3歳未勝利,,芝1600,7,良,1:38.6,,ミホキーストン,大塚栄三郎,田中朋次郎,メジロボアール,ダイナアルペン
1985/11/03,5東京2,晴,2,3歳新馬,,芝1400,8,良,1:25.7,,ハーデイトウショウ,池上昌弘,保田隆芳,エンディミオン,ソダカツオー
1985/11/03,5東京2,晴,3,3歳新馬,,芝1800,12,良,1:51.9,,サニーライト,大塚栄三郎,吉野勇,ゴールデンプレート,エターニティー
1985/11/03,5東京2,晴,4,3歳新馬,,芝1400,9,良,1:25.3,,ダイナフランカー,岡部幸雄,矢野進,オギトレモント,セイユーボーイ
1985/11/03,5東京2,晴,5,4歳以上400万下,,ダ1700,10,良,1:44.7,,ニケノカザン,鹿戸雄一,伊藤竹男,カバリエイコウ,ニシノダーリン
1985/11/03,5東京2,晴,6,4歳以上未勝利,,障3100,7,良,3:27.3,,ユーコーフラッシュ,星野忍,藤原敏文,マキバマリリン,ページオブナイン
1985/11/03,5東京2,晴,7,4歳以上400万下,,ダ1400,9,良,1:26.2,,ロードジョージ,大宮竜一,橋本輝雄,アジサイ,サンマリーナ
1985/11/03,5東京2,晴,8,4歳以上400万下,,芝1800,15,良,1:49.9,,ダイヤモンドラーン,原田俊彦,仲住芳雄,ミホプリンス,レインボーピット
1985/11/03,5東京2,晴,9,立冬特別(900万下),,芝2000,10,良,2:02.1,,タイテエローザ,柴田政人,畠山重則,ラウンドボウル,ダイシンハヤテ
1985/11/03,5東京2,晴,10,根岸S(OP),,ダ1400,10,良,1:24.3,,ニッソウアンケー,中野渡清一,畠山重則,アズマゲインズ,ロバリアアモン
1985/11/03,5東京2,晴,11,京成杯3歳S(G3),,芝1400,5,良,1:23.2,,ダイシンフブキ,菅原泰夫,柴田寛,ツキレッド,カリスタカイザー
1985/11/03,5東京2,晴,12,4歳以上900万下,,芝1600,11,良,1:36.8,,フジリュウセイ,鹿戸雄一,松山吉三郎,ウネメサカエ,オンワードソワレ
1985/11/03,5京都2,晴,1,4歳以上400万下,,障3290,8,良,3:45.9,,クリノアラナス,出津孝一,領家政蔵,マチカネイチバン,イブキライダー
1985/11/03,5京都2,晴,2,3歳300万下,,ダ1400,11,良,1:28.6,,ワールドヒーロー,武永祥,武平三,アイチキンザン,ヤマブキイチバン
1985/11/03,5京都2,晴,3,3歳未勝利,,芝1200,14,良,1:12.1,,マチカネセーヌ,梅野信一,清田十一,マルカイッキ,チェリーリュウオー
1985/11/03,5京都2,晴,4,3歳新馬,,芝1600,16,良,1:37.2,,アイノスター,増井裕,土門健司,テツマロイヤル,チヨノマツ
