開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2001/08/11,2新潟1,曇,12,3歳以上500万下,,芝1600,18,良,1:32.8,35.1-33.9,フサイチオーレ,安藤勝己,[西]森秀行,ショウナンマインド,スプリングクレタ,3:３歳以上,750.0
2001/08/11,3小倉1,曇,1,3歳未勝利,,ダ1700,12,良,1:50.3,30.2-41.0,アドマイヤラスカル,福永祐一,[西]武田博,タガジョーサンダー,クリスタルシオン,2:３歳,510.0
2001/08/11,3小倉1,曇,2,3歳未勝利,,芝1800,14,良,1:48.5,35.8-36.7,エイシンファンシー,渡辺薫彦,[西]沖芳夫,マルイチフライト,マチカネカネガナル,2:３歳,510.0
2001/08/11,3小倉1,曇,3,3歳未勝利,,芝1200,18,良,1:10.3,34.2-36.1,ルーマーレイディー,渡辺薫彦,[西]須貝彦三,シゲルオーヒメ,トーコーリード,2:３歳,510.0
2001/08/11,3小倉1,曇,4,3歳未勝利,,芝2000,10,良,2:03.1,36.4-36.9,アグネスシラヌイ,福永祐一,[西]白井寿昭,サンカントネール,ブルックリンシチー,2:３歳,510.0
2001/08/11,3小倉1,曇,5,障害3歳以上未勝利,,障2900,12,良,3:14.1,106.0-0.0,サカイヤガーネット,佐伯清久,[西]武宏平,ギフテッドクラウン,シードミンゴ,3:３歳以上,950.0
2001/08/11,3小倉1,曇,6,2歳新馬,,芝1200,15,良,1:11.6,35.0-36.6,ブライアンズイブ,幸英明,[西]大久保正,ミニーチャン,ヤマシロ,1:２歳,600.0
2001/08/11,3小倉1,曇,7,2歳新馬,,芝1200,13,良,1:11.9,34.5-37.4,リバートレジャー,渡辺薫彦,[西]須貝彦三,ロイヤルハイスター,アインクランツ,1:２歳,600.0
2001/08/11,3小倉1,曇,8,3歳以上500万下,,ダ1000,14,良,1:00.5,35.1-37.3,マコトセイウン,池添謙一,[西]橋本寿正,インターウィッシュ,トーヨーシーキング,3:３歳以上,750.0
2001/08/11,3小倉1,曇,9,対馬特別(500万下),,芝1800,12,良,1:48.2,36.1-35.8,ハッピーリクエスト,河内洋,[西]長浜博之,ローレルプリンセス,マチカネヒザクラ,3:３歳以上,1050.0
2001/08/11,3小倉1,曇,10,有田特別(500万下),,芝1200,11,良,1:09.7,33.5-36.2,ジアース,幸英明,[西]松元省一,ヒシシャイン,インフェルノシチー,3:３歳以上,1050.0
2001/08/11,3小倉1,曇,11,TVQ杯(1000万下),,ダ1700,15,良,1:47.9,30.6-39.1,フミノストーム,角田晃一,[西]藤岡範士,トーワスキー,ダイタクギンガ,3:３歳以上,1450.0
2001/08/11,3小倉1,曇,12,3歳以上500万下,,芝1200,16,良,1:10.0,33.8-36.2,マルカサワヤカ,福永祐一,[西]瀬戸口勉,ラブイズウイナー,ハレアカラミスト,3:３歳以上,750.0
2001/08/05,1札幌2,晴,1,3歳未勝利,,ダ1700,13,良,1:48.4,31.3-37.9,マキハタエンリッチ,松永幹夫,[西]新川恵,パントミーマ,マイネムーンライト,2:３歳,510.0
2001/08/05,1札幌2,晴,2,3歳未勝利,,ダ1000,12,良,1:00.1,35.1-36.5,イブキシンカグラ,武幸四郎,[西]武邦彦,グレイオウル,ストマッカー,2:３歳,510.0
2001/08/05,1札幌2,晴,3,3歳未勝利,,ダ1700,13,良,1:47.1,30.3-38.6,ダイコーフリーマン,勝浦正樹,[西]古川平,ウインスヴェルト,シラオキスター,2:３歳,510.0
2001/08/05,1札幌2,晴,4,3歳未勝利,,芝1800,14,良,1:51.3,36.0-37.2,シェアザハート,鈴来直人,[東]河野通文,ラツィオ,ピアノソナタ,2:３歳,510.0
2001/08/05,1札幌2,晴,5,2歳新馬,,ダ1000,12,良,1:00.6,35.5-37.0,レアパール,小野次郎,[東]中野隆良,タニノギムレット,ウォーターミューズ,1:２歳,600.0
2001/08/05,1札幌2,晴,6,2歳新馬,,芝1200,16,良,1:10.2,34.2-36.0,セイウンマグマラシ,山田泰誠,[西]浅見秀一,サムライワールド,キャニオンラダンス,1:２歳,600.0
2001/08/05,1札幌2,晴,7,3歳以上500万下,,ダ1000,11,良,0:59.7,34.7-36.5,ツルギフクセント,千田輝彦,[西]渡辺栄,コバノスカッシュ,サンエムウイングス,3:３歳以上,750.0
