開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2001/02/18,1東京8,晴,10,アメジストS(1600万下),,芝1800,12,良,1:46.6,35.7-34.6,エアスマップ,ペリエ,[東]藤沢和雄,フサイチドラゴン,ウインマーベラス,4:４歳以上,1800.0
2001/02/18,1東京8,晴,11,フェブラリーS(G1),,ダ1600,16,良,1:35.6,35.1-36.5,ノボトゥルー,ペリエ,[西]森秀行,ウイングアロー,トゥザヴィクトリー,4:４歳以上,9400.0
2001/02/18,1東京8,晴,12,青梅特別(900万下),,ダ1200,16,良,1:11.5,35.1-36.4,ムーンクラフト,田中勝春,[東]小島太,ラブミースルー,サニーシェーバー,4:４歳以上,1450.0
2001/02/18,2京都8,晴,1,3歳未勝利,,ダ1800,9,良,1:56.5,37.5-39.0,ムーンライトタンゴ,幸英明,[西]安田隆行,フラワーチャンプ,イチゴミルク,2:３歳,510.0
2001/02/18,2京都8,晴,2,3歳新馬,,ダ1800,9,良,1:55.6,38.1-38.3,アドマイヤハッピー,福永祐一,[西]森秀行,イイデルヴァン,クリスタルビーム,2:３歳,600.0
2001/02/18,2京都8,晴,3,3歳未勝利,,ダ1200,10,良,1:13.9,36.3-37.6,マウントベスト,松永幹夫,[西]武田博,セトノユタカオー,グレイトブイセブン,2:３歳,510.0
2001/02/18,2京都8,晴,4,3歳未勝利,,ダ1400,11,良,1:27.2,36.0-38.4,ゼンノオー,松本達也,[西]藤岡範士,ピエナフジ,サザンフィッシュ,2:３歳,510.0
2001/02/18,2京都8,曇,5,障害4歳以上未勝利,,障2910,11,良,3:16.9,110.0-0.0,アサカタップス,林満明,[西]佐山優,コウエイテンカイチ,シマノショウグン,4:４歳以上,950.0
2001/02/18,2京都8,晴,6,3歳新馬,,芝1400,15,良,1:23.6,35.5-35.9,ブレーブティック,小林徹弥,[西]目野哲也,コアレスベスト,ダイタクバートラム,2:３歳,600.0
2001/02/18,2京都8,晴,7,3歳500万下,,ダ1200,16,良,1:13.6,36.2-37.4,マイニングレディ,熊沢重文,[西]目野哲也,ホーマンミヤビ,マイフェアレディ,2:３歳,700.0
2001/02/18,2京都8,晴,8,4歳以上500万下,,ダ1400,15,良,1:25.6,36.2-37.3,エイシンオニオンタ,山田和広,[西]坪正直,ダンツランニング,ウィズストリングス,4:４歳以上,750.0
2001/02/18,2京都8,晴,9,大津特別(900万下),,芝2000,9,良,2:01.5,36.4-34.9,タヤスマサル,藤田伸二,[西]田所清広,コスモプラズマ,リトルハーモニー,4:４歳以上,1450.0
2001/02/18,2京都8,晴,10,飛梅賞(500万下),,ダ1800,16,良,1:53.2,36.7-37.2,タガノフォーティ,熊沢重文,[西]橋本寿正,ブラックタイガー,ネバーキャッチミー,2:３歳,1000.0
2001/02/18,2京都8,曇,11,山城S(1600万下),,芝1200,16,良,1:08.9,34.0-34.9,ナムラマイカ,幸英明,[西]福島信晴,エイシンダンズビル,ヒシレイホウ,4:４歳以上,1800.0
2001/02/18,2京都8,曇,12,4歳以上900万下,,ダ1200,15,良,1:13.2,34.8-38.4,ゼンノシチョウ,松永幹夫,[西]中竹和也,サワノベルダー,セフティージャパン,4:４歳以上,1050.0
2001/02/18,1小倉8,曇,1,3歳未勝利,,ダ1700,11,良,1:51.4,31.9-38.3,ロンシャンシチー,中舘英二,[西]佐々木晶,ローレルキラリン,テンクウジョー,2:３歳,510.0
2001/02/18,1小倉8,曇,2,3歳未勝利,,芝1200,16,良,1:11.0,33.9-37.1,ドリームカムカム,加藤和宏,[東]国枝栄,ドラゴンシンボル,ケンジントンシチー,2:３歳,510.0
2001/02/18,1小倉8,曇,3,3歳未勝利,,芝2000,16,良,2:04.5,36.3-36.8,タニノデスティニー,中舘英二,[西]山内研二,コスモスクランブル,ニョイリンパワー,2:３歳,510.0
2001/02/18,1小倉8,曇,4,3歳新馬,,芝1800,16,良,1:52.4,37.4-37.7,サンライズペガサス,河内洋,[西]安田伊佐,スカイマックガン,クリソス,2:３歳,600.0
2001/02/18,1小倉8,曇,5,4歳以上500万下,,ダ1700,15,良,1:47.7,29.7-40.5,アッミラーレ,二本柳壮,[東]鈴木康弘,マチカネクロズキン,フジノサーキット,4:４歳以上,750.0
