開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2001/03/18,1阪神8,晴,10,甲南S(1600万下),,ダ1800,12,良,1:51.9,35.9-38.4,ダイシンステージ,太宰啓介,[西]福永甲,パパラ,タガノアーミジャ
2001/03/18,1阪神8,晴,11,阪神大賞典(G2),,芝3000,12,良,3:02.5,35.0-35.2,ナリタトップロード,渡辺薫彦,[西]沖芳夫,エリモブライアン,ホットシークレット
2001/03/18,1阪神8,晴,12,4歳以上900万下,,ダ1400,10,良,1:25.1,34.8-38.2,タヤスダッシュ,高田潤,[西]鶴留明雄,グランデュック,ロビン
2001/03/17,2中山7,曇,1,3歳未勝利,,ダ1800,13,良,1:57.1,38.2-39.7,タカトモドリーム,木幡初広,[東]中島敏文,エーピーアオゾラ,ジェフリー
2001/03/17,2中山7,曇,2,3歳未勝利,,ダ1200,16,良,1:13.2,35.3-37.9,サンポーロ,柴田善臣,[東]平井雄二,プリマグロリア,フジノダミスター
2001/03/17,2中山7,曇,3,3歳未勝利,,芝1600,16,良,1:36.5,36.4-36.3,レインキャスケード,蛯名正義,[東]成島英春,パールピアス,ゴールドポイント
2001/03/17,2中山7,曇,4,3歳新馬,,ダ1800,11,良,1:58.7,37.3-42.1,ウーメンズライト,二本柳壮,[東]鈴木康弘,ミカワマドカ,ミラクルプログレス
2001/03/17,2中山7,曇,5,3歳新馬,,ダ1200,16,良,1:13.4,34.9-38.5,コールミーダンディ,蛯名正義,[東]鈴木伸尋,タイキアドニス,ケイアイショット
2001/03/17,2中山7,曇,6,3歳新馬,,芝1600,13,良,1:37.8,36.0-36.5,ミルキーライアン,田中勝春,[東]嶋田潤,ニホンカイレッド,カナハラサンサン
2001/03/17,2中山7,雨,7,3歳500万下,,ダ1800,16,良,1:54.7,37.3-38.9,フィールドワーク,郷原洋司,[東]古賀史生,マイネルジール,エルカミーノ
2001/03/17,2中山7,雨,8,4歳以上500万下,,ダ1200,16,良,1:12.4,34.5-37.9,カシマダイン,田中勝春,[東]飯塚好次,オートバクシンオー,ゴッドブレスシチー
2001/03/17,2中山7,雨,9,御宿特別(900万下),,芝1600,16,良,1:34.5,35.6-35.6,ハッピーマキシマム,菊沢隆徳,[東]奥平真治,タイキチェイサー,マイネルチャージ
2001/03/17,2中山7,雨,10,スピカS(1600万下),,芝2000,11,良,2:01.9,35.7-36.2,マコトタイタン,村田一誠,[東]尾形充弘,リベレーション,ゲイリートマホーク
2001/03/17,2中山7,雨,11,時事通信杯フラワーC(G3),,芝1800,16,良,1:50.3,36.1-36.8,タイムフェアレディ,蛯名正義,[東]中野栄治,オイワケヒカリ,フィフティーンラブ
2001/03/17,2中山7,雨,12,4歳以上500万下,,ダ1800,16,良,1:55.3,36.5-40.7,ニシノリョーウン,蛯名正義,[東]飯塚好次,ミスイザベラ,アマラバーチ
2001/03/17,1中京5,曇,1,3歳未勝利,,ダ1700,9,良,1:51.0,31.1-38.5,レガシーストーム,内田浩一,[西]坂田正行,ブランニューブルー,ファーストゴール
2001/03/17,1中京5,小雨,2,3歳未出走,,ダ1700,13,良,1:50.8,30.2-40.1,リーガルスタイル,嘉藤貴行,[東]田中清隆,サインオブラブ,メルシーストロング
2001/03/17,1中京5,小雨,3,3歳未勝利,,ダ1000,15,良,1:00.4,35.6-36.8,フリーエンジェル,中舘英二,[東]和田正道,サテライトサン,サスキア
2001/03/17,1中京5,小雨,4,3歳未勝利,,芝1200,16,良,1:10.0,34.4-35.6,ドラゴンシンボル,小林慎一,[西]中尾謙太,テイエムロカビリー,エイプリルリング
2001/03/17,1中京5,小雨,5,4歳以上500万下,,ダ1600,13,良,1:41.4,36.9-39.3,ロンリーウルフ,飯田祐史,[西]松田博資,エーピーアラシ,クールランニング
