開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2001/12/09,3中京6,晴,11,中京日経賞(1000万下),,芝1200,15,良,1:10.0,34.3-35.7,スニーカー,鈴来直人,[東]鈴木伸尋,サクラアカネオー,トウショウラッシュ,3:３歳以上,1450.0
2001/12/09,3中京6,晴,12,3歳以上500万下,,芝1800,16,良,1:48.9,36.4-35.6,トウカイキュート,野元昭嘉,[西]松元省一,レオシドニー,ナックブレーヴ,3:３歳以上,750.0
2001/12/09,5阪神4,晴,1,2歳未勝利,,ダ1800,8,良,1:56.2,37.9-39.4,ビッグインディ,武豊,[西]白井寿昭,メガバックス,シュンサイ,1:２歳,510.0
2001/12/09,5阪神4,晴,2,2歳未勝利,,芝1200,14,良,1:10.1,34.4-35.7,スイートルーム,和田竜二,[西]柴田光陽,ヘカティー,イエローロバリー,1:２歳,510.0
2001/12/09,5阪神4,晴,3,2歳新馬,,ダ1200,12,良,1:13.8,35.8-38.0,ユニークステータス,武豊,[西]田中耕太,ビューティマリオン,ワイドレシーバー,1:２歳,600.0
2001/12/09,5阪神4,晴,4,2歳新馬,,芝1400,15,良,1:23.3,35.0-36.8,ディアレストハニー,福永祐一,[西]領家政蔵,ポールシッター,アドマイヤゲインド,1:２歳,600.0
2001/12/09,5阪神4,晴,5,障害3歳以上未勝利,,障3000,14,良,3:20.5,106.0-0.0,マグマライフ,熊沢重文,[西]大根田裕,ワイルドギャング,ワイドセイヴィア,3:３歳以上,950.0
2001/12/09,5阪神4,晴,6,2歳新馬,,芝1600,11,良,1:37.5,37.3-35.0,マイドリームビギン,佐藤哲三,[西]坂田正行,リミットレスビッド,エリモシャイニー,1:２歳,600.0
2001/12/09,5阪神4,晴,7,3歳以上500万下,,ダ1400,14,良,1:25.7,34.2-39.4,アサカジェム,飯田祐史,[西]飯田明弘,エーピークロー,ピナコラーダ,3:３歳以上,750.0
2001/12/09,5阪神4,晴,8,3歳以上1000万下,,ダ1400,15,良,1:24.6,35.2-37.6,ロングカイソウ,小池隆生,[西]大根田裕,ビッグハッピー,タニノディオーネ,3:３歳以上,1050.0
2001/12/09,5阪神4,晴,9,千両賞(500万下),,芝1200,11,良,1:08.8,34.0-34.8,ゴーストスズカ,武豊,[西]橋田満,サニングデール,サクセスビューティ,1:２歳,1000.0
2001/12/09,5阪神4,晴,10,北摂特別(1000万下),,芝1400,9,良,1:21.4,34.8-35.4,タイキチェイサー,田中勝春,[東]藤沢和雄,カンファーワールド,スペリオアザーズ,3:３歳以上,1450.0
2001/12/09,5阪神4,晴,11,鳴尾記念(G3),,芝2000,13,良,1:59.8,36.3-35.5,メイショウオウドウ,飯田祐史,[西]飯田明弘,ダイタクリーヴァ,アグネスゴールド,3:３歳以上,4300.0
2001/12/09,5阪神4,晴,12,3歳以上1000万下,,ダ1800,14,良,1:53.5,37.1-39.2,キングサンバ,福永祐一,[西]田島良保,ワンモアマイライン,タイロバリー,3:３歳以上,1050.0
2001/12/08,5中山3,晴,1,2歳未勝利,,ダ1200,14,稍,1:12.8,34.8-38.0,デュアルコート,木幡初広,[東]矢野進,ワンダーフライト,ナイスガイ,1:２歳,510.0
2001/12/08,5中山3,晴,2,2歳未勝利,,ダ1800,16,稍,1:53.8,37.0-38.5,クロウト,二本柳壮,[東]奥平真治,フューチャワイルド,ゴールデンデザート,1:２歳,510.0
2001/12/08,5中山3,晴,3,2歳未勝利,,芝1200,16,良,1:09.1,33.4-35.7,ナイキアヘッド,柴田善臣,[東]古賀史生,スピニングマジック,グラスユニバース,1:２歳,510.0
2001/12/08,5中山3,晴,4,2歳新馬,,ダ1800,16,稍,1:57.0,38.1-38.3,ミヤマガリバー,北村宏司,[東]増沢末夫,ステップヲフンデ,ロールタイド,1:２歳,600.0
2001/12/08,5中山3,晴,5,障害3歳以上未勝利,,障2700,10,良,3:02.5,108.0-0.0,エーピーホーク,田中剛,[東]高橋裕,ヒルノニフティー,カオリシャーディー,3:３歳以上,950.0
2001/12/08,5中山3,晴,6,2歳新馬,,芝1600,16,良,1:36.8,36.8-35.4,ヤマノペガサス,ファロン,[東]畠山吉宏,オートゼウス,オールドミネイト,1:２歳,600.0
