開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1971/09/18,5中山1,小雨,6,4歳以上200万下,,芝1800,17,良,1:51.6,,シンゲツオー,東信二,矢倉玉男,ミチタロー,イーグルニシキ,3:３歳以上,270.0
1971/09/18,5中山1,小雨,7,障害特別(500万下),,障2800,9,良,3:09.3,,コマガタ,目黒正徳,坂本栄三郎,アピールターフ,ハーバーアラシ,3:３歳以上,460.0
1971/09/18,5中山1,小雨,8,4歳以上500万下,,芝1200,6,良,1:10.6,,サンセイソロン,中島啓之,勝又忠,クインフォンテン,ヒンドアイ,3:３歳以上,380.0
1971/09/18,5中山1,小雨,9,サファイヤハンデキャ(700万下),,芝2200,7,良,2:16.6,,ロマンティスト,中島啓之,田村勝男,ディックモンタ,ダーリングダン,3:３歳以上,580.0
1971/09/18,5中山1,小雨,10,秋風賞(300万下),,芝1800,9,良,1:50.2,,クニヨシオー,川越胖,稲葉秀男,アイアンオーザ,スズノダイオー,3:３歳以上,480.0
1971/09/18,5中山1,小雨,11,4歳以上100万下,,ダ1700,11,良,1:48.5,,ゴールデングローブ,飯塚好次,大久保房松,ハイランドオール,ナガラコトブキ,3:３歳以上,190.0
1971/09/18,4阪神1,雨,1,3歳未勝利,,芝1200,8,稍,1:13.3,,ティンオックス,安田伊佐夫,服部正利,タカヨシシャン,トーワオール,1:２歳,100.0
1971/09/18,4阪神1,雨,2,3歳未勝利,,芝1200,9,稍,1:14.6,,フェロースピード,松本弘,服部正利,ボールドファイア,ケンセイオカメ,1:２歳,100.0
1971/09/18,4阪神1,雨,3,3歳,,芝1200,10,稍,1:16.1,,シュウザンアサヒ,須貝彦三,曽場広作,セブンキンキ,ミカサヤマ,1:２歳,130.0
1971/09/18,4阪神1,雨,4,4歳以上200万下,,芝1600,7,重,1:44.4,,オトヒカリ,中島敏文,上田武司,ヒューマ,イクヒロ,3:３歳以上,110.0
1971/09/18,4阪神1,小雨,5,3歳新馬,,芝1200,14,重,1:15.2,,トーヨーハヤテ,稲部和久,諏訪佐市,マンジュザンオーヒ,ケンハッピー,1:２歳,180.0
1971/09/18,4阪神1,小雨,6,4歳以上100万下,,芝1600,13,重,1:41.9,,タカミネコスモ,田之上幸男,田之上勲,クインセダン,ラリラ,3:３歳以上,190.0
1971/09/18,4阪神1,小雨,7,障害特別(500万下),,障3000,6,重,3:24.1,,シャンソン,押田年郎,坂口正二,ケンヤク,フジノテンカ,3:３歳以上,460.0
1971/09/18,4阪神1,曇,8,4歳以上100万下,,芝1600,12,重,1:41.7,,ヒローシャイン,清水正人,吉田三郎,シュラオー,ミスカレント,3:３歳以上,190.0
1971/09/18,4阪神1,曇,9,豊中特別(600万下),,芝1900,14,重,2:00.7,,カシュウミドリ,鹿戸幸治,小川佐助,シュンサクホマレ,イーグルケイト,3:３歳以上,560.0
1971/09/18,4阪神1,曇,10,布引特別(400万下),,芝1900,13,重,2:01.6,,ヤマニンウエーブ,小野幸治,中村覚之助,サンワロクザン,トサノアンナ,3:３歳以上,520.0
1971/09/18,4阪神1,曇,11,4歳以上300万下,,芝1900,16,重,2:01.1,,ハードプレス,武田博,武田文吾,タマカホー,アレビット,3:３歳以上,310.0
1971/09/12,1札幌4,曇,1,3歳未勝利,,ダ1000,16,不,1:00.8,,トモエキング,郷原洋行,稗田敏男,タニソネラック,フォレストマサキ,1:２歳,100.0
1971/09/12,1札幌4,曇,2,3歳新馬,,ダ1000,16,不,1:01.0,,シュウエイホープ,柴田政人,松井麻之助,タイラップ,ヤマキストロング,1:２歳,170.0
1971/09/12,1札幌4,曇,3,3歳新馬,,ダ1000,16,不,1:01.7,,ブルハード,秋元松雄,久保田金造,コウエイ,ヤマノマツカゼ,1:２歳,170.0
