開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1971/01/10,1東京4,晴,3,4歳未勝利,,ダ1400,19,良,1:28.9,,ダイトモナーク,東信二,鴨田次男,シネマフラッシュ,オリオンヨーコー,2:３歳,100.0
1971/01/10,1東京4,晴,4,5歳以上未勝利,,障2700,13,良,3:04.6,,バーランド,坂井千明,稲葉幸夫,クインハヤテ,コクサイホマレ,4:４歳以上,200.0
1971/01/10,1東京4,晴,5,4歳新馬,,ダ1400,18,良,1:28.5,,ロウデイ,岡部幸雄,松永光雄,シンジクフォンテン,キヨノボル,2:３歳,150.0
1971/01/10,1東京4,晴,6,5歳以上200万下,,ダ1600,19,良,1:40.8,,オンワードリョウ,吉永正人,松山吉三郎,インターラーケン,セントフォード,4:４歳以上,230.0
1971/01/10,1東京4,晴,7,紅梅賞(100万下),,芝1600,13,良,1:39.6,,サニールビー,柴田政人,稗田敏男,モラールターフ,ロングレッド,2:３歳,280.0
1971/01/10,1東京4,晴,8,ニューイヤーハンデキ(600万下),,芝2400,6,良,2:31.1,,ディックモンタ,吉永正人,松山吉三郎,ヤマナカセダン,ミナトヒカリ,4:４歳以上,560.0
1971/01/10,1東京4,晴,9,5歳以上400万下,,ダ1600,7,良,1:40.7,,タカラウイン,加賀武見,阿部正太郎,ヨシクニ,スライプニル,4:４歳以上,330.0
1971/01/10,1東京4,晴,10,ガーネットS(900万下),,芝1400,9,良,1:24.9,,タマアラシ,吉永正人,松山吉三郎,マキノホープ,ヤマアオバ,4:４歳以上,620.0
1971/01/10,1東京4,晴,11,5歳以上300万下,,ダ1700,13,良,1:47.6,,セキシュウ,岡部幸雄,高橋英夫,ホーオーラン,パーソジョオー,4:４歳以上,290.0
1971/01/10,1京都3,晴,1,4歳未勝利,,芝1400,21,重,1:30.2,,サンコオーハヤト,藤岡範士,土門健司,セブンセブン,カサギホマレ,2:３歳,100.0
1971/01/10,1京都3,晴,2,4歳未勝利,,芝1400,21,重,1:29.1,,オーナーズフラッグ,佐藤正雄,小野留嘉,サーバース,トキノハツカゼ,2:３歳,100.0
1971/01/10,1京都3,晴,3,4歳100万下,,芝1600,13,重,1:42.7,,タカラローズ,領家政蔵,田中良平,グレートウエスタン,キョウフブキ,2:３歳,170.0
1971/01/10,1京都3,晴,4,5歳以上200万下,,芝1800,6,重,2:01.1,,トップウルトラ,久保一秋,曽場広作,ヤマセンローザ,シオセオー,4:４歳以上,110.0
1971/01/10,1京都3,晴,5,4歳新馬,,芝1400,15,重,1:30.0,,ウエスタンシンボル,榎屋忍,梅内慶蔵,バンブーオリーブ,タカノフジ,2:３歳,150.0
1971/01/10,1京都3,晴,6,5歳以上200万下,,芝1900,21,稍,2:05.8,,タイミロク,中島敏文,上田武司,ラティフォード,ウインブリッジ,4:４歳以上,230.0
1971/01/10,1京都3,晴,7,障害特別(500万下),,障2900,4,稍,3:17.1,,スマノヒカリ,武田博,内藤繁春,ブゼンキング,セリアンポーラ,4:４歳以上,690.0
1971/01/10,1京都3,晴,8,4歳,,芝1600,7,稍,1:41.7,,ロングワン,新田幸春,松田由太郎,タイカップ,トウザン,2:３歳,380.0
1971/01/10,1京都3,晴,9,万葉S(800万下),,芝3000,6,稍,3:21.5,,ムーングロリー,佐々木昭次,田中康三,オオクラ,リュウメイン,4:４歳以上,600.0
1971/01/10,1京都3,晴,10,八坂特別(300万下),,芝1600,12,稍,1:40.9,,ヒサゴホマレ,高橋成忠,吉田三郎,キングミヤリサン,ヒロホシ,4:４歳以上,460.0
1971/01/10,1京都3,晴,11,5歳以上400万下,,芝1900,10,稍,2:04.4,,ジュルビアン,福永洋一,玉谷敬治,トウカイクイン,リュウメエサ,4:４歳以上,330.0
