開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1971/10/24,4京都4,晴,7,太秦特別(200万下),,芝1600,16,良,1:38.3,,ダイニロビン,佐々木昭次,田中康三,ハクセンオー,シューリンク,3:３歳以上,420.0
1971/10/24,4京都4,晴,8,4歳以上100万下,,芝1600,15,良,1:39.1,,スケンデル,二ツ森馨,渋川久作,マーチブライド,オーナーズロン,3:３歳以上,190.0
1971/10/24,4京都4,晴,9,京都新聞杯(OP),,芝2000,14,良,2:02.8,,ニホンピロムーテー,福永洋一,服部正利,ハーバーローヤル,シネマゴースト,2:３歳,1000.0
1971/10/24,4京都4,晴,10,嵐山特別(600万下),,芝2200,12,良,2:16.5,,キームスビィミー,小野幸治,小林稔,ショウフウミドリ,トキノカチドキ,3:３歳以上,560.0
1971/10/24,4京都4,晴,11,4歳以上300万下,,芝1900,13,良,1:57.7,,ナニワキョウダイ,清水英次,木村寛,テルシャイン,ヤマニンカラー,3:３歳以上,310.0
1971/10/23,1福島7,曇,1,3歳未勝利,,芝1000,6,良,1:02.0,,ランシエール,町田精生,奥平真治,ムツミアラシ,キングカタトラ,1:２歳,80.0
1971/10/23,1福島7,曇,2,3歳100万下,,芝1100,6,良,1:07.4,,アズマローザ,横田吉光,古賀嘉蔵,トモスフォード,ハシイワゴロー,1:２歳,110.0
1971/10/23,1福島7,曇,3,4歳以上200万下,,芝1800,5,良,1:56.6,,アズマリンドウ,田沼忠雄,佐藤正二,キインオーケ,ダイニトウリュウ,3:３歳以上,110.0
1971/10/23,1福島7,曇,4,3歳未勝利,,芝1000,11,良,1:00.3,,ユリ,蛯沢誠治,成宮明光,ロミー,ツキカゲオー,1:２歳,100.0
1971/10/23,1福島7,晴,5,3歳新馬,,芝1000,9,良,1:00.2,,ソラースポート,増沢末夫,仲住芳雄,ナスノウコン,リサ,1:２歳,170.0
1971/10/23,1福島7,曇,6,4歳以上100万下,,芝1800,12,良,1:51.9,,ヒデノオー,徳吉一己,橋本輝雄,ハーバーベルアン,サバンナジョウ,3:３歳以上,190.0
1971/10/23,1福島7,曇,7,4歳以上300万下,,芝1600,8,良,1:39.0,,ハイヤー,徳吉一己,森末之助,カネアズサ,ロードナイト,3:３歳以上,280.0
1971/10/23,1福島7,晴,8,しやくなげ賞(OP),,芝1100,6,良,1:05.6,,ケンロッキー,清水美波,藤本冨良,マサノウエー,ホウゲッコー,1:２歳,400.0
1971/10/23,1福島7,曇,9,安達太良ハンデキャッ(400万下),,芝2000,11,良,2:02.4,,フラワーヒル,渡辺修一,尾形藤吉,ショウカク,アイズケンシ,3:３歳以上,460.0
1971/10/23,1福島7,曇,10,4歳以上100万下,,芝1700,11,良,1:45.2,,シンショウモン,徳吉一己,伊藤修司,コマミタケ,マルノタイヨウ,3:３歳以上,190.0
1971/10/23,5東京3,晴,1,3歳未勝利,,芝1200,11,良,1:13.3,,ファーストセイカン,郷原洋行,石毛善衛,キタノタカラ,オキツハナ,1:２歳,100.0
1971/10/23,5東京3,晴,2,3歳未勝利,,芝1200,17,良,1:12.8,,ブルハヤブサ,大崎昭一,野平好男,イシノヒカル,サチセンホー,1:２歳,100.0
1971/10/23,5東京3,晴,3,3歳新馬,,芝1200,15,良,1:13.2,,ヨシズキ,波多野浩久,山岡,タカハヤテ,タクエツ,1:２歳,180.0
1971/10/23,5東京3,晴,4,3歳,,芝1400,5,良,1:24.8,,タケクマヒカル,伊藤栄,中村広,スズボクサー,カネシラネ,1:２歳,300.0
1971/10/23,5東京3,晴,5,4歳以上100万下,,ダ1600,11,良,1:41.2,,スピードスター,郷原洋行,松永光雄,ヤマニンナイト,ウメノサチヒメ,3:３歳以上,190.0
