開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1971/10/16,5東京1,晴,1,3歳未勝利,,芝1200,7,稍,1:13.3,,トキ,山田則弘,土田順三,ダリップ,ミスツクモ,1:２歳,100.0
1971/10/16,5東京1,晴,2,3歳未勝利,,芝1200,13,稍,1:13.1,,メールウイン,川上征雄,川上武一,ケンファスト,キクエイト,1:２歳,100.0
1971/10/16,5東京1,晴,3,4歳以上200万下,,障2700,5,稍,3:07.3,,ヒタカ,小迫次男,本郷重彦,ヤマサンミユキ,ウエスタンボレー,3:３歳以上,250.0
1971/10/16,5東京1,晴,4,3歳新馬,,芝1200,5,稍,1:13.2,,カネノエイシュン,谷原義明,尾形藤吉,カゲツゴールド,サチニシキ,1:２歳,180.0
1971/10/16,5東京1,晴,5,4歳以上100万下,,芝1400,13,稍,1:25.0,,スイノプリンス,前田禎,岩佐宗五郎,トクハヤテ,マンテルージュ,3:３歳以上,190.0
1971/10/16,5東京1,晴,6,4歳以上100万下,,芝1600,11,稍,1:38.7,,マウントオーザ,法理弘,藤本冨良,オンワードリボー,キヨハヤブサ,3:３歳以上,190.0
1971/10/16,5東京1,晴,7,りんどう賞(200万下),,芝1400,14,稍,1:24.7,,ホウゲツダイオー,波多野浩久,山岡,ヤマイシオー,サクラユタカ,1:２歳,320.0
1971/10/16,5東京1,晴,8,4歳以上200万下,,芝1600,11,稍,1:38.0,,ズイショウ,吉永正人,松山吉三郎,メイハツ,ダイニヤマドリ,3:３歳以上,270.0
1971/10/16,5東京1,晴,9,オパールS(700万下),,芝2000,8,稍,2:02.6,,セントポール,津田昭,宮沢今朝太郎,バルビフォンテン,チャリングスタン,3:３歳以上,580.0
1971/10/16,5東京1,晴,10,秋川特別(400万下),,芝1800,6,良,1:50.5,,スモールキング,樋口弘,橋本輝雄,タマカツラ,オンワードリョウ,3:３歳以上,520.0
1971/10/16,5東京1,晴,11,4歳以上300万下,,芝1600,14,良,1:37.7,,アサヒジョオー,小島太,高木良三,ビザールターフ,マツヒビキ,3:３歳以上,310.0
1971/10/16,4京都1,晴,1,3歳未勝利,,芝1200,11,重,1:15.7,,カナンエース,鹿戸幸治,田所秀雄,テツムラサキ,エイガン,1:２歳,80.0
1971/10/16,4京都1,晴,2,3歳未勝利,,芝1200,19,重,1:13.9,,セントデニス,新田幸春,大久保亀治,ダン,タイラップ,1:２歳,100.0
1971/10/16,4京都1,晴,3,3歳未勝利,,芝1200,18,重,1:14.1,,カコガワテンリュウ,清水英次,木村寛,リキオエイリュウ,ハヤブサホーオー,1:２歳,100.0
1971/10/16,4京都1,晴,4,4歳以上100万下,,芝1600,18,重,1:39.4,,クインセダン,久保一秋,梅内慶蔵,シュラオー,インターフォーレル,3:３歳以上,190.0
1971/10/16,4京都1,晴,5,4歳以上100万下,,芝1600,18,重,1:39.7,,ホショマサル,武田悟,夏村辰男,アワーアスト,ヤクモカシワ,3:３歳以上,190.0
1971/10/16,4京都1,晴,6,3歳新馬,,芝1200,18,稍,1:14.1,,シャダイソレラ,清水出美,星川泉士,シバタケ,エリモサファイア,1:２歳,180.0
1971/10/16,4京都1,晴,7,4歳以上200万下,,芝1600,17,稍,1:39.5,,ムーンリバー,佐々木昭次,田中康三,バリモスパワー,セカンドラッキー,3:３歳以上,270.0
1971/10/16,4京都1,晴,8,淀障害特別(500万下),,障2900,6,稍,3:17.0,,ユーエスタマナー,西谷達男,夏村辰男,ピカイチオー,ホウシュウホマレ,3:３歳以上,460.0
1971/10/16,4京都1,晴,9,4歳以上300万下,,芝1900,19,稍,1:58.9,,マルエクス,押田年郎,梅内慶蔵,ダイテンクイン,ミシマサベアー,3:３歳以上,310.0
