開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1991/03/16,2中山7,曇,2,4歳未勝利,,ダ1200,14,稍,1:11.9,34.0-37.9,ミスターベースマン,柴田政人,[東]高松邦男,マイネルヨース,ダービークリスタル,2:３歳,480.0
1991/03/16,2中山7,曇,3,4歳未勝利,,ダ1800,10,稍,1:55.4,36.8-40.1,コウチテイオー,谷中公一,[東]笹倉武久,マイアミブリーズ,ブロンテス,2:３歳,480.0
1991/03/16,2中山7,曇,4,4歳新馬,,ダ1200,15,稍,1:12.0,33.9-38.1,ブルーカナリア,鈴木寿,[東]尾形盛次,ビヨルリンク,パーフエリア,2:３歳,570.0
1991/03/16,2中山7,曇,5,障害4歳以上未勝利,,障2700,12,良,3:00.2,109.0-0.0,カツサダオー,富田正信,[東]野平富久,アラフラ,オンワードコイン,3:３歳以上,800.0
1991/03/16,2中山7,曇,6,4歳新馬,,芝1200,13,良,1:09.7,33.7-36.0,サクラミライ,小島太,[東]境勝太郎,ヒノキヤムスメ,アルワード,2:３歳,570.0
1991/03/16,2中山7,曇,7,4歳新馬,,芝1200,12,良,1:10.1,33.0-37.1,ハセマルシェ,田中勝春,[東]清水利章,ミラクルドラゴンズ,チュウオーサンサン,2:３歳,570.0
1991/03/16,2中山7,曇,8,4歳500万下,,芝1600,14,良,1:35.7,34.6-37.7,モガミデドン,菅原泰夫,[東]田村駿仁,ダイワリート,キスインザダーク,2:３歳,660.0
1991/03/16,2中山7,曇,9,総武特別(900万下),,芝1800,9,良,1:49.3,36.9-36.7,フブキオウ,岡部幸雄,[東]高橋英夫,トウショウスペリア,トモエサーペン,3:３歳以上,1320.0
1991/03/16,2中山7,曇,10,京葉S(OP),,ダ1800,13,稍,1:49.7,36.5-37.3,ハワイアンコーラル,増沢末夫,[東]中村広,タケデンマンゲツ,ベストセーリング,3:３歳以上,2160.0
1991/03/16,2中山7,小雨,11,フラワーC(G3),,芝1800,11,良,1:49.4,36.4-36.9,フラッシュシャワー,柴田善臣,[東]八木沢勝,ダンスダンスダンス,シービーキャンディ,2:３歳,3800.0
1991/03/16,2中山7,小雨,12,4歳以上500万下,,ダ1800,15,稍,1:52.6,36.8-38.5,タマフル,寺島祐治,[東]沢峰次,キョウエイブランド,タフネスダンディ,3:３歳以上,710.0
1991/03/16,1中京7,小雨,1,4歳未勝利,,ダ1700,16,稍,1:50.0,30.3-41.0,エーターアリス,岡潤一郎,[西]安藤正敏,クイーンジャパン,トウカイカオリ,2:３歳,480.0
1991/03/16,1中京7,雨,2,4歳未勝利,,芝2000,12,稍,2:03.5,35.1-37.9,スリートライ,石橋守,[西]浜田光正,ホウユウアスカ,サダマーサー,2:３歳,600.0
1991/03/16,1中京7,雨,3,4歳未勝利,,芝2000,13,稍,2:03.7,35.4-37.2,ロンググレート,安田康彦,[西]宇田明彦,マイネルアーク,キョウワオージャ,2:３歳,480.0
1991/03/16,1中京7,雨,4,4歳新馬,,ダ1000,16,稍,1:01.0,36.6-37.1,シマノフリーリ,中竹和也,[西]吉田三郎,トーアベッカー,エイティアーダ,2:３歳,570.0
1991/03/16,1中京7,雨,5,障害4歳以上未勝利,,障2800,8,稍,3:07.0,108.0-0.0,バフィーロッキー,出津孝一,[西]新川恵,コガネアラシ,コクサイシンゲキ,3:３歳以上,800.0
1991/03/16,1中京7,雨,6,4歳新馬,,ダ1700,16,稍,1:48.7,29.1-40.8,ホウエイカイウン,丸山勝秀,[西]崎山博樹,ライラックヒーロー,マルズイホウ,2:３歳,570.0
1991/03/16,1中京7,雨,7,4歳500万下,,ダ1000,15,重,1:00.5,35.2-37.3,マヤノゴージャス,丸山勝秀,[西]坂口正大,トキオアルテミス,ライフフラワー,2:３歳,660.0
1991/03/16,1中京7,雨,8,4歳以上500万下,,ダ1700,13,重,1:47.7,30.1-39.0,エリモフェロー,角田晃一,[西]大久保正,エイシングローリア,ミカルマスデージー,3:３歳以上,710.0
1991/03/16,1中京7,雨,9,沈丁花賞(500万下),,芝1800,12,重,1:51.0,37.0-36.3,スナークホワイト,南井克巳,[西]坂口正則,フジアンバーワン,タイコンチェルト,2:３歳,900.0
