開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1991/11/23,7京都7,曇,3,3歳新馬,,芝1200,9,良,1:13.3,35.6-37.7,ホシワイス,河内洋,[西]増本豊,アクションシーン,ラッキーダイオー,1:２歳,570.0
1991/11/23,7京都7,曇,4,3歳新馬,,芝1800,11,良,1:51.0,36.3-36.8,ヤマニンドリーマー,田島良保,[西]浅見国一,ナリタフジヒメ,ヒシノリード,1:２歳,570.0
1991/11/23,7京都7,曇,5,3歳500万下,,芝1400,12,良,1:25.2,35.5-37.6,エイシンモモ,松永幹夫,[西]湯浅三郎,キクカテシオ,ストームサンデー,1:２歳,660.0
1991/11/23,7京都7,曇,6,4歳以上500万下,,ダ1200,9,良,1:12.5,35.7-36.8,ホリノマーチス,田所秀孝,[西]鹿戸幸治,カルストンセイコー,ハヤテナッシュ,3:３歳以上,710.0
1991/11/23,7京都7,曇,7,4歳以上500万下,,ダ1200,10,良,1:11.2,35.1-36.1,メイショウホムラ,村本善之,[西]高橋成忠,プレーリーラブ,シクレノンビーボー,3:３歳以上,710.0
1991/11/23,7京都7,曇,8,4歳以上500万下,,芝1600,12,良,1:36.8,37.2-35.4,マジックショール,河北通,[西]渡辺栄,コウエイロイヤル,スタナー,3:３歳以上,710.0
1991/11/23,7京都7,曇,9,京都大障害(秋)(G),,障3270,8,良,3:42.1,108.0-0.0,エーコークロス,古小路重,[西]安田伊佐,オギサンフォード,メジロワース,3:３歳以上,3600.0
1991/11/23,7京都7,曇,10,衣笠特別(900万下),,芝2000,11,良,2:06.8,39.4-36.6,ブレスレット,岸滋彦,[西]渡辺栄,ホウヨウファイナル,マミーグレイス,3:３歳以上,1320.0
1991/11/23,7京都7,曇,11,花園S(1500万下),,ダ1400,16,良,1:23.8,35.1-36.8,ケイアンドリュー,松本達也,[西]藤岡範士,サンガイ,ユタカニーズ,3:３歳以上,1670.0
1991/11/23,7京都7,曇,12,4歳以上900万下,,ダ1800,10,良,1:52.2,36.4-37.9,トキオダンディー,松永幹夫,[西]中村好夫,ワイドダイオウ,ムーンメッセージ,3:３歳以上,970.0
1991/11/17,3福島8,晴,1,3歳OP,,ダ1000,6,良,1:01.1,36.1-36.9,ロータリーボーイ,坂井千明,[東]新関力,サンライトフレーム,ツヨシ,1:２歳,450.0
1991/11/17,3福島8,晴,2,3歳新馬,,芝1700,11,良,1:45.4,30.2-38.1,ヤングライジン,西園正都,[西]中村均,ザフラッシュ,アンナプルナ,1:２歳,570.0
1991/11/17,3福島8,晴,3,4歳未勝利,,ダ1000,12,良,1:00.8,35.4-37.4,パーフエリア,増沢末夫,[東]秋山雅一,ピュウタージョオー,アイノフラワー,2:３歳,480.0
1991/11/17,3福島8,晴,4,4歳未勝利,,芝1200,14,良,1:11.6,35.0-36.6,ニッポーイーグル,土肥幸広,[西]鶴留明雄,スピードキャスター,ブランドパナマ,2:３歳,480.0
1991/11/17,3福島8,晴,5,4歳未勝利,,ダ1700,12,良,1:48.6,29.6-40.9,ポートウエスト,清水英次,[西]高橋成忠,ナリタエース,マジックナンバー,2:３歳,480.0
1991/11/17,3福島8,晴,6,4歳未勝利,,芝1800,14,良,1:52.2,36.5-37.3,スズカブルボン,久保田英,[西]藤岡範士,ユーワローゼ,ホッカイチャンプ,2:３歳,480.0
1991/11/17,3福島8,晴,7,4歳未勝利,,芝1800,14,良,1:51.8,36.3-37.0,ブルースチール,土谷智紀,[東]鈴木勝美,マルトノボルオー,エリモキッズ,2:３歳,480.0
1991/11/17,3福島8,晴,8,4歳未勝利,,芝2000,14,良,2:03.3,35.0-37.8,ヤマフギャロップ,内山正博,[西]小林稔,ラッシュワン,タニノシャマード,2:３歳,480.0
1991/11/17,3福島8,曇,9,浄土平特別(500万下),,芝1000,12,良,0:58.4,34.1-35.4,タガジョーバード,増沢末夫,[東]古賀一隆,ギャロップビーナス,リワードマッドネス,3:３歳以上,960.0
1991/11/17,3福島8,曇,10,福島放送賞(500万下),,芝1800,13,良,1:49.6,35.7-37.2,キックオフ,菅原隆明,[東]畠山重則,ブラザーシュー,マリンパシフィック,3:３歳以上,960.0
