開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1991/09/28,2福島1,曇,1,3歳未勝利,,芝1200,13,良,1:10.7,34.8-35.9,アイネスブレーブ,中舘英二,[東]加藤修甫,トーレント,ジングウパートナー
1991/09/28,2福島1,曇,2,4歳未勝利,,芝1800,11,良,1:49.4,35.9-36.9,スナークカオリ,増沢末夫,[西]橋口弘次,スシボーイ,エムジーヒーロー
1991/09/28,2福島1,曇,3,4歳未勝利,,芝1200,11,良,1:10.6,34.2-36.4,チュウゲン,西園正都,[西]松元省一,ウメノケージー,マイネルビスマルク
1991/09/28,2福島1,曇,4,4歳未勝利,,芝1800,13,良,1:50.0,35.1-37.8,アーリサマー,増沢末夫,[東]鈴木勝美,マツヒビキ,タマモメモリー
1991/09/28,2福島1,曇,5,4歳未勝利,,芝2000,9,良,2:03.2,34.8-38.2,タイガークイン,増沢末夫,[東]阿部新生,アウベルオー,マルトノボルオー
1991/09/28,2福島1,曇,6,4歳未勝利,,ダ1700,11,重,1:50.2,29.8-41.9,クイックスルー,大崎昭一,[東]西塚安夫,モガミルイン,センターキャップ
1991/09/28,2福島1,曇,7,4歳未勝利,,芝1200,8,良,1:11.0,35.2-35.8,オペラクイーン,大崎昭一,[東]中野隆良,マウントヴィテージ,アムールオージ
1991/09/28,2福島1,曇,8,4歳未勝利,,芝1800,11,良,1:50.4,34.7-38.4,アサカオールトン,増沢末夫,[東]鈴木勝美,サンシーカラー,ヤマヒサファーバー
1991/09/28,2福島1,曇,9,アラブ3歳S(OP),,ダ1700,8,重,1:51.8,29.8-42.9,アフェクトダンサー,玉井智光,[東]嶋田功,ロータリーボーイ,タカネザクラ
1991/09/28,2福島1,曇,10,雄国沼特別(500万下),,ダ1000,12,重,0:59.8,34.9-36.6,プランタンシェクル,塩村克己,[西]小林稔,オンワードウッド,オノテスコレデイ
1991/09/28,2福島1,曇,11,二本松特別(500万下),,芝1800,12,良,1:49.5,35.6-37.4,マリンパシフィック,小迫次男,[東]清水美波,ファストモリス,アサカピューター
1991/09/28,2福島1,曇,12,4歳未勝利,,芝1200,8,良,1:09.6,34.2-35.4,ウインズスキー,岡山定夫,[東]小西登,シゲルヒカリクロス,エプソムストーム
1991/09/28,4中山7,曇,1,3歳未勝利,,芝1200,7,良,1:10.2,34.6-35.6,タケデンジュニア,蛯沢誠治,[東]秋山史郎,ウインクルビー,サクラランマン
1991/09/28,4中山7,曇,2,3歳新馬,,芝1600,9,良,1:37.3,35.1-37.6,ブンブクメロディ,伊藤栄,[東]中村広,ファイブパワー,ハッピーマイラー
1991/09/28,4中山7,曇,3,3歳新馬,,ダ1200,9,稍,1:13.8,35.7-38.1,ユメノトビラ,蛯名正義,[東]古賀末喜,クレバーエース,サンリバカメハメハ
1991/09/28,4中山7,晴,4,4歳未勝利,,芝1800,14,良,1:49.3,37.4-36.4,マダムラドラ,根本康広,[東]新関力,タヤスジャッジ,フックボール
1991/09/28,4中山7,晴,5,障害4歳以上未勝利,,障2700,8,良,3:00.0,105.0-0.0,オンワードコイン,臼井武,[東]保田隆芳,オギマジェスティ,シンゴウケート
1991/09/28,4中山7,晴,6,4歳未勝利,,ダ1200,15,良,1:13.1,35.0-38.1,エンジェルクロス,津留千彰,[東]大和田稔,ツルマイロード,シャトーグリスター
1991/09/28,4中山7,晴,7,4歳未勝利,,芝1800,14,良,1:50.0,36.2-37.1,ゼウスモーリー,田村正光,[東]秋山史郎,キクノアテンション,アルワード
1991/09/28,4中山7,晴,8,鹿島灘特別(500万下),,芝2000,7,良,2:00.8,36.6-35.7,リアルボーイ,加藤和宏,[東]野平祐二,マキノノーザン,シュウオーエース
