開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1991/06/08,5京都7,晴,6,4歳500万下,,ダ1400,16,良,1:24.2,34.7-37.5,ツルマルハヤマオー,藤田伸二,[西]橋口弘次,エイシンムスタング,モガミマルキー,2:３歳,660.0
1991/06/08,5京都7,晴,7,4歳500万下,,芝1600,11,良,1:36.1,35.7-36.8,バンブージャンボ,西浦勝一,[西]土門健司,アルファプリンス,コスミックライナー,2:３歳,660.0
1991/06/08,5京都7,晴,8,4歳以上500万下,,芝2000,18,良,2:03.3,37.3-37.2,リュウシャムソン,田島良保,[西]飯田明弘,ジョークレシェンド,メジロジョリー,3:３歳以上,710.0
1991/06/08,5京都7,晴,9,白百合S(OP),,芝2000,9,良,2:03.1,38.0-36.0,ルーブルアクト,小原義之,[西]小原伊佐,トウショウディアス,スナークホワイト,2:３歳,1720.0
1991/06/08,5京都7,晴,10,五条坂特別(900万下),,芝1600,12,良,1:35.2,35.5-36.1,ベストプレイヤー,久保敏文,[西]佐藤勇,バンリリュウホー,ヘラクレス,3:３歳以上,1320.0
1991/06/08,5京都7,晴,11,高野川S(1500万下),,芝2400,9,良,2:29.9,38.6-35.1,ボストンキコウシ,武豊,[西]岩元市三,シーキャリアー,タイトップガン,3:３歳以上,1670.0
1991/06/08,5京都7,晴,12,4歳以上900万下,,ダ1400,9,良,1:23.3,35.2-36.4,タニノセブンツー,北沢伸也,[西]大根田裕,マルサンホマレ,ムーンカステル,3:３歳以上,970.0
1991/06/02,3東京6,曇,1,4歳未勝利,,ダ1600,13,重,1:38.4,35.2-38.5,イナナキオー,水流添久,[東]稲葉隆一,キクノコマンド,クロード,2:３歳,480.0
1991/06/02,3東京6,曇,2,4歳未勝利,,ダ1400,9,重,1:25.1,35.3-37.5,サミットベルグ,中舘英二,[東]諏訪富三,モガミタンパート,ビューチポッポ,2:３歳,480.0
1991/06/02,3東京6,曇,3,4歳未勝利,,ダ1400,9,重,1:25.1,35.3-37.4,ダイゴウロリエル,小島太,[東]高木嘉夫,ユーワトウシン,ハヤテロウカス,2:３歳,480.0
1991/06/02,3東京6,曇,4,4歳未勝利,,芝1800,11,稍,1:50.7,36.3-37.4,シービードウター,竹原啓二,[東]松山吉三,オンワードアート,イーストサツキ,2:３歳,480.0
1991/06/02,3東京6,曇,5,障害4歳以上400万下,,障3100,7,稍,3:27.8,107.0-0.0,コガネアラシ,中竹和也,[西]中村好夫,アマゾンサファイヤ,カシマイシン,3:３歳以上,1010.0
1991/06/02,3東京6,小雨,6,4歳500万下,,芝2000,10,稍,2:03.1,36.4-37.1,サクセスヒエン,坂井千明,[東]相川勝敏,レオスマイル,キョウエイタフガイ,2:３歳,660.0
1991/06/02,3東京6,小雨,7,4歳500万下,,芝1400,13,稍,1:23.8,34.9-37.2,ブランドジャネット,杉浦宏昭,[東]二本柳俊,ブロードマインド,タイガーフォード,2:３歳,660.0
1991/06/02,3東京6,小雨,8,4歳以上500万下,,芝2000,14,稍,2:02.6,36.0-37.0,ハセフローレンス,岡部幸雄,[東]佐藤勝美,フラワーアモン,ソブリンドリーム,3:３歳以上,710.0
1991/06/02,3東京6,小雨,9,甲斐駒特別(900万下),,芝1400,8,稍,1:23.2,34.9-36.6,スズドレッサー,田村正光,[東]富田六郎,シーサイドフジ,ストレートクイン,3:３歳以上,1320.0
1991/06/02,3東京6,小雨,10,麦秋S(1500万下),,芝2000,12,稍,2:02.5,36.8-36.5,ダイナバトラー,古川寛和,[東]二本柳俊,キョウエイカレラ,ロンサムボーイ,3:３歳以上,1670.0
1991/06/02,3東京6,小雨,11,NZT4歳S(G2),,芝1600,12,稍,1:35.3,34.9-36.5,ヴァイスシーダー,柴田善臣,[西]増本豊,ノーザンドライバー,カネハボマイ,2:３歳,5800.0
1991/06/02,3東京6,小雨,12,4歳以上900万下,,ダ1400,11,重,1:24.3,34.7-37.6,アイシーゴーグル,杉浦宏昭,[東]二本柳俊,カイウンテンシ,マツラッキー,3:３歳以上,970.0
1991/06/02,5京都6,雨,1,4歳未勝利,,ダ1800,14,不,1:54.3,37.9-38.6,ジョーリュウモン,山田和広,[西]坪正直,マチカネヨコブエ,ビクトリーホーラー,2:３歳,480.0
