開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1992/06/28,2中京4,晴,10,関ケ原S(1500万下),,芝1800,13,良,1:47.9,34.8-36.9,スナークベスト,岸滋彦,[西]野村彰彦,イブキリセス,カシワズハンター
1992/06/28,2中京4,晴,11,CBC賞(G2),,芝1200,18,良,1:08.6,33.4-35.2,ユウキトップラン,小島貞博,[西]佐山優,チャンネルフォー,ホリノウイナー
1992/06/28,2中京4,晴,12,4歳以上900万下,,芝1700,14,良,1:42.8,31.1-35.3,ダイジュマル,河北通,[西]小野幸治,メイショウレグナム,サンロードホーラー
1992/06/27,1札幌5,晴,1,4歳以上800万下,,ダ1000,10,良,1:01.5,36.0-37.4,トリノハナコ,岡潤一郎,[西]橋田満,タカラアタック,ショウリセンリ
1992/06/27,1札幌5,晴,2,4歳未勝利,,ダ1000,8,良,1:01.1,36.1-37.1,ミルスター,加藤和宏,[東]小西一男,パールリング,ワンサイドシチー
1992/06/27,1札幌5,晴,3,4歳未勝利,,ダ1700,9,良,1:47.4,30.8-39.3,シガラキボーイ,木藤隆行,[西]橋本寿正,ダイモンジ,ケースバイケース
1992/06/27,1札幌5,晴,4,4歳未勝利,,ダ1000,9,良,1:00.8,35.4-37.1,ニホンピロセイコー,河内洋,[西]田中耕太,コウエーラピッド,ヤマニンドライバー
1992/06/27,1札幌5,晴,5,4歳未勝利,,ダ1700,12,良,1:48.3,30.4-39.5,アイドルタレント,田原成貴,[西]浜田光正,メグロディジョン,シンヨウヒカル
1992/06/27,1札幌5,晴,6,3歳新馬,,芝1000,9,良,0:59.2,35.2-35.6,サンエイレコード,加藤和宏,[西]古川平,ハリケンクイン,ブレイベストアダモ
1992/06/27,1札幌5,晴,7,羊ケ丘特別(500万下),,芝2000,7,良,2:03.2,37.1-35.8,イブキハクラクテン,横山典弘,[西]中尾謙太,ハヤノカグラ,ユーワスパーク
1992/06/27,1札幌5,晴,8,4歳以上500万下,,ダ1000,12,良,0:58.8,34.6-35.6,ホクザンアンドレ,岡潤一郎,[西]柴田不二,メジロツクバ,タニノマイヒメ
1992/06/27,1札幌5,晴,9,小樽特別(500万下),,芝1200,12,良,1:10.0,34.1-35.9,オープンハート,柴田政人,[西]柴田政見,ロングポルカ,レガシーフィールド
1992/06/27,1札幌5,晴,10,藻岩山特別(900万下),,芝1200,7,良,1:09.7,33.9-35.8,シーズアウーマン,河内洋,[西]長浜博之,ハナノロンシャン,ダーリングレディ
1992/06/27,1札幌5,晴,11,4歳以上500万下,,ダ1700,12,良,1:46.8,30.1-38.7,ニシノセイウン,横山典弘,[西]柴田不二,キャプテンホーラー,メイショウオイカゼ
1992/06/27,1福島3,晴,1,3歳未勝利,,ダ1000,9,良,1:02.4,36.5-38.0,エレシャタン,小野次郎,[東]吉永正人,アルファポインター,クロステン
1992/06/27,1福島3,晴,2,4歳未勝利,,芝1200,13,良,1:09.8,34.4-35.4,ビンゴローラー,谷中公一,[東]阿部新生,フジノサザンカ,グリーンビスタ
1992/06/27,1福島3,晴,3,4歳未勝利,,芝1200,14,良,1:11.4,34.3-37.1,パラストマリン,大西直宏,[東]矢野幸夫,ミヨコ,クインモール
1992/06/27,1福島3,晴,4,4歳未勝利,,ダ1000,12,良,1:00.7,35.4-37.2,グッドバレンタイン,岡山定夫,[東]野平祐二,ブラボートミー,クレールスキー
1992/06/27,1福島3,晴,5,障害4歳以上未勝利,,障2750,9,良,3:02.6,110.0-0.0,ファインサイクロン,三浦堅治,[東]二ノ宮敬,テキサスブロンコ,マイネルアデル
1992/06/27,1福島3,晴,6,4歳未勝利,,芝1700,14,良,1:44.5,29.9-38.0,ケンセツイレブン,中舘英二,[東]大久保良,マイネルバスター,ヨシマサル
