開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2012/10/13,4新潟1,晴,11,魚野川特別(1000万下),,芝2000,12,良,1:58.1,33.5-34.7,マイネオーチャード,柴田大知,[東]畠山吉宏,マイネルシュライ,メイショウカドマツ,3:３歳以上,1260.0
2012/10/13,4新潟1,晴,12,松浜特別(500万下),,芝1600,17,良,1:33.6,35.2-34.1,コスモトゥルーラヴ,柴田大知,[東]栗田博憲,ドラゴンライズ,シークレットベース,3:３歳以上,870.0
2012/10/13,4東京4,晴,1,2歳未勝利,,ダ1400,10,良,1:28.2,36.6-38.1,グッドラックミー,北村宏司,[東]水野貴広,ウインプロスパー,ダンディーレイ,1:２歳,500.0
2012/10/13,4東京4,晴,2,2歳未勝利,,芝1600,11,良,1:36.0,35.4-35.7,キープインタッチ,北村宏司,[東]古賀慎明,アンバードリーム,コスモフェイト,1:２歳,500.0
2012/10/13,4東京4,晴,3,2歳新馬,,ダ1600,15,良,1:40.5,36.4-38.6,モリトリュウコ,武士沢友,[東]水野貴広,デルマヌラリヒョン,クイックスパイダー,1:２歳,700.0
2012/10/13,4東京4,晴,4,2歳新馬,,芝2000,11,良,2:02.5,37.7-34.2,タイダルベイスン,秋山真一,[東]大竹正博,ロングシャドウ,サクセスカサノヴァ,1:２歳,700.0
2012/10/13,4東京4,晴,5,3歳以上500万下,,ダ1300,12,良,1:19.3,29.6-37.3,アルセーヌシチー,武士沢友,[東]中野栄治,ディアイレイザー,ウインクロニクル,3:３歳以上,720.0
2012/10/13,4東京4,晴,6,3歳以上500万下,,ダ1600,9,良,1:39.8,36.9-36.3,ツクババンドーオー,武士沢友,[東]菊沢隆徳,センキ,プリュキエール,3:３歳以上,720.0
2012/10/13,4東京4,晴,7,3歳以上500万下,,芝2000,13,良,2:01.9,36.5-34.0,ルネッタアスール,松岡正海,[東]武藤善則,ジャングルクルーズ,アルティスト,3:３歳以上,720.0
2012/10/13,4東京4,晴,8,3歳以上1000万下,,芝1400,14,良,1:21.4,34.7-35.4,プランスデトワール,内田博幸,[東]藤沢和雄,レッドエレンシア,ハングリージャック,3:３歳以上,970.0
2012/10/13,4東京4,晴,9,プラタナス賞(500万下),,ダ1600,16,良,1:38.7,35.5-37.3,ヴェルデホ,横山典弘,[東]尾関知人,クリソライト,ワイルドドラゴン,1:２歳,950.0
2012/10/13,4東京4,晴,10,白秋S(1600万下),,芝1400,14,良,1:21.6,36.0-33.5,アドマイヤセプター,田辺裕信,[西]橋田満,ゴーハンティング,ルリニガナ,3:３歳以上,1700.0
2012/10/13,4東京4,晴,11,府中牝馬S(G2),,芝1800,17,良,1:45.5,35.5-34.0,マイネイサベル,松岡正海,[東]水野貴広,スマートシルエット,ドナウブルー,3:３歳以上,5100.0
2012/10/13,4東京4,晴,12,3歳以上1000万下,,ダ2100,16,良,2:13.3,32.2-37.8,ドラゴンヴォイス,蛯名正義,[東]戸田博文,ローマンエンブレム,コスタパルメーラ,3:３歳以上,970.0
2012/10/13,4京都4,晴,1,2歳未勝利,,ダ1200,12,良,1:13.6,35.6-38.0,マークスマン,武幸四郎,[西]池添兼雄,テイエムチカラ,ハギノグラミー,1:２歳,500.0
2012/10/13,4京都4,晴,2,2歳未勝利,,芝1400,11,良,1:21.3,35.1-34.9,ゼウス,川田将雅,[西]領家政蔵,マンドレイク,ウインドクラスト,1:２歳,500.0
2012/10/13,4京都4,晴,3,2歳未勝利,,芝2000,8,良,2:02.0,36.5-35.3,ヴァーティカルサン,浜中俊,[西]石坂正,サンマルホーム,ワイズマン,1:２歳,500.0
2012/10/13,4京都4,晴,4,障害3歳以上未勝利,,障2910,14,良,3:17.8,108.0-0.0,ナリタトルネード,白浜雄造,[西]宮本博,シゲルメロン,メイショウタクミ,3:３歳以上,700.0
2012/10/13,4京都4,晴,5,2歳新馬,,芝1600,10,良,1:35.6,37.0-34.4,サトノネネ,池添謙一,[西]池江泰寿,ウリウリ,セトノフラッパー,1:２歳,700.0
2012/10/13,4京都4,晴,6,2歳新馬,,ダ1400,9,良,1:26.6,35.9-38.3,ヴェリーバンブー,福永祐一,[西]佐藤正雄,ターンザタイド,ヒルノケアンズ,1:２歳,700.0
