開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2012/08/12,1札幌8,曇,11,UHB賞(OP),,芝1200,11,良,1:08.1,34.2-33.9,シュプリームギフト,秋山真一,[西]須貝尚介,レオンビスティー,ケイアイアストン
2012/08/12,1札幌8,曇,12,マレーシアC(1000万下),,芝2000,9,良,2:00.3,35.5-35.2,メーヴェ,宮崎北斗,[東]栗田博憲,ホッコーガンバ,メジロジェニファー
2012/08/12,3新潟2,晴,1,2歳未勝利,,芝1400,16,良,1:21.7,33.9-35.9,ヴァンフレーシュ,吉田豊,[東]高橋文雅,モグモグパクパク,グラスソニック
2012/08/12,3新潟2,晴,2,3歳未勝利,,ダ1800,15,良,1:55.1,37.3-39.3,ホシニイノリヲ,中舘英二,[東]相沢郁,ストレイバード,リトルシェフ
2012/08/12,3新潟2,晴,3,3歳未勝利,,ダ1200,15,良,1:12.0,34.7-37.3,ストロングティラノ,和田竜二,[東]久保田貴,オーブライツ,コンティヌアトーレ
2012/08/12,3新潟2,晴,4,3歳未勝利,,ダ1800,14,良,1:54.3,37.2-39.2,タイセイローマン,内田博幸,[東]新開幸一,プレレフア,マイネルソウル
2012/08/12,3新潟2,晴,5,2歳新馬,,芝1600,16,良,1:36.6,36.0-34.4,バリローチェ,岩田康誠,[西]角居勝彦,ハッピーポケット,シュンシャイン
2012/08/12,3新潟2,晴,6,2歳新馬,,芝1400,17,良,1:23.9,34.5-37.3,ショウナンアンカー,岩田康誠,[西]北出成人,サンライズウォー,サマーカエラ
2012/08/12,3新潟2,晴,7,3歳未勝利,,芝2000,18,良,2:01.3,35.8-35.0,ダノンアーチスト,岩田康誠,[西]大久保龍,キングズクエスト,ヤマニンオルタシア
2012/08/12,3新潟2,晴,8,3歳以上500万下,,ダ1800,14,良,1:52.9,35.6-38.5,ブライトジェム,内田博幸,[西]谷潔,テンゲントッパ,カーマイン
2012/08/12,3新潟2,晴,9,出雲崎特別(500万下),,芝1800,18,良,1:45.5,35.6-34.0,ランパスインベガス,松岡正海,[東]小島茂之,サウンドバラッド,ビームライフル
2012/08/12,3新潟2,晴,10,瀬波温泉特別(1000万下),,ダ1800,15,良,1:52.5,35.9-37.4,ビューティーモズ,松岡正海,[西]鮫島一歩,シルクエステート,モエレエンデバー
2012/08/12,3新潟2,晴,11,関屋記念(G3),,芝1600,18,良,1:31.5,35.0-32.8,ドナウブルー,内田博幸,[西]石坂正,エーシンリターンズ,スピリタス
2012/08/12,3新潟2,晴,12,3歳以上500万下,,芝1000,18,良,0:55.1,32.9-32.8,バルスピュール,江田照男,[東]菊川正達,アブマーシュ,ユキノアイオロス
2012/08/12,2小倉6,雨,1,2歳未勝利,,芝1200,9,良,1:10.0,33.3-36.7,マイネエビータ,中井裕二,[西]清水久詞,ラシーマ,コウエイターボ
2012/08/12,2小倉6,曇,2,3歳未勝利,,ダ1000,14,重,0:57.6,33.7-35.1,ジプシーマイラブ,浜中俊,[西]矢作芳人,ワキノネクサス,シゲルミカン
2012/08/12,2小倉6,曇,3,3歳未勝利,,芝1200,18,良,1:08.4,33.4-35.0,カレンシェリーメイ,佐藤哲三,[西]安田隆行,テーオーアパタイト,サトノラミア
2012/08/12,2小倉6,曇,4,障害3歳以上OP,,障2900,11,良,3:11.8,105.0-0.0,ディアプリンシパル,北沢伸也,[西]清水出美,トウショウデザイア,トウシンボルト
2012/08/12,2小倉6,曇,5,2歳新馬,,ダ1000,8,重,0:58.0,34.1-35.4,スマートアレンジ,松山弘平,[西]小野幸治,クリノコトノオー,ゼンノビッグワン
2012/08/12,2小倉6,曇,6,3歳未勝利,,芝1800,16,良,1:48.1,35.7-36.4,クランドールゲラン,幸英明,[西]野中賢二,ヒデノビクトリア,アルズ
