開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2012/07/21,2新潟3,晴,7,3歳未勝利,,芝1000,18,良,0:55.8,33.3-33.6,リトルゲルダ,中舘英二,[西]鮫島一歩,オークブラフ,ショウナンマジック
2012/07/21,2新潟3,晴,8,3歳以上500万下,,ダ1200,15,良,1:10.7,34.3-36.4,ナムラジュエル,柴田善臣,[西]大橋勇樹,アルデュール,デプロマトウショウ
2012/07/21,2新潟3,晴,9,村上特別(500万下),,芝1600,11,良,1:32.8,35.3-34.2,ヒラボクインパクト,北村宏司,[東]国枝栄,ドラゴンライズ,マイネルグラード
2012/07/21,2新潟3,晴,10,麒麟山特別(1000万下),,ダ1800,15,良,1:52.4,37.2-36.5,サクラヒストリー,松岡正海,[東]田島俊明,ディアビリーヴ,エターナルロブロイ
2012/07/21,2新潟3,晴,11,日本海S(1600万下),,芝2200,9,良,2:11.7,35.9-34.8,ラッキーバニラ,中舘英二,[東]戸田博文,メイショウジンム,タガノキャプテン
2012/07/21,2新潟3,晴,12,3歳以上500万下,,芝1200,18,良,1:08.1,33.7-34.4,コスモアクセス,柴田大知,[東]田島俊明,サトノディライト,アイアムネフライト
2012/07/21,2中京7,小雨,1,2歳未勝利,,ダ1200,16,重,1:13.5,35.6-37.9,バルタザール,佐藤哲三,[西]佐々木晶,アメージングタクト,バルトロメオ
2012/07/21,2中京7,小雨,2,3歳未勝利,,芝1400,18,稍,1:23.2,34.4-37.0,ロードガルーダ,松山弘平,[西]池江泰寿,サウンドガリレオ,ウインブリーザ
2012/07/21,2中京7,小雨,3,3歳未勝利,,ダ1200,16,重,1:11.9,35.0-36.9,ゴッドツェッペリン,太宰啓介,[西]大根田裕,ワンダーカサドール,ベルラピエル
2012/07/21,2中京7,雨,4,障害3歳以上未勝利,,障3000,12,稍,3:23.5,109.0-0.0,シンワカントリー,難波剛健,[西]武宏平,クレバーウエスタン,オンワードアマンド
2012/07/21,2中京7,雨,5,2歳新馬,,芝1400,17,稍,1:24.0,35.2-36.1,スイートメドゥーサ,武豊,[西]松元茂樹,ウインドストリーム,ユキノスライダー
2012/07/21,2中京7,雨,6,3歳未勝利,,ダ1800,15,重,1:53.0,37.5-37.6,エクチュア,藤岡佑介,[西]矢作芳人,トキノベストマッチ,キョウワドリーム
2012/07/21,2中京7,雨,7,3歳未勝利,,芝2000,15,稍,2:04.8,36.6-36.3,クリビツテンギョ,武豊,[西]橋口弘次,アイファーファルコ,カーバ
2012/07/21,2中京7,雨,8,3歳以上500万下,,芝1200,16,稍,1:10.4,34.8-35.6,ビキニブロンド,浜中俊,[西]安田隆行,ローザペルラ,ディオーサ
2012/07/21,2中京7,雨,9,高山特別(500万下),,芝2000,11,稍,2:05.8,38.4-36.0,ロベルタ,浜中俊,[西]音無秀孝,コアレスドラード,エアルプロン
2012/07/21,2中京7,雨,10,香嵐渓特別(1000万下),,ダ1400,16,重,1:22.8,34.0-36.9,モズベラベラ,小牧太,[西]中尾秀正,ウォータールルド,ビレッジペガサス
2012/07/21,2中京7,曇,11,飛騨S(1600万下),,芝1400,18,稍,1:22.2,34.3-36.3,ウインドジャズ,渡辺薫彦,[西]佐山優,ツルマルレオン,サクラクローバー
2012/07/21,2中京7,曇,12,3歳以上500万下,,芝1600,12,稍,1:37.5,37.7-35.3,ディープフィールド,北村友一,[西]音無秀孝,ハッピーウィーク,ハギノトラスト
2012/07/15,2函館6,曇,1,2歳未勝利,,芝1200,11,良,1:11.0,34.9-36.1,ブリリアントアスク,川須栄彦,[東]伊藤正徳,コスモグランツ,マイネルハイネス
2012/07/15,2函館6,曇,2,3歳未勝利,,ダ1000,11,稍,0:59.5,34.5-36.6,ドキドキガール,勝浦正樹,[東]小西一男,トミケンスプリング,ハクユウリリー
