開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2012/10/27,4京都8,晴,11,毎日放送賞スワンS(G2),,芝1400,16,良,1:20.5,35.2-33.8,グランプリボス,内田博幸,[西]矢作芳人,テイエムオオタカ,アドマイヤセプター
2012/10/27,4京都8,晴,12,3歳以上1000万下,,ダ1200,16,良,1:10.6,35.0-35.6,ビナスイート,岩田康誠,[西]作田誠二,マウンテンファスト,ミヤジシェンロン
2012/10/21,4新潟4,曇,1,2歳未勝利,,ダ1200,15,稍,1:13.8,34.3-39.5,タプローム,嘉藤貴行,[東]斎藤誠,トドロック,ブライティアマンボ
2012/10/21,4新潟4,曇,2,2歳未勝利,,芝1200,18,良,1:10.6,34.7-35.9,ワンダフルジュエル,大野拓弥,[東]柄崎孝,マカゼコイカゼ,アイノタマテバコ
2012/10/21,4新潟4,曇,3,3歳以上500万下,,ダ1800,10,稍,1:54.4,37.2-38.4,メイショウブシドウ,高田潤,[西]角居勝彦,アーセナルゴール,ケイアイプログレス
2012/10/21,4新潟4,曇,4,3歳以上500万下,,ダ1200,15,稍,1:12.0,34.4-37.6,アンジュヴォレ,松田大作,[東]土田稔,ラファダリ,アグネスピンキー
2012/10/21,4新潟4,曇,5,2歳新馬,,芝2000,10,良,2:04.4,36.2-35.5,タカノハーバー,上村洋行,[西]昆貢,フューチャステップ,スギノハルバード
2012/10/21,4新潟4,曇,6,3歳以上500万下,,ダ1800,9,稍,1:54.3,37.3-38.4,スタンドバイミー,松山弘平,[西]中竹和也,ヴァンヘルシング,トップストライド
2012/10/21,4新潟4,曇,7,3歳以上500万下,,ダ1200,14,稍,1:12.3,34.3-38.0,マウントビスティー,西村太一,[東]尾形充弘,タイキガラハッド,アラディン
2012/10/21,4新潟4,曇,8,3歳以上500万下,,芝1600,18,良,1:34.4,35.7-33.7,ファーゴ,宮崎北斗,[東]宗像義忠,テラノイロハ,ハッピーアビラ
2012/10/21,4新潟4,曇,9,3歳以上500万下,,芝1200,18,良,1:09.2,34.3-34.9,ロジハーツ,中舘英二,[東]大竹正博,ヤマニンプチガトー,ジャストザブレイン
2012/10/21,4新潟4,曇,10,咲花特別(500万下),,ダ1800,10,稍,1:53.5,36.7-37.9,ライジングサン,松山弘平,[西]小野幸治,メイプルリンカーン,ガンガンユコウゼ
2012/10/21,4新潟4,曇,11,轟S(1600万下),,芝1000,11,良,0:54.7,32.9-32.5,エバーローズ,中舘英二,[東]武藤善則,アフォード,ビラゴーティアラ
2012/10/21,4新潟4,曇,12,菅名岳特別(500万下),,芝1800,15,良,1:47.4,36.0-33.6,スターコレクション,鮫島良太,[西]藤原英昭,アイウォントユー,マイネマキアージュ
2012/10/21,4東京7,晴,1,2歳未勝利,,芝1400,17,良,1:23.4,35.9-35.2,エバーグレーズ,田中勝春,[東]伊藤正徳,ドリームサンサン,カシノワルツ
2012/10/21,4東京7,晴,2,2歳未勝利,,芝1800,9,良,1:49.8,36.0-34.9,テンシンランマン,田中勝春,[東]伊藤伸一,フェートグランド,マイネルジェイド
2012/10/21,4東京7,晴,3,2歳新馬,,ダ1400,15,良,1:28.1,36.7-38.5,エムエムアリオーン,吉田豊,[東]古賀史生,チェリーヘステイア,ハナマツリ
2012/10/21,4東京7,晴,4,障害3歳以上未勝利,,障3000,14,良,3:22.9,106.0-0.0,カピターノ,石神深一,[東]粕谷昌央,ジェットストリーム,ホウザンドラゴン
2012/10/21,4東京7,晴,5,2歳新馬,,芝1600,16,良,1:38.9,38.0-34.1,レッドセシリア,蛯名正義,[東]鹿戸雄一,サクラフィアーブル,ヤマニンソルシェ
2012/10/21,4東京7,晴,6,3歳以上500万下,,ダ1400,13,良,1:25.5,36.5-36.4,カフェラビリンス,杉原誠人,[東]松山康久,サウンドレーサー,クラッシュアゲン
