開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1985/04/13,3中山7,曇,6,4歳未勝利,,ダ1200,16,不,1:11.6,,マグママール,田面木博公,伊藤竹男,エプソムサンダー,ビザンチン
1985/04/13,3中山7,曇,7,4歳400万下,,ダ1200,10,不,1:10.9,,エフテーエリザベス,東信二,飯塚好次,ダイカツヒカリ,ファイブフランス
1985/04/13,3中山7,曇,8,5歳以上900万下,,ダ1800,7,不,1:51.2,,フジリュウセイ,関口睦介,松山吉三郎,ボールドルーキー,ミヤノリュウビ
1985/04/13,3中山7,曇,9,山吹賞(400万下),,芝2200,9,不,2:20.2,,ハッピーウォーリア,田面木博公,高松三太,ブルーエクスプレス,センテニアル
1985/04/13,3中山7,曇,10,菜の花賞(OP),,芝1600,10,不,1:36.6,,ダービーリッチ,田村正光,諏訪富三,ホクトニゾン,サクラエクスプレス
1985/04/13,3中山7,曇,11,船橋S(1400万下),,芝1800,8,不,1:50.7,,ハーバークラウン,嶋田功,佐々木亜良,アサカテームオー,キクノブラックオー
1985/04/13,3中山7,曇,12,5歳以上400万下,,ダ1800,12,不,1:52.1,,ギネスメイバン,蓑田早人,大久保良雄,インタージョイフル,オーバーライフ
1985/04/13,2阪神7,晴,1,4歳未出走,,ダ1800,11,不,1:54.2,,レールデュタン,田島良保,浅見国一,ミスターギンザ,レミーホープ
1985/04/13,2阪神7,晴,2,4歳未勝利,,ダ1800,9,不,1:54.2,,ニシノクラーク,田所秀孝,田所秀雄,プリンスリークイン,ホリノボーイ
1985/04/13,2阪神7,晴,3,4歳未勝利,,ダ1900,8,不,2:01.0,,インタースネーク,南井克巳,宇田明彦,ハリージェット,ホウシュウコーイチ
1985/04/13,2阪神7,晴,4,4歳400万下,,ダ1800,7,不,1:53.3,,エーコーツービート,南井克巳,宇田明彦,エムティイースト,タケノジュリー
1985/04/13,2阪神7,晴,5,5歳以上勝入400万円以下,,障3200,10,不,3:36.3,,キョウエイアセント,池添兼雄,工藤嘉見,クリノアラナス,ダイナエクレール
1985/04/13,2阪神7,晴,6,4歳未勝利,,ダ1700,10,不,1:48.4,,ヤマノブルタス,秋山忠一,中村好夫,ヒロノハック,インターパイロット
1985/04/13,2阪神7,晴,7,5歳以上400万下,,ダ1700,12,不,1:45.2,,ヒロノーザン,武田悟,夏村辰男,ニゾンパワー,ダイゴキング
1985/04/13,2阪神7,晴,8,5歳以上400万下,,ダ1700,12,不,1:45.3,,ジョーサンクトウス,岩元市三,坪正直,ヒノデパーシア,ワザリングハイツ
1985/04/13,2阪神7,晴,9,わらび賞(400万下),,芝2200,12,不,2:18.7,,スピードヒーロー,河内洋,杉村政春,エトワールゲラン,ラッキーエコー
1985/04/13,2阪神7,曇,10,れんげ賞(OP),,芝1200,9,不,1:11.7,,マルヨプラード,作田誠二,武宏平,セントシーザー,イチライテンダー
1985/04/13,2阪神7,曇,11,明石特別(900万下),,芝2500,8,不,2:39.5,,アイランドエース,西浦勝一,小原伊佐美,ラッキーロード,ホウシュウコーター
1985/04/13,2阪神7,曇,12,5歳以上900万下,,ダ1800,8,不,1:50.9,,ダイコウバロン,宮徹,田中四郎,ダイタクアロー,アスコットカスター
1985/04/07,3中山6,曇,1,4歳未出走,,ダ1800,16,良,1:56.0,,シバティンゴ,吉沢宗一,大久保良雄,シャムロック,ウッドバイン
