開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1972/03/12,1中山6,小雨,2,4歳新馬,,ダ1200,13,良,1:15.4,,ロードフェリース,星野信幸,橋本輝雄,ハーバーソロン,ハーバーパレス,2:３歳,150.0
1972/03/12,1中山6,小雨,3,4歳新馬,,ダ1200,12,良,1:14.9,,ローヤルオーシャン,白坂宗治,川上武一,ミスシゲリュウ,スイノリュウザン,2:３歳,150.0
1972/03/12,1中山6,小雨,4,4歳未勝利,,ダ1700,12,良,1:51.3,,ナエボレディー,西野桂,菊池一雄,チカラカブト,シャープランス,2:３歳,100.0
1972/03/12,1中山6,小雨,5,4歳未勝利,,ダ1700,13,良,1:50.6,,ソウテツ,佐藤征助,田中朋次郎,シルクロード,ゴールデンエビス,2:３歳,100.0
1972/03/12,1中山6,小雨,6,4歳未勝利,,ダ1200,15,良,1:14.4,,ヤマナカクイン,西野桂,菊池一雄,スズタカブ,ルビーナターフ,2:３歳,100.0
1972/03/12,1中山6,小雨,7,5歳以上200万下,,ダ1700,14,良,1:48.4,,アラコウ,増田久,久保田彦之,グレートモナーク,コマヒデ,4:４歳以上,230.0
1972/03/12,1中山6,小雨,8,さわらび賞(200万下),,芝1600,21,稍,1:37.9,,フジリュウオー,沢峰次,松山吉三郎,インタープライド,クローバーホマレ,2:３歳,340.0
1972/03/12,1中山6,小雨,9,5歳以上600万下,,ダ1200,14,良,1:12.3,,アロー,矢野照正,阿部正太郎,カネツタイヨウ,クロスニット,4:４歳以上,400.0
1972/03/12,1中山6,小雨,10,中山記念(OP),,芝1800,17,稍,1:50.2,,トウショウピット,増沢末夫,茂木為二郎,アカネテンリュウ,メジロアサマ,4:４歳以上,1600.0
1972/03/12,1中山6,小雨,11,短距離特別(500万下),,芝1200,15,稍,1:11.5,,ユウダチ,横田吉光,菊池一雄,アオイタチ,ソロナシロー,4:４歳以上,580.0
1972/03/12,1中山6,小雨,12,5歳以上300万下,,ダ1700,15,良,1:48.0,,スイシントウ,白坂宗治,松山吉三郎,ゴールデングローブ,マルスミ,4:４歳以上,330.0
1972/03/12,2中京8,晴,1,4歳未勝利,,ダ1600,7,良,1:43.9,,タカヒノデ,武邦彦,日迫清,キタクイン,ブランドウイナー,2:３歳,100.0
1972/03/12,2中京8,晴,2,4歳未勝利,,ダ1700,15,良,1:51.8,,スインスキー,作田誠二,松山吉三郎,グランドアポロ,シンニシキ,2:３歳,100.0
1972/03/12,2中京8,晴,3,4歳未勝利,,ダ1700,16,良,1:50.0,,カツショウサフラン,南井克巳,工藤嘉見,コウエイ,ミズホクイン,2:３歳,100.0
1972/03/12,2中京8,晴,4,4歳200万下,,ダ1600,10,良,1:41.4,,キョウエイピース,小林常泰,久保田金造,ムーンキャッシー,セブンゴールド,2:３歳,200.0
1972/03/12,2中京8,晴,5,5歳以上100万下,,ダ1700,18,良,1:49.6,,チヨノトモズル,今岡正,戸山為夫,キンメイオー,ブルーインパレス,4:４歳以上,220.0
1972/03/12,2中京8,晴,6,4歳以上,,ダ1700,8,良,1:50.3,,キースター,成島正規,日迫清,タカラダケ,リットー,3:３歳以上,150.0
1972/03/12,2中京8,晴,7,カトレア賞(200万下),,芝1800,12,良,1:50.7,,アマギノホシ,目野哲也,内藤繁春,ヨシパレード,トーヨーハヤテ,2:３歳,320.0
1972/03/12,2中京8,晴,8,ブラッドストーン特別(500万下),,芝1700,15,良,1:44.7,,オーナーズオール,佐藤正雄,加藤清一,ニホンピロマーチー,グロリースター,4:４歳以上,560.0
1972/03/12,2中京8,晴,9,中京記念(OP),,芝2000,13,良,2:02.3,,エリモカップ,大久保光康,大久保亀治,ロングワン,シュンサクリュウ,4:４歳以上,1300.0
