開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1972/08/19,2小倉7,晴,5,4歳以上200万下,,芝1800,9,良,1:53.6,,サバナ,北橋修二,松元正雄,ヒカルロレンス,サンラック,3:３歳以上,260.0
1972/08/19,2小倉7,晴,6,4歳以上,,芝1600,5,良,1:42.0,,シュウザンアサヒ,井高淳一,曽場広作,セブンキンキ,ハツノタカラ,3:３歳以上,150.0
1972/08/19,2小倉7,晴,7,小倉障害S(OP),,障2800,7,良,3:03.8,,スズカオー,佐山優,諏訪佐市,フクサイモン,ニューペガサス,3:３歳以上,650.0
1972/08/19,2小倉7,曇,8,阿蘇特別(500万下),,芝1700,7,良,1:46.8,,ネバージョオー,奈良忠広,池田三郎,ワイエムタカラ,ヒローシャイン,3:３歳以上,560.0
1972/08/19,2小倉7,曇,9,有明特別(200万下),,芝1800,12,良,1:52.4,,ムーンリバー,佐々木昭次,田中康三,センウエーブ,ナミノエース,3:３歳以上,400.0
1972/08/19,2小倉7,曇,10,4歳以上300万下,,芝1800,7,良,1:53.1,,スマッシャー,山下一男,布施正,ミスタイホウ,ムーンマスター,3:３歳以上,340.0
1972/08/13,2札幌4,晴,1,3歳未勝利,,ダ1000,7,良,1:02.4,,タイヨーイチバン,秋元松雄,久保田金造,ラウンドファイト,パールハーバー,1:２歳,100.0
1972/08/13,2札幌4,晴,2,3歳新馬,,ダ1000,11,良,1:01.9,,ボージェスト,池江泰郎,浅見国一,シャダイプリマ,グランドオーク,1:２歳,180.0
1972/08/13,2札幌4,晴,3,3歳新馬,,ダ1000,10,良,1:02.2,,ニシマル,吉岡八郎,庄野穂積,パーソロック,アサモンド,1:２歳,180.0
1972/08/13,2札幌4,晴,4,4歳未勝利,,ダ1800,14,良,1:53.1,,カミツキ,清水出美,星川泉士,ミヒロカザン,ヒシエンゼル,2:３歳,100.0
1972/08/13,2札幌4,晴,5,4歳未勝利,,ダ1800,13,良,1:54.5,,ギャルソンパリス,西橋豊治,佐藤勇,ヨシエイコウ,テツノポーラ,2:３歳,100.0
1972/08/13,2札幌4,曇,6,4歳以上200万下,,ダ1800,10,良,1:52.8,,ヤマタカ,平松修,野平好男,トーワローズ,ムサシテンリュウ,3:３歳以上,260.0
1972/08/13,2札幌4,曇,7,4歳以上200万下,,ダ1800,9,良,1:54.4,,ヒガシジュニヤー,横山富雄,伊藤竹男,ミスエオス,ゴールドトップ,3:３歳以上,260.0
1972/08/13,2札幌4,曇,8,オホーツクハンデキャ(400万下),,ダ2000,12,良,2:05.2,,チュウオーホープ,西野桂,野平省三,ヤマシュタイン,プイロン,3:３歳以上,500.0
1972/08/13,2札幌4,晴,9,恵庭特別(500万下),,ダ1800,8,良,1:51.7,,ゴクウ,中野栄治,荒木静雄,ランドパス,キハクリュウ,3:３歳以上,560.0
1972/08/13,2札幌4,晴,10,短距離S(OP),,ダ1200,8,良,1:10.7,,セントマーチス,福永洋一,伊藤修司,セブンアロー,ワイルドモア,3:３歳以上,620.0
1972/08/13,2札幌4,晴,11,4歳以上200万下,,ダ1800,7,良,1:53.2,,タマテッセ,高橋成忠,田中好雄,セントロール,サトヒノデ,3:３歳以上,260.0
1972/08/13,2福島4,晴,1,3歳未勝利,,芝1000,5,良,1:01.3,,オーギフォード,田所秀孝,中村広,エキプレス,オノデントップ,1:２歳,80.0
1972/08/13,2福島4,晴,2,4歳以上300万下,,芝1700,5,良,1:48.1,,メールジャポン,蛯沢誠治,成宮明光,ミスローチェ,ダイセイリン,3:３歳以上,130.0
1972/08/13,2福島4,晴,3,3歳新馬,,芝1000,11,良,0:59.2,,マルミヨ,嶋田功,稲葉幸夫,アドロン,フジマサ,1:２歳,180.0
