開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1992/03/28,1中京7,曇,9,フリージア賞(500万下),,芝2000,12,重,2:03.1,35.7-36.8,サンライズジョージ,松永幹夫,[西]吉永猛,ホクセイシャダイ,メイキングテシオ,2:３歳,930.0
1992/03/28,1中京7,曇,10,乗鞍特別(500万下),,ダ1700,8,重,1:46.5,30.3-38.0,メモリーベンチャー,松永幹夫,[西]山本正司,リュウフィニッシュ,イチヨシタイフー,3:３歳以上,990.0
1992/03/28,1中京7,曇,11,知多特別(900万下),,芝1200,16,重,1:10.6,34.1-36.5,チャンネルフォー,横山雄一,[西]田中耕太,ハギノスイセイ,カフェロワイヤル,3:３歳以上,1370.0
1992/03/28,1中京7,曇,12,4歳以上500万下,,ダ1700,15,重,1:46.5,29.2-38.9,ビックライサン,橋本美純,[西]松田博資,ホクセイストーク,エイティアーダ,3:３歳以上,730.0
1992/03/28,2阪神1,曇,1,4歳未出走,,ダ1800,11,重,1:57.3,39.1-38.6,ヤマフゲラン,武豊,[西]小林稔,ダイヤノクビカザリ,ムーンライトウェイ,2:３歳,500.0
1992/03/28,2阪神1,曇,2,4歳未出走,,ダ1200,16,重,1:14.3,35.3-39.0,マッチレスストーム,樋口弘,[西]中尾正,カミノグリーン,ケースバイケース,2:３歳,500.0
1992/03/28,2阪神1,曇,3,4歳未勝利,,ダ1800,11,重,1:54.9,37.7-38.5,ブレイジングレッド,南井克巳,[西]日迫良一,ヒミノホウショウ,エイティマヌーバー,2:３歳,500.0
1992/03/28,2阪神1,曇,4,4歳未勝利,,芝2000,13,良,2:05.2,37.3-37.1,トーワナゴン,田原成貴,[西]佐山優,スーパープレーヤー,ラッキーセイハ,2:３歳,500.0
1992/03/28,2阪神1,曇,5,障害4歳以上未勝利,,障3000,7,良,3:23.7,106.0-0.0,プラウドモア,出津孝一,[西]鶴留明雄,ジャズイン,ケイロメオ,3:３歳以上,820.0
1992/03/28,2阪神1,曇,6,4歳未勝利,,芝2000,14,良,2:05.1,36.9-38.0,ロングチャーリー,武豊,[西]小林稔,メジロクロヒメ,ビワユウザン,2:３歳,500.0
1992/03/28,2阪神1,曇,7,4歳500万下,,ダ1800,11,重,1:53.4,37.2-37.8,クラノスケ,河内洋,[西]沖芳夫,ダンディタイタン,ジャックローリー,2:３歳,680.0
1992/03/28,2阪神1,曇,8,4歳以上500万下,,ダ1800,9,重,1:53.4,37.5-37.7,ニホンピロボーイ,河内洋,[西]田中耕太,ワンダーレッスル,ナリタチカラ,3:３歳以上,730.0
1992/03/28,2阪神1,曇,9,れんげ賞(500万下),,芝1200,12,良,1:11.9,35.3-36.6,ロングオリオン,安田康彦,[西]安田伊佐,ナムラクローバー,キクカダンディ,2:３歳,930.0
1992/03/28,2阪神1,小雨,10,大阪城S(OP),,芝2500,6,良,2:39.7,32.7-35.1,メイショウハブオー,武豊,[西]高橋直,エイティボレー,バンブージャンボ,3:３歳以上,2300.0
1992/03/28,2阪神1,小雨,11,心斎橋S(1500万下),,ダ1400,16,稍,1:24.0,35.1-37.0,マキバスクリーン,藤田伸二,[西]境直行,ツキノコガネ,カルストンセイコー,3:３歳以上,1740.0
1992/03/28,2阪神1,小雨,12,4歳以上900万下,,芝1600,14,良,1:37.9,37.3-36.1,バンリリュウホー,村本善之,[西]坂田正行,キューティハート,ポットドリーム,3:３歳以上,1000.0
1992/03/22,2中山8,晴,1,4歳未勝利,,ダ1200,8,不,1:13.0,34.6-38.4,カオリローマン,菅野昭夫,[東]吉永正人,イデアーレ,セレスワーク,2:３歳,500.0
1992/03/22,2中山8,晴,2,4歳未勝利,,ダ1800,14,不,1:54.5,37.2-40.3,ナイスビクトリー,蛯名正義,[東]矢野進,ヨウメイテイオー,イージーゴーイング,2:３歳,500.0
1992/03/22,2中山8,晴,3,4歳新馬,,ダ1200,15,不,1:11.7,34.0-37.7,システィーナ,小島太,[東]境征勝,ウエスタンレヴュー,カサイシップウ,2:３歳,590.0
1992/03/22,2中山8,晴,4,4歳新馬,,ダ1800,8,不,1:55.1,38.0-39.6,ダイワジェームス,大塚栄三,[東]秋山史郎,タヤスロータリー,インターリバーサル,2:３歳,590.0
