開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1992/11/08,5京都2,晴,7,逢坂山特別(500万下),,芝1600,16,良,1:34.7,35.1-35.7,ラッキーシンエイ,佐藤哲三,[西]吉岡八郎,ソーエームテキ,グリーマン
1992/11/08,5京都2,晴,8,天王山特別(900万下),,ダ1400,15,良,1:24.9,35.1-38.0,ラガーペンダス,河内洋,[西]大久保正,ダイカツブランド,ライトオレオール
1992/11/08,5京都2,晴,9,ドンカスターS(OP),,芝2400,10,良,2:24.8,35.4-36.3,レガシーワールド,小谷内秀,[西]戸山為夫,ヒシマサル,エリモパサー
1992/11/08,5京都2,晴,10,菊花賞(G1),,芝3000,18,良,3:05.0,36.0-35.0,ライスシャワー,的場均,[東]飯塚好次,ミホノブルボン,マチカネタンホイザ
1992/11/08,5京都2,晴,11,4歳以上900万下,,ダ1800,10,良,1:52.1,36.9-37.7,メモリーベンチャー,松永幹夫,[西]山本正司,ダンツジュピター,メジロダイゲンタ
1992/11/07,3福島3,曇,1,4歳以上OP,,ダ1700,7,良,1:50.8,31.1-40.6,ワークスバージョン,横山義行,[西]宇田明彦,ロータリーボーイ,マドンナマーチ
1992/11/07,3福島3,曇,2,3歳未勝利,,ダ1000,6,良,1:02.7,35.6-38.9,アスコットジョオー,宮徹,[西]上田三千,マイネルグランプリ,トネヤング
1992/11/07,3福島3,曇,3,4歳未勝利,,ダ1000,12,良,1:02.1,35.7-38.3,キクカフローラル,成田均,[東]久恒久夫,ホウエイローマン,シルクプリテンド
1992/11/07,3福島3,曇,4,4歳未勝利,,芝1800,14,良,1:51.1,36.4-37.5,ノヴァホーク,土谷智紀,[東]高橋祥泰,ヒロカギャル,ワンダーアセイル
1992/11/07,3福島3,曇,5,4歳未勝利,,芝1200,14,良,1:10.8,34.2-36.6,シンコウホープ,坂本勝美,[東]国枝栄,ツキノセンプウ,ミツルセイキ
1992/11/07,3福島3,曇,6,4歳未勝利,,芝2000,14,良,2:04.7,35.2-38.1,ミナガワトラスト,藤原英幸,[東]仲住芳雄,ムッシュカブラヤ,ブルートパーズ
1992/11/07,3福島3,曇,7,4歳未勝利,,芝1800,14,良,1:51.4,36.1-37.9,ワールドテイオー,後藤浩輝,[東]田子冬樹,ダイワランカスター,キャピタルカシマ
1992/11/07,3福島3,曇,8,4歳未勝利,,芝1200,14,良,1:11.0,34.3-36.7,ダイワパワー,原昌久,[東]本郷一彦,ドウカンエリー,インディオンワード
1992/11/07,3福島3,曇,9,秋元湖特別(500万下),,芝1000,12,良,0:58.4,33.8-35.7,ギャロップビーナス,横田吉光,[東]矢野進,ファンシーサム,サンシチー
1992/11/07,3福島3,曇,10,会津特別(500万下),,芝1800,9,良,1:51.7,38.1-36.3,マキハタプリティ,内山正博,[西]新川恵,セントカリム,モダンダンサー
1992/11/07,3福島3,曇,11,みちのく特別(900万下),,芝2600,10,良,2:41.1,35.8-37.8,ハードイチヤ,小谷内秀,[西]戸山為夫,ダイタクミストラル,カサブランカシチー
1992/11/07,3福島3,曇,12,4歳未勝利,,芝1200,13,良,1:11.3,34.5-36.8,チョウカイライフ,藤原英幸,[東]仲住芳雄,サムワンズメモリー,トウエイザン
1992/11/07,5東京1,曇,1,3歳未勝利,,ダ1400,7,良,1:28.3,36.8-38.6,ミモザオーギ,根本康広,[東]佐藤林次,ローリエエクウス,フィフティンマーチ
1992/11/07,5東京1,曇,2,3歳未勝利,,芝1800,13,良,1:51.1,36.6-36.1,レッドサングリン,柴田政人,[東]吉永正人,インターツバクロ,マイネルトレドール
1992/11/07,5東京1,曇,3,3歳新馬,,芝1400,12,良,1:25.5,35.9-37.0,ショートストッパー,橋本広喜,[東]稗田研二,カノコビゼン,スピードタックル
