開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1995/08/13,3小倉2,曇,4,3歳新馬,,芝1200,14,重,1:10.5,33.7-36.8,トウカイシャネル,田原成貴,[西]松元省一,レインボードリーム,ノースサンデー
1995/08/13,3小倉2,晴,5,3歳新馬,,芝1000,15,重,0:59.4,34.7-36.4,リュウデビル,飯田祐史,[西]飯田明弘,ホーリースピリット,ブレイブテイオー
1995/08/13,3小倉2,晴,6,4歳未勝利,,芝1200,16,稍,1:10.5,34.1-36.4,メルシーフォード,野元昭嘉,[西]藤岡範士,ホーマンリュウマ,メモリーチャペル
1995/08/13,3小倉2,晴,7,4歳未勝利,,芝1200,17,稍,1:10.6,34.0-36.6,カンコウバイ,角田晃一,[西]佐山優,ロングスイング,エスケイスルー
1995/08/13,3小倉2,晴,8,4歳以上500万下,,ダ1700,13,重,1:45.8,30.4-38.9,ユウキスナイパー,角田晃一,[西]佐山優,ニューアラシ,マルシゲリズム
1995/08/13,3小倉2,晴,9,筑後川特別(500万下),,芝2000,10,稍,2:03.1,36.1-37.0,タヤスレインボー,松永昌博,[西]松永善晴,アインエンジェル,ハリーボンド
1995/08/13,3小倉2,晴,10,平尾台特別(900万下),,ダ1700,13,重,1:44.1,29.7-38.6,キョウエイコロナ,田島裕和,[西]福島勝,グリーンサンダー,ヒシチーム
1995/08/13,3小倉2,晴,11,小倉記念(G3),,芝2000,15,良,2:00.2,35.4-35.8,スプリングバンブー,岸滋彦,[西]田島良保,ゴールデンジャック,テイエムジャンボ
1995/08/13,3小倉2,晴,12,有田特別(500万下),,芝1200,11,良,1:09.7,33.7-36.0,イブキピンクレディ,武豊,[西]領家政蔵,パーティプラザ,カシワズロイヤル
1995/08/12,1函館3,曇,1,4歳未勝利,,ダ1700,8,良,1:48.9,30.9-39.7,ウィンディローズ,岡部幸雄,[東]藤沢和雄,エヌワイセイコー,キックスパラダイス
1995/08/12,1函館3,曇,2,3歳未勝利,,芝1000,11,良,0:59.3,35.2-35.9,ヤマニンメテオール,松永幹夫,[西]浅見国一,ファイブブルボン,ドラマチックライフ
1995/08/12,1函館3,曇,3,4歳未勝利,,ダ1000,9,良,1:01.7,36.1-37.6,ホッカイマティス,加藤和宏,[東]柴田欣也,エイトファルコン,コンアモール
1995/08/12,1函館3,曇,4,4歳未勝利,,ダ1700,9,良,1:49.9,30.5-40.2,カミノベニュワール,南井克巳,[西]工藤嘉見,ローラー,インターアパッチ
1995/08/12,1函館3,曇,5,4歳未勝利,,ダ1000,9,良,1:01.7,35.3-38.1,マーケットレディ,岩部純二,[東]鈴木勝美,エルザクリア,リネンティアラ
1995/08/12,1函館3,曇,6,4歳未勝利,,ダ1000,9,良,1:01.6,36.5-37.2,クラウンセンプー,本田優,[西]土門一美,ドミノグラス,タケイチオージョ
1995/08/12,1函館3,曇,7,3歳新馬,,芝1000,10,良,1:00.1,36.0-36.0,アドマイヤルビー,南井克巳,[西]橋田満,ジュエルカントリー,オールブルースカイ
1995/08/12,1函館3,曇,8,4歳以上500万下,,ダ1000,10,良,1:01.4,35.9-37.7,ウイナーズエコー,横山典弘,[東]石栗龍雄,シェルスリーズ,ツキノヨサク
1995/08/12,1函館3,曇,9,駒ケ岳特別(500万下),,芝1800,15,良,1:51.2,36.2-37.0,シロキタパワー,本田優,[西]星川薫,テンカムテキ,ビーンズビューティ
1995/08/12,1函館3,曇,10,潮騒特別(900万下),,ダ1700,12,良,1:48.1,30.0-39.9,プリティバンビ,横山典弘,[西]伊藤修司,ワールドオート,ノーザンマイア
1995/08/12,1函館3,曇,11,駒場特別(900万下),,芝1200,16,良,1:09.9,33.3-36.6,シロヤマトゥルース,加藤和宏,[東]佐藤勝美,スイートタンジー,ヤマニンチアフル
