開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1995/04/23,5京都2,曇,9,上賀茂S(1500万下),,芝1400,18,重,1:21.7,34.1-36.0,メイショウユウシ,ロバーツ,[西]伊藤雄二,ランドヒテン,ショウリノメガミ
1995/04/23,5京都2,曇,10,天皇賞(春)(G1),,芝3200,18,重,3:19.9,37.6-36.0,ライスシャワー,的場均,[東]飯塚好次,ステージチャンプ,ハギノリアルキング
1995/04/23,5京都2,曇,11,4歳以上900万下,,ダ1400,10,不,1:24.8,35.0-38.0,エイシンマーチン,野元昭嘉,[西]野元昭,メイショウライコウ,メジロゴーギャン
1995/04/22,1福島1,曇,1,4歳未出走,,芝1200,14,稍,1:11.7,35.4-36.3,ローゼンメーデル,坂井千明,[東]松山康久,バティック,ソウケンオウ
1995/04/22,1福島1,曇,2,4歳未出走,,芝1800,14,稍,1:49.8,34.7-36.8,サーストンオスカー,鹿戸雄一,[東]蛯名信広,タイキスイート,キーライト
1995/04/22,1福島1,曇,3,4歳未勝利,,芝1200,14,稍,1:10.5,34.6-35.9,フジノバンナ,中舘英二,[東]南田美知,ブライダルギフト,アイリスジャポニカ
1995/04/22,1福島1,曇,4,4歳未勝利,,芝2000,14,稍,2:02.9,34.8-37.1,シクレノンルラテフ,本田優,[西]福島信晴,ブランドペギー,ハーバーエクセル
1995/04/22,1福島1,曇,5,4歳未勝利,,ダ1000,12,稍,1:00.8,36.1-36.9,カチウマキャシー,菊沢隆徳,[東]柄崎義信,リキサンブルボン,イナリシンセン
1995/04/22,1福島1,曇,6,4歳以上500万下,,芝1200,14,稍,1:10.1,34.8-35.3,タケショウティアラ,坂本勝美,[東]国枝栄,ケイエスカプリース,ダイヤルアモン
1995/04/22,1福島1,曇,7,4歳以上500万下,,芝1200,14,稍,1:10.7,34.6-36.1,ブランドセレナーデ,小林淳一,[東]野平好男,ヘイアンリキオー,ニホンピロチヤフル
1995/04/22,1福島1,晴,8,4歳以上500万下,,ダ1700,12,良,1:46.6,29.6-39.1,トウショウホリディ,谷中公一,[東]阿部新生,ユーワマジェスタ,ラルムス
1995/04/22,1福島1,晴,9,二本松特別(500万下),,芝1800,14,稍,1:50.1,36.3-36.3,マックスイエラ,浜野谷憲,[東]松永勇,シンコウタキオン,パーシャンフローラ
1995/04/22,1福島1,晴,10,松川浦特別(500万下),,芝2000,14,稍,2:02.1,34.5-37.6,マンポイント,岸滋彦,[西]武邦彦,フロイラインマリア,ハープシンフォニー
1995/04/22,1福島1,晴,11,福島中央テレビ杯(900万下),,芝1800,13,稍,1:48.8,34.6-36.0,インタークレバー,木幡初広,[東]稲葉隆一,オリンピアヒリュウ,カミノシンゲキ
1995/04/22,1福島1,晴,12,4歳以上500万下,,ダ1000,12,良,1:00.4,35.7-36.4,スナークタイセイ,小野次郎,[西]吉永猛,アーストレマー,リュートハーモニー
1995/04/22,2東京1,曇,1,4歳未勝利,,ダ1600,15,良,1:40.6,35.7-39.7,セシルカット,岡部幸雄,[東]宗像義忠,タイキアスカ,パートナーシップ
1995/04/22,2東京1,曇,2,4歳未勝利,,ダ1400,13,良,1:27.2,35.7-39.0,マイネポラリス,大塚栄三,[東]梶与四松,モミジラック,カシマジパング
1995/04/22,2東京1,曇,3,4歳未勝利,,芝1800,17,良,1:49.1,36.0-36.6,トウショウキッド,横山典弘,[東]奥平真治,ユーワメディア,トウショウサーフ
1995/04/22,2東京1,曇,4,4歳未勝利,,芝1400,16,良,1:23.4,34.4-37.5,ハードカバー,武豊,[西]佐々木晶,ダブルブッキング,セントガイセン
1995/04/22,2東京1,曇,5,障害4歳以上400万下,,障3100,11,良,3:26.1,106.0-0.0,ベストダージリン,田中剛,[東]二本柳俊,スルーオースズカ,フジノカムイ
