開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2010/09/11,4中山1,晴,7,3歳以上500万下,,ダ1800,14,良,1:53.7,36.3-39.1,インフィニットエア,横山典弘,[東]萩原清,ケイアイマーズ,トレジャーバトル,3:３歳以上,740.0
2010/09/11,4中山1,晴,8,3歳以上500万下,,芝2000,12,良,2:00.0,36.0-35.4,キングスビレッジ,後藤浩輝,[東]萩原清,アイアイレインボー,ケイバズキ,3:３歳以上,740.0
2010/09/11,4中山1,晴,9,上総特別(1000万下),,芝1600,7,良,1:33.0,34.4-36.0,マイネルプライゼン,石橋脩,[東]斎藤誠,サクラネクスト,サザンスターディ,3:３歳以上,1480.0
2010/09/11,4中山1,晴,10,松戸特別(1000万下),,ダ2400,9,良,2:36.7,40.6-36.8,チョイワルグランパ,柴田善臣,[西]森秀行,フジヤマワカムシャ,ナムラビスマルク,3:３歳以上,1480.0
2010/09/11,4中山1,晴,11,紫苑S(OP),,芝2000,13,良,1:58.8,33.8-36.0,ディアアレトゥーサ,内田博幸,[東]畠山吉宏,クラックシード,コスモネモシン,2:３歳,1900.0
2010/09/11,4中山1,晴,12,3歳以上500万下,,ダ1200,16,良,1:11.4,34.2-37.2,ジャッカヴェルデ,柴田善臣,[東]高橋祥泰,ガッテンムスメ,ケイアイクライム,3:３歳以上,740.0
2010/09/11,4阪神1,晴,1,2歳未勝利,,芝1600,14,良,1:35.6,34.7-35.6,アドマイヤサガス,川田将雅,[西]橋田満,シンボリストーム,キングフィッシャー,1:２歳,500.0
2010/09/11,4阪神1,晴,2,3歳未勝利,,ダ1200,13,良,1:13.9,36.4-37.5,サマーアイ,浜中俊,[西]宮本博,スターマーチ,グラスフルール,2:３歳,500.0
2010/09/11,4阪神1,晴,3,2歳新馬,,芝1400,7,良,1:24.8,37.3-34.9,クエルクス,福永祐一,[西]藤原英昭,ハギノハートフル,ネオザフラッシュ,1:２歳,700.0
2010/09/11,4阪神1,晴,4,2歳新馬,,ダ1400,10,良,1:27.9,35.7-39.6,ラプターセイハート,国分恭介,[西]羽月友彦,ハネムーンゴシップ,ビットプレスト,1:２歳,700.0
2010/09/11,4阪神1,晴,5,3歳未勝利,,ダ1800,15,良,1:56.3,38.2-38.1,グランドチャペル,川田将雅,[西]池江泰郎,サクセスシェーバー,アドマイヤカグラ,2:３歳,500.0
2010/09/11,4阪神1,晴,6,3歳以上500万下,,ダ1200,15,良,1:12.0,34.7-37.3,アデュラリア,藤岡佑介,[西]平田修,ニホンピロシュラブ,ミニーバローズ,3:３歳以上,740.0
2010/09/11,4阪神1,晴,7,3歳以上500万下,,芝1600,14,良,1:34.0,35.3-34.6,ヒシロイヤル,松田大作,[西]佐山優,アイファーハイカラ,ファミリズム,3:３歳以上,740.0
2010/09/11,4阪神1,晴,8,3歳以上500万下,,ダ1800,11,良,1:53.5,37.3-39.1,ツルマルスピリット,小牧太,[西]橋口弘次,グッドカレラ,メイショウシャイン,3:３歳以上,740.0
2010/09/11,4阪神1,晴,9,仲秋特別(1000万下),,芝1400,9,良,1:20.9,34.4-34.8,パパラチア,小牧太,[西]領家政蔵,ドリームゼニス,ラインブラッド,3:３歳以上,1480.0
2010/09/11,4阪神1,晴,10,朝日チャレンジC(G3),,芝2000,9,良,1:59.2,36.4-34.8,キャプテントゥーレ,小牧太,[西]森秀行,プロヴィナージュ,アドマイヤメジャー,3:３歳以上,4100.0
2010/09/11,4阪神1,晴,11,鳥取特別(1000万下),,ダ2000,8,良,2:05.7,37.3-36.8,アドマイヤシャトル,小牧太,[西]友道康夫,トーセンスターン,ヒカリアスティル,3:３歳以上,1480.0
2010/09/11,4阪神1,晴,12,3歳以上500万下,,ダ1400,15,良,1:25.2,34.1-39.1,ナショナルヒーロー,藤岡佑介,[西]池江泰郎,エイシンフルハート,ダノンプリマドンナ,3:３歳以上,740.0
2010/09/05,1札幌8,晴,1,2歳未勝利,,芝1500,11,良,1:31.8,30.8-36.0,ニシノユメマクラ,勝浦正樹,[東]河野通文,アンリミテッドピサ,リアライズノユメ,1:２歳,500.0
2010/09/05,1札幌8,晴,2,2歳未勝利,,芝1200,11,良,1:10.5,34.5-36.0,ファーマクリーム,川須栄彦,[西]加藤敬二,チェリービスティー,アップターン,1:２歳,500.0
