開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2010/06/12,4京都7,晴,3,3歳未勝利,,ダ1800,16,良,1:54.1,36.9-38.4,エイユーブラッサム,松山弘平,[西]池添兼雄,サダルメリク,メイショウトシイエ
2010/06/12,4京都7,晴,4,3歳未勝利,,芝2400,18,良,2:29.1,35.0-35.5,シゲルタカカゲ,松山弘平,[西]藤岡範士,パワープレイズ,セレナデスタン
2010/06/12,4京都7,晴,5,3歳未勝利,,芝1400,18,良,1:22.1,34.7-35.8,ルアーズストリート,秋山真一,[西]平田修,ゴーゲッター,ドリームヒーロー
2010/06/12,4京都7,晴,6,3歳500万下,,芝2000,15,良,1:59.7,35.2-35.5,ナイスミーチュー,小牧太,[西]橋口弘次,サンライズトリプル,マイネルゴルト
2010/06/12,4京都7,晴,7,4歳以上500万下,,ダ1200,16,良,1:11.9,34.8-37.1,ピュアチャプレット,川田将雅,[西]友道康夫,トウカイセレブ,クリスリリー
2010/06/12,4京都7,晴,8,4歳以上500万下,,芝1600,18,良,1:34.7,35.5-34.4,ナリタスレンダー,藤田伸二,[西]木原一良,リビングストン,ブライダルベール
2010/06/12,4京都7,晴,9,比良山特別(1000万下),,芝2200,14,良,2:13.8,35.4-34.6,アイティトップ,丹内祐次,[東]矢野照正,テンシノマズル,マームードイモン
2010/06/12,4京都7,晴,10,御陵S(1600万下),,ダ1800,15,良,1:51.2,35.4-37.3,ドリームライナー,池添謙一,[西]池江泰郎,メイショウタメトモ,タガノクリスエス
2010/06/12,4京都7,晴,11,あずさ賞(500万下),,芝1600,18,良,1:34.3,34.7-35.3,カミダノミ,小牧太,[西]森秀行,ロードセイバー,アスカトップレディ
2010/06/12,4京都7,晴,12,4歳以上1000万下,,ダ1800,16,良,1:52.5,36.9-36.3,スズカフレーム,藤岡佑介,[西]橋田満,メガロスバンダム,アイアムピカイチ
2010/06/06,3東京6,晴,1,3歳未勝利,,ダ1600,16,良,1:39.4,36.0-38.3,ブラックジョーク,大庭和弥,[東]和田正一,トップオブザヘヴン,パラダイスモデル
2010/06/06,3東京6,晴,2,3歳未勝利,,ダ1400,16,良,1:26.2,35.1-38.4,ツクバキング,福永祐一,[東]戸田博文,リアルフリーダム,ゴールインマーク
2010/06/06,3東京6,晴,3,3歳未勝利,,芝1600,18,良,1:34.7,34.9-35.4,コスモカンタービレ,松岡正海,[東]松山将樹,プレタポルテ,ケイビイテルマ
2010/06/06,3東京6,晴,4,3歳未勝利,,芝1800,18,良,1:47.2,35.2-35.9,ゼロチョウサン,松岡正海,[東]小笠倫弘,リヴィアローズ,レディパレード
2010/06/06,3東京6,晴,5,3歳500万下,,ダ1600,16,良,1:37.7,35.3-37.0,ロンギングスター,後藤浩輝,[東]勢司和浩,マスターソムリエ,ディアビリーヴ
2010/06/06,3東京6,晴,6,3歳500万下,,芝1600,18,良,1:33.5,34.3-35.8,ウインクリアビュー,岩田康誠,[東]鈴木伸尋,モエレシノノメ,シーズンズベスト
2010/06/06,3東京6,晴,7,4歳以上500万下,,芝2400,16,良,2:26.6,36.2-35.7,ウインシュールマン,ウィリア,[西]森秀行,ゴールドスパークル,キングスチャペル
2010/06/06,3東京6,晴,8,4歳以上1000万下,,ダ1300,16,良,1:18.0,29.0-37.5,ブラッシュアップ,藤岡佑介,[西]作田誠二,ステイドリーム,アークビスティー
2010/06/06,3東京6,晴,9,ホンコンJCT(1000万下),,芝1800,13,良,1:46.6,35.7-35.8,チュウワプリンス,岩田康誠,[西]大久保龍,トゥリオーニ,マイヨール
2010/06/06,3東京6,晴,10,麦秋S(1600万下),,ダ1600,16,良,1:36.0,34.5-36.8,エアマックール,後藤浩輝,[東]伊藤正徳,ケイアイエーデル,ギシアラバストロ
