開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1982/05/22,3東京1,晴,8,5歳以上1300万下,,ダ1600,14,良,1:36.3,,ロングワーズ,秋山忠一,小林勘治郎,トウフクキャノン,グレートファミリー,4:４歳以上,800.0
1982/05/22,3東京1,晴,9,桐花賞(400万下),,芝2000,8,良,2:01.5,,タカラテンリュウ,嶋田功,佐々木亜良,スイートレスター,サクラテイオウ,2:３歳,620.0
1982/05/22,3東京1,晴,10,日吉特別(800万下),,芝1600,12,良,1:36.4,,タケショウローズ,大塚栄三郎,佐藤勝美,シンボリカンパニー,チュウオープリンス,4:４歳以上,840.0
1982/05/22,3東京1,晴,11,4歳牝馬S(OP),,芝1400,13,良,1:23.7,,ジムモンタ,中島敏文,藤本晋,ファイブソロン,クリスタルバージ,2:３歳,1200.0
1982/05/22,3東京1,晴,12,5歳以上800万下,,ダ2100,10,良,2:11.3,,パープルアロー,篠原茂,富田六郎,レーシングデュール,ハヤタロウ,4:４歳以上,630.0
1982/05/22,3阪神1,曇,1,4歳未勝利,,ダ1200,11,良,1:14.1,,ジョーエターナル,飯田明弘,山本正司,マーブルフレンド,ケーティラッキー,2:３歳,320.0
1982/05/22,3阪神1,曇,2,4歳未勝利,,ダ1200,11,良,1:14.9,,リュウダイゴ,白坂宗治,宮本悳,マーシャルヒーロー,クズリュウ,2:３歳,320.0
1982/05/22,3阪神1,曇,3,4歳未勝利,,芝1900,13,良,1:58.1,,ラガーコーラス,猿橋重利,大久保石松,ブルーシルバー,ハッピイチバン,2:３歳,320.0
1982/05/22,3阪神1,曇,4,4歳未勝利,,芝1600,11,良,1:36.8,,エイシンカピト,池田雄彦,湯浅三郎,リチャードシチー,ノトファイヤー,2:３歳,320.0
1982/05/22,3阪神1,晴,5,4歳以上未勝利,,障3000,10,良,3:24.1,,タイセイテスコ,酒井浩,梅田康雄,ニホンピロタイセイ,ブルーデリリウム,3:３歳以上,690.0
1982/05/22,3阪神1,晴,6,4歳400万下,,ダ1800,15,良,1:55.3,,マサエイタロー,鹿戸明,小川佐助,オーゴンクリーブ,ハードウルフ,2:３歳,460.0
1982/05/22,3阪神1,晴,7,4歳400万下,,芝1900,11,良,1:57.0,,ナニワカップ,楠孝志,荻野光男,ミスラディカル,ファインアトム,2:３歳,460.0
1982/05/22,3阪神1,晴,8,4歳抽せん馬特別(800万下),,芝1600,8,良,1:37.4,,ナラサンアイ,栗田伸一,武田博,タイセイレデイ,オカノチカラ,2:３歳,840.0
1982/05/22,3阪神1,晴,9,5歳以上400万下,,芝1900,16,良,1:56.3,,キングスフォード,河内洋,田所稔,ホースメンワイルド,ダイオーバン,4:４歳以上,470.0
1982/05/22,3阪神1,晴,10,三宮特別(800万下),,芝2000,12,良,2:01.7,,ナルファルト,飯田明弘,松元正雄,リュウオソレザン,エイシンダイヤ,4:４歳以上,840.0
1982/05/22,3阪神1,晴,11,垂水特別(1300万下),,ダ1800,13,良,1:53.1,,フミノアサヒ,西浦勝一,土門健司,ミサキマリヌーン,バンブールーラー,4:４歳以上,1000.0
1982/05/22,3阪神1,晴,12,5歳以上800万下,,ダ1700,10,良,1:47.2,,ミルフォードカオリ,田所秀孝,田所秀雄,ビューティーサム,リュウアテトラーチ,4:４歳以上,630.0
1982/05/16,1新潟8,晴,1,4歳以上勝入600万円以下,,芝1600,10,良,1:39.4,,ダイヤオー,大竹康夫,野平富久,バッファバーバー,シューホーカオリ,3:３歳以上,380.0
1982/05/16,1新潟8,晴,2,4歳未出走,,芝1400,12,良,1:25.2,,ウエスタンバンビ,横田吉光,古賀末喜,サクラミリオン,リネンシルバー,2:３歳,320.0
1982/05/16,1新潟8,晴,3,4歳未勝利,,芝2000,8,良,2:07.8,,サランハピネス,高山裕,藤原敏文,エイシンナイロ,シルバーヒスイ,2:３歳,320.0
