開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1982/12/19,4中京8,晴,4,3歳新馬,,ダ1000,11,良,1:02.0,,トシノコマキ,柴田政人,伊藤修司,クレシエンド,タマコスモ
1982/12/19,4中京8,晴,5,3歳新馬,,芝1200,11,良,1:12.5,,ヤツルギホープル,加用正,北橋修二,トウジンシクレノン,フミノナオキ
1982/12/19,4中京8,晴,6,4歳以上400万下,,ダ1700,16,良,1:49.2,,ゴールドハヤテ,岩元市三,大沢真,リュウアイズ,フジダッシュ
1982/12/19,4中京8,晴,7,4歳以上400万下,,ダ1700,16,良,1:49.7,,ジェットホーラー,今岡正,荻野光男,マルゴスイセイ,ビンゴマルク
1982/12/19,4中京8,晴,8,中京3歳S(OP),,芝1800,16,良,1:50.4,,オオショウハーレー,桜井誠二,戌亥信義,マンジュデンガイ,エーコープレス
1982/12/19,4中京8,晴,9,4歳以上400万下,,ダ1000,16,良,1:00.5,,ジョーベゼクリク,加用正,坪重兵衛,ワンマウテンビック,シンテツサンセイ
1982/12/19,4中京8,晴,10,師走特別(800万下),,芝2000,8,良,2:02.8,,シルクプリンス,南井克巳,高橋成忠,ロングカズオ,イブキオーショウ
1982/12/19,4中京8,晴,11,CBC賞(OP),,芝1200,16,良,1:09.8,,ハッピープログレス,武邦彦,山本正司,アグネスベンチャー,ゲイルスポート
1982/12/19,4中京8,晴,12,4歳以上800万下,,芝1800,15,良,1:50.2,,ニシノシャンテー,柴田政見,柴田不二男,アサケハード,サミーシンセイ
1982/12/19,6阪神6,晴,1,3歳未勝利,,ダ1200,10,良,1:15.0,,エムティグリーン,出口敏幸,高橋直,ヤマトエタイ,ヒロノカレッジ
1982/12/19,6阪神6,晴,2,3歳未勝利,,ダ1200,9,良,1:15.0,,カオルオー,田原成貴,武田作十郎,ボンドフリーオン,マチカネゴッド
1982/12/19,6阪神6,晴,3,3歳新馬,,芝1200,9,良,1:11.9,,スイートストーク,柴田光陽,清田十一,サザンクロス,ハードンオー
1982/12/19,6阪神6,晴,4,4歳以上400万下,,芝1600,12,良,1:37.8,,シズオーショウ,安達昭夫,増本勇,ジャンゴ,センタープリンス
1982/12/19,6阪神6,晴,5,4歳以上未勝利,,障3000,9,良,3:26.2,,エムティグッド,嘉堂信雄,高橋直,アイシュンエース,マチカネテンオー
1982/12/19,6阪神6,晴,6,4歳以上400万下,,ダ1800,12,良,1:54.0,,センターバリアント,河内洋,武田作十郎,ホットレター,プリンスカホー
1982/12/19,6阪神6,曇,7,4歳以上400万下,,芝1600,13,良,1:37.1,,サチノタイガー,出口敏幸,高橋直,シャイニングサン,ヤマサンバード
1982/12/19,6阪神6,曇,8,逆瀬川特別(800万下),,ダ1800,6,良,1:53.3,,キヨジャガー,宮徹,日迫清,フェームオー,スペインサンセイ
1982/12/19,6阪神6,曇,9,4歳以上800万下,,ダ1700,11,良,1:47.8,,ウエストマーチン,佐野清広,上田武司,バンブトンサーディ,ファインレリーナ
1982/12/19,6阪神6,曇,10,万両賞(400万下),,芝1400,16,良,1:23.6,,ハシケングレイト,田原成貴,中尾正,ヒミノプリンス,スルガシャトウ
1982/12/19,6阪神6,曇,11,阪神牝馬特別(OP),,芝2000,9,良,2:05.5,,ミスラディカル,音無秀孝,田中良平,ヤマノシラギク,メジロカーラ
