開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1982/11/20,5東京5,晴,6,3歳400万下,,芝1400,10,良,1:25.5,,ノーザンタカイ,嶋田功,藤本冨良,マサノダンデイ,カネミチシオ
1982/11/20,5東京5,晴,7,4歳以上400万下,,ダ1600,10,良,1:38.3,,エイブルテスコ,柴田政人,柴田欣也,ケンセツトップ,バーターホース
1982/11/20,5東京5,晴,8,相模湖特別(400万下),,芝2300,8,良,2:23.3,,コーラルシー,岡部幸雄,野平祐二,タケムサシ,スイートコーセン
1982/11/20,5東京5,晴,9,御岳特別(800万下),,芝2000,10,良,2:04.2,,サクラヒーロー,木藤隆行,勝又忠,カミノフロンテア,クボノボル
1982/11/20,5東京5,晴,10,トパーズS(1300万下),,芝1600,16,良,1:37.1,,シャダイコスモス,加藤和宏,二本柳俊夫,サクラクール,サチモハルナ
1982/11/20,5東京5,晴,11,4歳以上800万下,,ダ1700,12,良,1:43.7,,レッドサン,三浦繁美,高松三太,ハローゴージャス,プリンスセイコー
1982/11/20,6京都5,晴,1,3歳未勝利,,ダ1400,8,稍,1:26.3,,イシダムサシ,佐野清広,上田武司,ミカダンディ,フェアリーバンブー
1982/11/20,6京都5,晴,2,3歳未勝利,,芝1200,8,稍,1:11.8,,アグネスペガサス,西浦勝一,長浜彦三郎,エーコープレス,スカイガンダム
1982/11/20,6京都5,晴,3,3歳新馬,,芝1400,12,稍,1:24.4,,フジヤマボーイ,田島良保,坂口正大,エムティグリーン,ユキノファースト
1982/11/20,6京都5,晴,4,4歳以上400万下,,ダ1700,8,稍,1:45.9,,センターシーバ,河内洋,田所稔,ヤマニンシャローム,ネーハイサーブ
1982/11/20,6京都5,晴,5,4歳以上,,障3290,7,稍,3:40.7,,グレートエコー,小島貞博,戸山為夫,ホウシュウセイハ,イセタイヨウ
1982/11/20,6京都5,晴,6,3歳400万下,,ダ1400,13,稍,1:24.5,,エリモタイヨー,武田悟,夏村辰男,バンブーハンター,ヤマノパンサー
1982/11/20,6京都5,晴,7,4歳以上400万下,,ダ1700,8,稍,1:46.7,,ファンシーブラウン,栗田伸一,武田博,キシュウビート,シルバーレディ
1982/11/20,6京都5,晴,8,アラブ3歳特別(300万下),,ダ1400,9,稍,1:27.3,,ハツノズイショウ,河内洋,領家政蔵,スズカカジン,スーパーキラー
1982/11/20,6京都5,晴,9,4歳以上400万下,,芝2000,11,稍,2:04.4,,ハンキアトム,押田年郎,小原伊佐美,ホットレター,ロマンパレス
1982/11/20,6京都5,晴,10,大原特別(1300万下),,芝3200,6,稍,3:23.2,,ホースメンワイルド,田原成貴,中村好夫,ドウカンシャトー,ロングオーカン
1982/11/20,6京都5,晴,11,桂特別(800万下),,芝1600,11,稍,1:36.6,,フサトロリージ,丸山勝秀,土門健司,ヤマニンサウンド,キョウワタロー
1982/11/20,6京都5,晴,12,4歳以上800万下,,ダ1800,9,稍,1:52.8,,ウエストマーチン,佐野清広,上田武司,テルタクイントップ,リュウミヤチダケ
1982/11/14,3福島6,晴,1,3歳未勝利,,芝1000,7,稍,0:59.8,,パープルダンサー,吉沢宗一,野平富久,ハンピンサミット,ノムラボーイ
1982/11/14,3福島6,晴,2,3歳未勝利,,芝1000,13,稍,1:02.1,,ヒトミライデン,大西直宏,古山良司,ダイニマツレン,ララメンテ
