開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1990/01/28,1小倉2,曇,8,4歳以上500万下,,芝1200,16,良,1:11.3,33.7-37.6,オーゴンシーザー,山田泰誠,[西]田中良平,ラグタイムダンサー,オーミセントスキー
1990/01/28,1小倉2,曇,9,紫川特別(500万下),,芝2000,9,良,2:05.9,38.9-36.8,ホクセツアンナ,清水英次,[西]坂田正行,タイシンシア,スリーダイアナ
1990/01/28,1小倉2,曇,10,平尾台特別(900万下),,ダ1700,12,良,1:50.6,31.6-41.0,ナムラエース,田之上幸,[西]田之上勲,リバルドサキ,ビクトリアマーチ
1990/01/28,1小倉2,曇,11,関門橋S(OP),,芝2000,15,良,2:02.5,36.7-37.4,ミスターヤマノ,樋口弘,[西]福永甲,ダイナオリンピア,ダイカツケンザン
1990/01/28,1小倉2,曇,12,4歳以上500万下,,芝1800,16,良,1:53.1,36.7-39.0,リトルバレンタイン,千田輝彦,[西]武田博,リネンシャイニング,ゴッドダイオー
1990/01/27,1東京1,晴,1,4歳以上400万下,,ダ1400,5,良,1:30.3,36.4-41.0,ヤマエーシルビア,横田雅博,[東]見上恒芳,ゴールドウィング,サンライトローザ
1990/01/27,1東京1,晴,2,4歳未勝利,,ダ1400,7,良,1:27.5,35.3-39.5,ニッショウアトム,菅原泰夫,[東]佐藤征助,フジノカンウ,ミスズターボ
1990/01/27,1東京1,晴,3,4歳未勝利,,ダ1200,10,良,1:13.9,35.4-38.5,マツラッキー,蛯名正義,[東]古賀末喜,クラシックウィナー,ハッピイポポ
1990/01/27,1東京1,晴,4,4歳新馬,,ダ1600,16,良,1:41.1,36.2-39.6,バンダイロード,細川英二,[東]相川勝敏,マルゴスイング,スコールクレン
1990/01/27,1東京1,晴,5,障害4歳以上未勝利,,障3100,7,良,3:31.1,107.0-0.0,ユウコーキング,三浦春美,[東]古賀末喜,マロンズボーイ,ホクトノオオザ
1990/01/27,1東京1,晴,6,4歳新馬,,ダ1200,16,良,1:14.7,36.3-38.4,インディアンヒル,杉浦宏昭,[東]野平祐二,ソシアルメーカー,サクラマサコ
1990/01/27,1東京1,晴,7,4歳以上500万下,,ダ1600,13,良,1:39.0,36.6-38.5,ケイアテンション,篠原茂,[東]藤本晋,サンシャインレット,ジャンボユニオン
1990/01/27,1東京1,晴,8,4歳以上500万下,,ダ1600,14,良,1:39.1,35.5-39.0,サクラステルス,高橋明,[東]境勝太郎,ハワイアンドリーム,サファイヤダンサー
1990/01/27,1東京1,晴,9,セントポーリア賞(500万下),,芝1800,16,良,1:49.0,36.1-36.2,ハシノケンシロウ,大塚栄三,[東]八木沢勝,ウイナーズパレス,セイカンオー
1990/01/27,1東京1,晴,10,銀蹄賞(900万下),,ダ2100,8,良,2:13.4,32.0-37.4,カキノマナズル,鹿戸雄一,[東]久保田金,ホリワンダー,ヒダカリュウリン
1990/01/27,1東京1,晴,11,ダイヤモンドS(G3),,芝3200,11,良,3:20.1,39.6-36.0,スルーオダイナ,岡部幸雄,[東]矢野進,オンワードフォコン,ベルクラウン
1990/01/27,1東京1,晴,12,4歳以上900万下,,ダ1400,10,良,1:26.4,36.0-38.2,モリキサキ,町田義一,[東]田中和夫,パストラーレ,ゴールデンビー
1990/01/27,1阪神1,晴,1,4歳未勝利,,ダ1700,9,良,1:49.4,32.4-38.5,チェリーテイオー,安藤賢一,[西]大根田裕,コクサイパワー,シマノフォルテ
1990/01/27,1阪神1,晴,2,4歳未勝利,,ダ1800,8,良,1:56.6,38.6-39.3,キョウワタイジュ,河内洋,[西]佐山優,キンセングローリー,エイシンブライトン
1990/01/27,1阪神1,晴,3,4歳未勝利,,ダ1200,9,良,1:14.4,35.2-39.2,モントタヤーラ,河内洋,[西]小野幸治,スズタカハリケーン,ノースドリーム
