開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1990/03/04,1中京2,晴,12,4歳以上500万下,,ダ1700,8,重,1:48.0,30.7-39.4,グランドジャガー,内田浩一,[西]岩元市三,アキノショウウン,ヒゴノホープ,3:３歳以上,670.0
1990/03/04,2阪神4,晴,1,4歳未勝利,,ダ1800,9,不,1:55.6,37.5-39.1,ヨドノタイヨー,西浦勝一,[西]山内研二,キョウワヒチフク,タマモヒリュウ,2:３歳,460.0
1990/03/04,2阪神4,晴,2,4歳未勝利,,ダ1200,12,不,1:14.2,36.1-38.1,カイシュウローズ,武豊,[西]領家政蔵,ピュアアプローズ,センターショウシャ,2:３歳,460.0
1990/03/04,2阪神4,晴,3,4歳未勝利,,ダ1200,13,重,1:12.8,35.3-37.5,ソルティーレディー,中竹和也,[西]吉田三郎,ハクサンギショウ,キョウワマドンナ,2:３歳,460.0
1990/03/04,2阪神4,晴,4,4歳新馬,,ダ1700,9,重,1:48.7,32.6-38.6,クリスタルカップ,本田優,[西]目野哲也,アイゼンフォックス,ホクソウコマ,2:３歳,550.0
1990/03/04,2阪神4,晴,5,4歳新馬,,ダ1200,9,重,1:13.3,35.3-38.0,ハギノトランプ,丸山勝秀,[西]崎山博樹,スザンナリボン,アンサンブル,2:３歳,550.0
1990/03/04,2阪神4,晴,6,4歳新馬,,芝2000,11,不,2:09.8,38.5-39.8,カスタムダンシャク,千田輝彦,[西]二分久男,ハンガリー,オースミコバン,2:３歳,550.0
1990/03/04,2阪神4,晴,7,4歳500万下,,ダ1700,9,重,1:45.9,32.1-37.8,ゴールデンアワー,岡潤一郎,[西]安藤正敏,メジロネルソン,トウホーライト,2:３歳,630.0
1990/03/04,2阪神4,晴,8,4歳以上500万下,,ダ1200,13,重,1:12.9,34.8-38.1,フサイチジャック,安藤賢一,[西]大根田裕,マチカネテナモンヤ,ローマンブロンコ,3:３歳以上,670.0
1990/03/04,2阪神4,晴,9,須磨特別(900万下),,芝1400,16,重,1:24.8,35.1-37.9,ハギノアルファー,須貝尚介,[西]須貝彦三,ハヤブサオーカン,タイレール,3:３歳以上,1230.0
1990/03/04,2阪神4,晴,10,鳴門S(1500万下),,ダ1800,16,重,1:51.5,37.1-37.4,イブキノタチバナ,武豊,[西]領家政蔵,キョウエイスワット,ラッキードール,3:３歳以上,1550.0
1990/03/04,2阪神4,晴,11,ペガサスS(G3),,芝1600,12,重,1:37.9,35.5-38.1,キーミノブ,村本善之,[西]日迫良一,ナリタハヤブサ,ダイカツブランド,2:３歳,3500.0
1990/03/04,2阪神4,晴,12,4歳以上900万下,,ダ1800,13,重,1:50.8,36.3-37.3,エクスペリメント,村本善之,[西]瀬戸口勉,コンバットシーマー,オサイチスワロー,3:３歳以上,910.0
1990/03/03,2中山3,曇,1,4歳以上400万下,,ダ1800,10,不,1:56.8,39.0-39.9,トキノリバティー,横山典弘,[東]古賀史生,ゴールドウィング,カツラギジャンボ,3:３歳以上,340.0
1990/03/03,2中山3,曇,2,4歳未勝利,,ダ1200,16,不,1:12.7,34.4-38.3,バイエル,柴田政人,[東]久恒久夫,ラビリンス,ロイヤルマスコット,2:３歳,460.0
1990/03/03,2中山3,曇,3,4歳未勝利,,ダ1800,13,重,1:55.2,37.1-39.8,ハーバーアロウ,増沢末夫,[東]佐々木亜,ユーワゴッド,サンバラード,2:３歳,460.0
1990/03/03,2中山3,曇,4,4歳新馬,,ダ1200,12,重,1:12.9,34.6-38.3,ローズシンフォニー,小野次郎,[東]大久保洋,サーストンボーイ,シュプール,2:３歳,550.0
1990/03/03,2中山3,曇,5,障害4歳以上未勝利,,障2700,6,不,3:04.2,112.0-0.0,バニラエッセンス,三浦春美,[東]成宮明光,オンワードネバダ,スピードマナード,3:３歳以上,790.0
1990/03/03,2中山3,曇,6,4歳未勝利,,芝2200,16,不,2:21.2,38.1-38.6,トウコウキャロル,中舘英二,[東]加藤修甫,ケンミツル,ミヤコマーチ,2:３歳,460.0
1990/03/03,2中山3,曇,7,4歳新馬,,ダ1800,16,重,1:57.1,36.9-41.3,アサカグランディ,蛯名正義,[東]佐々木亜,ウメノルチェー,メジロルイス,2:３歳,550.0
