開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1999/02/20,1中京3,晴,10,下呂特別(500万下),,芝2000,16,良,2:03.7,35.9-37.2,ノットセルダム,藤田伸二,[西]小林稔,ボヘミアンチェリー,ハウスマスター
1999/02/20,1中京3,晴,11,瀬戸特別(900万下),,ダ1700,16,良,1:48.4,31.0-38.7,エイシンブライドル,幸英明,[西]太宰義人,ティエッチリボー,デンジャーゾーン
1999/02/20,1中京3,晴,12,4歳以上500万下,,ダ1000,9,良,1:00.0,35.2-36.6,スナークローマン,内田浩一,[西]川村禎彦,スリートウショウ,インディジョー
1999/02/20,2京都7,晴,1,4歳未勝利,,ダ1800,9,稍,1:55.4,37.0-38.6,メジロオーキッド,山田泰誠,[西]武邦彦,フェアリーワンド,エターナルローズ
1999/02/20,2京都7,晴,2,4歳未勝利,,ダ1400,8,稍,1:25.6,36.2-37.0,イブキガバメント,高橋亮,[西]橋口弘次,マイウェイホーラー,ダイタクミライ
1999/02/20,2京都7,晴,3,4歳新馬,,ダ1800,9,稍,1:55.7,36.9-37.9,フミノストーム,小林徹弥,[西]藤岡範士,デルマギャンブラー,ビガファイター
1999/02/20,2京都7,晴,4,4歳新馬,,ダ1400,11,稍,1:25.7,35.9-37.8,アグネスアテーナー,河内洋,[西]長浜博之,エリモミラクル,タマモゴーサイン
1999/02/20,2京都7,晴,5,障害4歳以上未勝利,,障2910,13,良,3:17.2,109.0-0.0,シンメイライコウ,佐伯清久,[西]安田隆行,エイシンブルーザー,バリアントバイオ
1999/02/20,2京都7,晴,6,4歳新馬,,ダ1200,16,稍,1:13.2,36.1-37.1,グレイスカップ,福永祐一,[西]北橋修二,ハピネスイン,グリーンパラブル
1999/02/20,2京都7,晴,7,4歳以上500万下,,ダ1800,11,稍,1:52.6,36.4-36.8,エイシンルーチン,河内洋,[西]湯浅三郎,サイレンスホーラー,ヒカリロバリー
1999/02/20,2京都7,曇,8,4歳以上500万下,,ダ1400,13,稍,1:26.0,36.1-37.6,エリモシーズ,河内洋,[西]田島良保,タマモハイピッチ,ソートゥギャザー
1999/02/20,2京都7,晴,9,飛梅賞(500万下),,ダ1800,12,稍,1:53.6,36.9-37.7,ゴールデンベル,松永幹夫,[西]松田国英,テイエムサイレン,チアズエンジェル
1999/02/20,2京都7,晴,10,大津特別(900万下),,芝2000,16,良,2:01.5,34.9-36.2,ワールドナウ,福永祐一,[西]福永甲,メイショウバチカン,タヤススリーセブン
1999/02/20,2京都7,晴,11,斑鳩S(1600万下),,芝1600,16,良,1:35.6,35.6-36.1,イブキウッドマン,福永祐一,[西]領家政蔵,レッドマルス,アサカホマレ
1999/02/20,2京都7,晴,12,4歳以上900万下,,ダ1200,11,稍,1:11.8,35.4-36.4,タマモシークレット,仲田雅興,[西]柴田政見,ロデオドライブ,レインボーハルカ
1999/02/14,1東京6,晴,1,4歳未勝利,,ダ1400,14,良,1:27.0,35.8-38.5,ダイワジアン,菊沢隆徳,[東]上原博之,ファイトコマンダー,コンバットテイオー
1999/02/14,1東京6,晴,2,4歳未勝利,,ダ1200,11,良,1:13.4,35.7-37.7,メガジュール,蛯名正義,[東]小島太,スギノシティボーイ,バーガンディレッド
1999/02/14,1東京6,晴,3,4歳新馬,,ダ1400,14,良,1:26.9,35.6-38.8,ウィークポイント,的場均,[東]西塚安夫,コスモシャープ,ミホギャラン
1999/02/14,1東京6,晴,4,4歳未勝利,,ダ1600,15,良,1:39.7,35.7-38.4,ロイヤルキャニオン,柴田善臣,[東]石毛善彦,ハロースペシャル,スマイリングアワー
1999/02/14,1東京6,晴,5,4歳新馬,,ダ1600,12,良,1:41.4,36.6-37.9,クリールパロディ,田中勝春,[東]加藤修甫,サムサラ,タイキメテオ
