開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2003/04/20,1福島6,雨,2,3歳未勝利,,芝1800,14,良,1:51.6,37.9-36.3,タニノマルガリータ,北村浩平,[西]須貝彦三,フューチャコマンド,ダンスフォーママ
2003/04/20,1福島6,雨,3,3歳未勝利,,芝1200,16,良,1:11.3,34.1-37.2,ビコーナターシャー,坂井千明,[東]堀井雅広,ダンスオレンジ,サニークラッシック
2003/04/20,1福島6,雨,4,3歳未勝利,,ダ1700,14,良,1:47.9,30.3-38.4,ブラストシチー,二本柳壮,[東]嶋田功,ミッキーバスター,カナディアンタッチ
2003/04/20,1福島6,雨,5,3歳未勝利,,芝2000,14,稍,2:05.6,36.8-36.6,タニノボルガ,中舘英二,[西]長浜博之,ニシノニチリン,グラスロドリゴ
2003/04/20,1福島6,雨,6,4歳以上500万下,,芝1200,16,稍,1:11.1,34.1-37.0,シュウザンウイナー,徳吉孝士,[東]増沢末夫,バトルグランルート,サダムシャンハイ
2003/04/20,1福島6,雨,7,4歳以上500万下,,ダ1700,14,稍,1:47.5,30.6-38.4,リープリッヒ,中舘英二,[西]柴田光陽,シルクアンジェリカ,カゼノホホエミ
2003/04/20,1福島6,曇,8,4歳以上500万下,,芝1800,16,稍,1:50.8,36.6-37.2,シャコーブラザーズ,木幡初広,[東]矢野照正,ダイタクシードゥ,フジヤマワイルド
2003/04/20,1福島6,小雨,9,4歳以上500万下,,芝1200,16,稍,1:10.9,34.0-36.9,イブキレクイエム,服部剛史,[西]領家政蔵,リンガスハンター,ツルガオカマツリ
2003/04/20,1福島6,小雨,10,滝桜賞(500万下),,ダ1700,14,稍,1:45.8,30.5-38.1,マイネルダオス,武士沢友,[東]中野渡清,ダンサーズナカヤマ,マイネルサイプレス
2003/04/20,1福島6,小雨,11,ラジオ福島賞(1000万下),,芝1200,16,稍,1:09.7,33.2-36.5,ミラクルダムール,内田浩一,[西]南井克巳,ランドアバロン,コスモサーティーン
2003/04/20,1福島6,小雨,12,桜木特別(500万下),,芝2000,16,稍,2:03.5,35.8-37.2,アドマイヤガスト,芹沢純一,[西]藤沢則雄,ヒカリハンティング,マイネルスタード
2003/04/20,4中山8,小雨,1,3歳未勝利,,ダ1200,16,良,1:14.1,34.3-39.8,フェスティブシャン,宗像徹,[東]高橋義博,トレトレジョリ,エビスタッチ
2003/04/20,4中山8,小雨,2,3歳未勝利,,ダ1200,14,良,1:13.2,34.9-38.3,ウエスタンルージュ,武豊,[東]的場均,コンレチェ,ニジノカナタヘ
2003/04/20,4中山8,小雨,3,3歳未勝利,,ダ1800,10,良,1:57.7,39.5-38.4,マーベラスロイヤル,武豊,[東]矢野照正,ヒカルフロンティア,ハヤツキラーク
2003/04/20,4中山8,小雨,4,3歳未勝利,,ダ1200,14,良,1:13.4,34.7-38.7,ベルモントブリーズ,藤田伸二,[東]小西一男,マリアージュシチー,チアズヒカリ
2003/04/20,4中山8,小雨,5,3歳未勝利,,芝1600,16,良,1:35.4,35.0-36.6,ファイトクラブ,蛯名正義,[東]大久保洋,ティーリーフ,ニューウインド
2003/04/20,4中山8,小雨,6,3歳500万下,,ダ1800,14,良,1:55.3,38.1-39.1,エピソードシチー,柴田善臣,[東]中野渡清,クーカイ,サクラスターダム
2003/04/20,4中山8,小雨,7,4歳以上500万下,,ダ1800,16,良,1:56.1,37.8-40.7,ロゼノアール,武豊,[東]二ノ宮敬,シルクモーメント,エーピーザショット
2003/04/20,4中山8,小雨,8,桜草特別(500万下),,芝1200,10,良,1:08.7,33.3-35.4,オルターネイティヴ,藤田伸二,[東]清水利章,シルキーラグーン,ビアンコ
2003/04/20,4中山8,小雨,9,鹿野山特別(1000万下),,芝2000,11,良,2:00.9,36.5-36.4,マイネルアムンゼン,蛯名正義,[東]田中清隆,ジーガーストーム,キョウエイノーヴァ
