開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2003/07/13,3阪神8,雨,9,三木特別(1000万下),,芝2000,15,稍,2:03.0,36.2-37.2,アグネスシラヌイ,福永祐一,[西]白井寿昭,スパルタクス,プローサム,3:３歳以上,1450.0
2003/07/13,3阪神8,雨,10,御影特別(1000万下),,ダ1200,16,不,1:09.9,34.3-35.6,エイシンブーン,武幸四郎,[西]武邦彦,テンケイ,マチカネテマリウタ,3:３歳以上,1450.0
2003/07/13,3阪神8,雨,11,マーメイドS(G3),,芝2000,10,重,2:03.7,36.1-37.5,ローズバド,横山典弘,[西]橋口弘次,テイエムオーシャン,ショコット,3:３歳以上,4200.0
2003/07/13,3阪神8,雨,12,3歳以上500万下,,ダ1800,16,不,1:51.7,36.9-36.9,タイキマスカレード,安藤勝己,[西]藤原英昭,コナウインド,ナムラコロンブス,3:３歳以上,750.0
2003/07/12,1函館7,曇,1,2歳未勝利,,芝1200,8,良,1:11.7,34.7-37.0,プリモスター,藤田伸二,[東]伊藤圭三,ジュレップ,ヘキレキ,1:２歳,500.0
2003/07/12,1函館7,曇,2,3歳未勝利,,ダ1700,13,稍,1:47.4,30.0-39.1,セレクター,大塚栄三,[東]菊川正達,セイクリッドオース,リージェンツパーク,2:３歳,500.0
2003/07/12,1函館7,曇,3,3歳未勝利,,ダ1000,12,稍,1:00.0,35.1-36.7,リュウハヤテ,小林徹弥,[西]目野哲也,ニホンピロデライト,サンウインダー,2:３歳,500.0
2003/07/12,1函館7,晴,4,3歳未勝利,,ダ1700,13,稍,1:48.7,29.6-40.0,トウショウムトンボ,武士沢友,[東]新関力,メジロロンサール,ザモンゴルハーン,2:３歳,500.0
2003/07/12,1函館7,晴,5,2歳新馬,,芝1000,12,良,0:59.7,35.3-36.3,メイショウサマンサ,長谷川浩,[西]南井克巳,タイクローサ,ユキノレイコ,1:２歳,700.0
2003/07/12,1函館7,晴,6,3歳未勝利,,芝2000,14,良,2:05.1,37.0-37.2,トゥザスターダム,小林徹弥,[西]小島貞博,サクラギャラクシー,コスモルナ,2:３歳,500.0
2003/07/12,1函館7,晴,7,3歳以上500万下,,ダ1000,12,良,0:59.1,35.1-35.8,ニューエスサンデー,木幡初広,[東]松永勇,フレイム,ブルージェネラル,3:３歳以上,750.0
2003/07/12,1函館7,晴,8,3歳以上500万下,,ダ1700,13,良,1:47.1,29.2-39.3,メジロマントル,藤田伸二,[東]大久保洋,ブラックジョーカー,レオアピール,3:３歳以上,750.0
2003/07/12,1函館7,晴,9,3歳以上500万下,,芝2000,16,良,2:02.9,34.8-37.7,サンショーオー,横山典弘,[西]伊藤雄二,トウカイブレーン,ホッカイライデン,3:３歳以上,750.0
2003/07/12,1函館7,晴,10,十和田湖特別(500万下),,ダ1700,13,良,1:45.2,29.8-37.9,タガノインディー,松田大作,[西]武田博,サンエムプラス,エイシンツヨシオー,3:３歳以上,1050.0
2003/07/12,1函館7,晴,11,HTB杯(1000万下),,芝1800,15,良,1:49.2,35.2-37.1,ウインラディウス,デザーモ,[東]藤沢和雄,アサクサデンエン,マイダイナマイト,3:３歳以上,1450.0
2003/07/12,1函館7,晴,12,下北半島特別(500万下),,芝1200,15,良,1:10.7,34.6-36.1,レディブロンド,デザーモ,[東]藤沢和雄,バクシンスペシャル,シャープスウォード,3:３歳以上,1050.0
2003/07/12,2福島7,晴,1,2歳未勝利,,ダ1000,12,重,1:01.3,35.6-37.6,ストームセイコー,柴田善臣,[東]増沢末夫,ミヤコノゴールド,ショウナンアリス,1:２歳,500.0
2003/07/12,2福島7,晴,2,3歳未勝利,,ダ1700,14,重,1:47.2,30.6-38.3,マイネフランシー,江田照男,[東]山田要一,ラピーナカルド,マジカルタッチ,2:３歳,500.0
2003/07/12,2福島7,晴,3,3歳未勝利,,芝2000,14,良,2:03.6,37.0-36.7,タイニーモデル,田中勝春,[東]宗像義忠,スチェッソ,マイネルクリナーレ,2:３歳,500.0
2003/07/12,2福島7,晴,4,3歳未勝利,,ダ1700,14,重,1:48.2,30.7-38.4,コスモウェンブリー,徳吉孝士,[東]内藤一雄,ミヤビペルセウス,タイキマドリード,2:３歳,500.0
