開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2003/12/20,5阪神5,小雪,12,3歳以上1000万下,,ダ1800,13,良,1:53.4,38.0-38.6,サンエムプラス,竹之下智,[西]松田正弘,ルポルタージュ,イセノイチ
2003/12/14,6中山4,晴,1,2歳未勝利,,ダ1200,16,稍,1:14.1,34.2-39.9,ミオラシオン,武豊,[東]高橋裕,ビッグトワイニング,ネクストシチー
2003/12/14,6中山4,晴,2,2歳未勝利,,ダ1800,14,稍,1:58.2,37.4-40.5,エプソムボス,武豊,[東]堀井雅広,ジョリーフリーダム,ダークポテンシャル
2003/12/14,6中山4,晴,3,2歳未勝利,,ダ1200,16,稍,1:14.0,34.8-39.2,シベリアンダンサー,柴田善臣,[東]堀井雅広,グラスマイハート,シルクバルーン
2003/12/14,6中山4,晴,4,2歳未勝利,,芝1600,16,良,1:36.2,35.5-36.3,ロードスフィーダ,バルジュ,[東]伊藤正徳,マンティスハント,エバープレゼント
2003/12/14,6中山4,晴,5,2歳新馬,,ダ1200,16,稍,1:13.6,35.3-38.3,クィーンロマンス,バルジュ,[東]相沢郁,エプソムヌーヴェル,レディクローリス
2003/12/14,6中山4,晴,6,2歳新馬,,芝2000,15,良,2:03.4,36.3-36.1,コスモターゲット,梶晃啓,[東]稲葉隆一,キンショーアパッチ,テンジンムサシ
2003/12/14,6中山4,晴,7,2歳500万下,,ダ1200,14,良,1:11.4,34.3-37.1,カフェオリンポス,柴田善臣,[東]松山康久,セイントタイトル,ネイチャーストーム
2003/12/14,6中山4,晴,8,3歳以上500万下,,ダ1800,16,良,1:55.7,36.6-39.8,サクラエヴィーヴァ,江田照男,[東]藤原辰雄,ウェルシュステラ,クイックジャイヴ
2003/12/14,6中山4,晴,9,千葉テレビ杯(1000万下),,ダ1800,16,良,1:53.3,36.6-38.9,カオリノーブル,藤田伸二,[東]萱野浩二,チェリーグローリー,パラダイスシチー
2003/12/14,6中山4,晴,10,市川S(1600万下),,芝1600,16,良,1:34.7,35.6-35.4,メジロバーバラ,吉田豊,[東]高橋裕,メイショウカイドウ,アサクサデンエン
2003/12/14,6中山4,晴,11,朝日杯FS(G1),,芝1600,16,良,1:33.7,34.1-36.2,コスモサンビーム,バルジュ,[西]佐々木晶,メイショウボーラー,アポインテッドデイ
2003/12/14,6中山4,晴,12,幕張特別(1000万下),,芝2000,11,良,2:00.8,35.4-36.3,ハリケーンルドルフ,田中勝春,[東]柴田政人,ミッキーベル,アドマイヤロッキー
2003/12/14,3中京4,晴,1,2歳未勝利,,ダ1700,14,重,1:48.5,29.7-39.6,ミラクルチャージ,二本柳壮,[東]鈴木康弘,タガノハルカゼ,ブルーチェイサー
2003/12/14,3中京4,晴,2,2歳未勝利,,芝1200,18,良,1:10.5,34.5-36.0,ラモドール,大西直宏,[東]柄崎孝,エムオーウイナー,キングスメロディー
2003/12/14,3中京4,晴,3,2歳新馬,,芝1800,11,良,1:52.1,37.0-37.1,メレンゲクイーン,渡辺薫彦,[西]角居勝彦,メイショウオスカル,エアバロンドール
2003/12/14,3中京4,晴,4,3歳以上500万下,,ダ1000,14,重,0:59.3,35.3-36.0,アナステーシア,秋山真一,[西]福島勝,カントリーサイド,キョウエイアン
2003/12/14,3中京4,晴,5,3歳以上500万下,,ダ1700,16,重,1:45.5,29.5-38.0,シャンパンスノー,高野容輔,[西]福永甲,メイショウテイトク,シークラッシュ
2003/12/14,3中京4,晴,6,3歳以上500万下,,ダ1000,16,重,0:59.0,34.8-35.8,ロングオリジン,河北通,[西]小野幸治,マダンテ,ロイヤルダッシャー
2003/12/14,3中京4,晴,7,3歳以上500万下,,ダ1700,16,重,1:46.0,29.3-37.9,メイショウジンライ,難波剛健,[西]高橋成忠,セプティリオン,インターマーベラス
