開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1994/03/13,1中京6,晴,12,4歳以上900万下,,ダ1700,11,稍,1:46.8,30.6-38.5,カミノロイヤル,南井克巳,[西]清水出美,メイショウセントロ,キーペガサス
1994/03/13,2小倉6,晴,1,4歳未勝利,,ダ1000,10,不,1:03.6,37.6-38.5,テイーイットー,西園正都,[西]岩元市三,ゴズレンポウ,ビッグテンプル
1994/03/13,2小倉6,晴,2,4歳未勝利,,ダ1000,8,不,1:02.1,36.1-38.1,シバルラスリー,田島信行,[西]新井仁,アモーネ,ランドダイナ
1994/03/13,2小倉6,晴,3,4歳未勝利,,芝1800,11,重,1:52.7,37.4-38.4,ロングエクシード,芹沢純一,[西]坪憲章,マヤノガルディーヌ,ミルフォードラーク
1994/03/13,2小倉6,晴,4,4歳未勝利,,芝1200,9,重,1:11.7,35.0-36.7,スリースポット,菊沢隆徳,[東]柄崎義信,レイディシンザン,ヤエノマサ
1994/03/13,2小倉6,晴,5,4歳未勝利,,芝1200,10,重,1:11.9,35.0-36.9,イチライスキー,清水英次,[西]佐藤勇,シンアドゥマイヤ,ダイアンプリティー
1994/03/13,2小倉6,晴,6,4歳以上500万下,,ダ1000,9,重,1:01.3,36.2-37.1,センテンマリオン,芹沢純一,[西]梅田康雄,ストームチェリー,ワカペルセ
1994/03/13,2小倉6,晴,7,4歳以上500万下,,芝1200,9,重,1:11.8,34.9-36.9,ハミングダンサー,小野次郎,[東]伊藤竹男,テイエムスコール,イグレスジュニア
1994/03/13,2小倉6,晴,8,4歳以上500万下,,ダ1700,12,重,1:48.9,30.5-40.1,ワイドスイセイ,土肥幸広,[西]吉永猛,セントブレーブ,マチカネローハイド
1994/03/13,2小倉6,晴,9,かささぎ賞(500万下),,芝1800,8,稍,1:53.0,38.1-36.8,スプリングドリーム,大西直宏,[東]久恒久夫,チアズルパン,リンガストーイ
1994/03/13,2小倉6,曇,10,山国川特別(500万下),,芝2000,8,稍,2:04.4,35.6-38.9,スプライトスター,芹沢純一,[西]坪憲章,ビッグメンデス,レッドライフ
1994/03/13,2小倉6,曇,11,宗像特別(900万下),,芝1200,16,稍,1:11.0,34.1-36.9,ウイニングヒロオー,久保田英,[西]浅見国一,ホシワイス,ファイブウイン
1994/03/13,2小倉6,曇,12,4歳以上500万下,,芝2000,12,稍,2:05.5,36.3-38.3,エイシンエイコー,土肥幸広,[西]太宰義人,ドントコールミー,ドリームパレス
1994/03/12,2中山5,曇,1,4歳未勝利,,ダ1200,16,重,1:12.6,34.9-37.7,マイネマジック,加藤和宏,[東]小西一男,コウチドラマ,スーパーアイドル
1994/03/12,2中山5,曇,2,4歳未勝利,,ダ1800,16,重,1:54.5,36.8-38.9,ギガス,後藤浩輝,[東]高橋英夫,オキノリュウジン,オンワードソルジャ
1994/03/12,2中山5,曇,3,4歳新馬,,ダ1200,15,重,1:13.3,34.9-38.4,パルファン,坂井千明,[東]内藤一雄,ブライトストーン,ブランドハイ
1994/03/12,2中山5,曇,4,4歳未勝利,,芝2000,16,重,2:05.5,36.3-38.0,アイネステンクウ,岡部幸雄,[東]嶋田功,ビートライバル,ランバージャック
1994/03/12,2中山5,曇,5,障害4歳以上OP,,障3200,8,重,3:39.8,109.0-0.0,ジハードウイン,鈴木勇,[東]吉永正人,マキハタビッグ,ロンゲット
1994/03/12,2中山5,曇,6,4歳新馬,,ダ1800,13,重,1:54.8,36.7-39.1,セントギャロップ,田中勝春,[東]野平好男,クレセントティアラ,ビッグベルベット
1994/03/12,2中山5,曇,7,4歳以上500万下,,ダ1800,16,重,1:52.9,36.9-38.4,ブリッジテイオー,蛯名利弘,[東]山田要一,サンライトコスモ,トウトフラッシュ
