開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2003/01/12,1中山4,晴,6,3歳新馬,,ダ1800,16,良,1:58.3,37.6-40.1,マイネルサイプレス,後藤浩輝,[東]国枝栄,ゴールデンヴィット,セイウンカラク
2003/01/12,1中山4,晴,7,4歳以上500万下,,ダ1200,14,良,1:13.3,34.2-39.1,タイチーター,江田照男,[東]諏訪富三,レックレスラン,ユウワンテイオー
2003/01/12,1中山4,晴,8,4歳以上500万下,,ダ1800,16,良,1:55.9,37.7-40.1,メジログリーン,横山典弘,[東]奥平真治,ローランブロス,ヒノデダイドウ
2003/01/12,1中山4,晴,9,若潮賞(1000万下),,芝1600,16,良,1:33.3,34.9-35.3,カナハラドラゴン,蛯名正義,[東]山田要一,ダイワバウンドリー,シンコウリブレ
2003/01/12,1中山4,晴,10,迎春S(1600万下),,芝2500,14,良,2:32.7,31.2-36.5,スーパージーン,バルジュ,[西]坂口正則,ザプレイヤー,ロードフォレスター
2003/01/12,1中山4,晴,11,ガーネットS(G3),,ダ1200,16,良,1:10.5,32.8-37.7,ニホンピロサート,横山典弘,[西]目野哲也,シャドウスケイプ,スターキングマン
2003/01/12,1中山4,晴,12,4歳以上1000万下,,ダ1200,16,良,1:12.6,33.9-38.7,サパテアード,蛯名正義,[東]小西一男,ファインルナラック,フリーエンジェル
2003/01/12,1京都4,晴,1,3歳未勝利,,ダ1200,16,良,1:13.5,35.9-37.6,ファンドリワールド,藤田伸二,[西]高橋成忠,シーキャッスル,ダンツロンドンゴー
2003/01/12,1京都4,晴,2,3歳未勝利,,ダ1800,16,良,1:56.3,36.7-39.6,クワイエットデイ,幸英明,[西]松元省一,マヤノガルチ,マーブルバルダー
2003/01/12,1京都4,晴,3,3歳新馬,,ダ1800,13,良,1:55.2,37.5-38.6,マンジュデンコウベ,池添謙一,[西]田所清広,ワキノカイザー,ディアントス
2003/01/12,1京都4,晴,4,3歳新馬,,ダ1400,16,良,1:28.9,36.6-39.2,ヴァドヴィーツェ,松永幹夫,[西]領家政蔵,シロキタビクトリア,タンティバッチ
2003/01/12,1京都4,晴,5,障害4歳以上未勝利,,障2930,14,良,3:16.7,105.0-0.0,チトセサクセス,牧田和弥,[西]古川平,セフティージャパン,ニシノバイカル
2003/01/12,1京都4,晴,6,3歳新馬,,芝1800,16,良,1:50.2,37.2-35.6,アドマイヤロッキー,武豊,[西]橋田満,キュアノス,マルイチライデン
2003/01/12,1京都4,晴,7,4歳以上500万下,,ダ1400,16,良,1:25.5,35.4-37.6,ディペンドオンユー,松永幹夫,[西]石坂正,タイリーヴズ,ラシアンビューティ
2003/01/12,1京都4,晴,8,4歳以上500万下,,ダ1800,15,良,1:54.3,36.2-39.1,オジャマシマス,佐藤哲三,[西]谷潔,ジョーシシンデン,シングルプレイヤー
2003/01/12,1京都4,晴,9,八坂特別(1000万下),,ダ1800,15,良,1:53.7,36.1-39.0,スズノミヤビオー,河内洋,[西]五十嵐忠,ライオントレジャー,クラクエンリーグ
2003/01/12,1京都4,晴,10,新春S(1600万下),,芝1400,16,良,1:21.4,35.1-34.5,テイエムサンデー,秋山真一,[西]福島勝,ナイキアヘッド,マイネアイル
2003/01/12,1京都4,晴,11,日刊スポシンザン記念(G3),,芝1600,16,良,1:34.8,35.7-35.1,サイレントディール,武豊,[西]池江泰郎,マッキーマックス,エイシンブーン
2003/01/12,1京都4,晴,12,4歳以上1000万下,,ダ1200,16,良,1:12.8,35.4-37.4,サンライズテースト,石橋守,[西]福永甲,イズミナイナー,ゴールドディスク
2003/01/11,1中山3,晴,1,3歳未勝利,,ダ1800,15,良,1:59.1,38.0-41.4,リネンスティンガ,田中勝春,[東]佐藤征助,ファカルティー,ヤマニンリクエスト
