開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2003/05/18,3京都8,晴,6,3歳未勝利,,芝2200,13,良,2:15.9,35.6-37.2,テンプテーション,吉田稔,[西]坂口正大,マイネルラクープ,ヤマシロカントリー
2003/05/18,3京都8,晴,7,3歳500万下,,ダ1400,16,良,1:26.6,35.1-39.1,マヤノスターライト,四位洋文,[西]安達昭夫,ハリーコマンド,ヒシブリザード
2003/05/18,3京都8,晴,8,4歳以上500万下,,芝1400,18,良,1:21.9,34.2-36.3,ヒシアスカ,角田晃一,[西]佐山優,エイシンシャイアン,キタサンオウシャン
2003/05/18,3京都8,晴,9,あずさ賞(500万下),,芝1600,17,良,1:35.1,35.2-35.9,ナイスハンド,牧田和弥,[西]福島勝,キュアノス,フウレイカ
2003/05/18,3京都8,晴,10,乙訓特別(1000万下),,芝1600,13,良,1:34.0,34.6-35.7,ナイトフライヤー,柴原央明,[西]田中章博,シゲルフェニックス,ランドチェイサー
2003/05/18,3京都8,晴,11,栗東S(OP),,ダ1200,16,良,1:11.7,35.0-36.7,ディバインシルバー,四位洋文,[東]和田正道,マコトセイウン,スピニングアロー
2003/05/18,3京都8,晴,12,4歳以上1000万下,,ダ1800,14,良,1:53.8,37.0-38.4,パパラ,四位洋文,[西]沖芳夫,トーホウサンダー,ジェットラン
2003/05/17,1新潟5,晴,1,3歳未勝利,,芝2400,8,稍,2:31.9,36.7-35.8,トウカイエリート,芹沢純一,[西]松元省一,トゥザスターダム,トウカイスラッガー
2003/05/17,1新潟5,晴,2,3歳未勝利,,ダ1800,10,稍,1:54.2,36.9-38.1,アルビレオ,秋山真一,[西]白井寿昭,マイネルディアズ,バラクーダ
2003/05/17,1新潟5,晴,3,3歳未勝利,,ダ1200,13,稍,1:12.3,35.7-36.6,ケイアイカミング,芹沢純一,[西]鮫島一歩,ヴァルネン,アウゲンミラクル
2003/05/17,1新潟5,晴,4,3歳未勝利,,ダ1200,15,稍,1:13.6,35.5-38.1,ヒシジェーン,北村宏司,[東]坂本勝美,ロイヤルオーキッド,ナムラゼウス
2003/05/17,1新潟5,晴,5,3歳未勝利,,芝1400,16,稍,1:23.4,35.0-36.1,ニアフュージョン,木幡初広,[東]本間忍,バンブトンメール,レオカーディナル
2003/05/17,1新潟5,晴,6,4歳以上500万下,,ダ1800,14,稍,1:53.5,36.6-37.5,トーアルクソール,坂井千明,[東]星野忍,タマモビクトリー,レストオブセール
2003/05/17,1新潟5,晴,7,4歳以上500万下,,芝1600,16,良,1:35.9,37.2-34.2,ローカス,秋山真一,[西]小野幸治,ダブルタイトル,ルスナイスピリット
2003/05/17,1新潟5,晴,8,4歳以上500万下,,ダ1200,15,良,1:12.7,35.0-37.7,ティエッチグリーン,秋山真一,[西]大久保龍,マンジュデンゾウゲ,ウィナーズランサム
2003/05/17,1新潟5,晴,9,4歳以上500万下,,芝1800,15,良,1:47.1,35.3-35.1,マーベラスブレーヴ,大西直宏,[西]川村禎彦,シャコーブラザーズ,ミルキータイクーン
2003/05/17,1新潟5,晴,10,ゆきつばき賞(500万下),,芝1800,16,良,1:48.3,36.2-34.0,サザンツイスター,秋山真一,[西]新川恵,シロキタファルコン,マイネルホライズン
2003/05/17,1新潟5,晴,11,白馬岳特別(1000万下),,ダ1800,15,良,1:51.8,35.0-38.0,リワードゲイン,鈴木慶太,[東]藤原辰雄,ウララハクテン,タガノインディー
2003/05/17,1新潟5,晴,12,飛竜特別(500万下),,芝1000,16,良,0:55.4,33.4-33.2,テイエムハーバー,秋山真一,[西]福島勝,ハギノアップデイト,レッドストリーム
2003/05/17,1東京7,小雨,1,3歳未勝利,,ダ1400,12,重,1:27.3,36.5-38.1,イブキイターナル,五十嵐雄,[東]菅原泰夫,ライトザファイアー,ロトスプレンダー
