開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2001/03/11,1中京4,晴,10,野麦峠特別(900万下),,芝2000,12,良,2:01.0,35.4-36.3,メイショウバンバン,飯田祐史,[西]飯田明弘,エルウェースター,ホーマンヒッショウ
2001/03/11,1中京4,晴,11,遠州灘S(1600万下),,ダ2300,11,良,2:28.8,31.9-39.5,ロロ,高橋亮,[西]音無秀孝,コバノファイター,マルカバリー
2001/03/11,1中京4,晴,12,4歳以上500万下,,芝1700,14,良,1:43.2,30.1-37.2,テディベア,橋本広喜,[東]宗像義忠,グレイスカノン,センダン
2001/03/11,1阪神6,晴,1,3歳未勝利,,ダ1800,10,良,1:57.5,37.7-40.8,イチゴミルク,菊沢隆仁,[西]清水久雄,シルクラジアンス,マサヒコレディー
2001/03/11,1阪神6,晴,2,3歳未勝利,,ダ1200,9,良,1:14.0,35.6-38.4,ブレシドクラウン,小牧太,[西]佐々木晶,タマモジョイ,ビッグペガサス
2001/03/11,1阪神6,晴,3,3歳新馬,,ダ1200,13,良,1:13.3,35.4-37.9,ニホンピロサート,小林徹弥,[西]目野哲也,ジャングルビート,タヤスツカサ
2001/03/11,1阪神6,晴,4,3歳未勝利,,芝2000,15,良,2:02.6,36.1-36.9,アドマイヤセレクト,武豊,[西]橋田満,キュロドティグレ,ビクトール
2001/03/11,1阪神6,晴,5,障害4歳以上未勝利,,障3000,12,良,3:21.3,104.0-0.0,コウエイテンカイチ,熊沢重文,[西]川村禎彦,ファイナルフォース,バンブーサミー
2001/03/11,1阪神6,晴,6,4歳以上500万下,,ダ1200,10,良,1:12.9,35.6-37.3,サウスラピッド,四位洋文,[西]加用正,リリースラッガー,ナリタブランカ
2001/03/11,1阪神6,晴,7,3歳500万下,,ダ1800,12,良,1:55.9,39.4-37.5,アサギリ,福永祐一,[西]北橋修二,ヒカリホーオー,ロングパーフェクト
2001/03/11,1阪神6,晴,8,3歳500万下,,ダ1400,15,良,1:26.2,35.9-37.9,アドマイヤジャック,武豊,[西]鹿戸幸治,ダークウィザード,エルウェームサシ
2001/03/11,1阪神6,晴,9,須磨特別(900万下),,芝1400,15,良,1:21.5,33.8-36.0,マヤノトライミー,四位洋文,[西]坂口正大,バトルグレイシー,マイネルリーダー
2001/03/11,1阪神6,晴,10,武庫川S(1600万下),,芝1600,14,良,1:34.7,35.1-36.3,ジュエリーソード,渡辺薫彦,[西]沖芳夫,グリーンブリッツ,スペリオアザーズ
2001/03/11,1阪神6,晴,11,フィリーズレビュー(G2),,芝1400,14,良,1:21.7,33.6-36.8,ローズバド,小牧太,[西]橋口弘次,ハッピーパス,テンザンデザート
2001/03/11,1阪神6,晴,12,4歳以上900万下,,ダ1800,12,良,1:53.1,37.8-38.0,シマノフリート,宝来城多,[西]松元茂樹,ナカトップトウコウ,テイエムタイガー
2001/03/10,2中山5,晴,1,3歳未勝利,,ダ1800,13,良,1:56.8,38.5-39.2,オートマリア,岡部幸雄,[東]土田稔,ケイアイロック,ゴールドプラン
2001/03/10,2中山5,晴,2,3歳未勝利,,ダ1200,16,良,1:13.9,34.6-39.3,ネットオークション,二本柳壮,[東]杉浦宏昭,タヤスクラプトン,ダイワルビアーノ
2001/03/10,2中山5,晴,3,3歳未勝利,,ダ1800,15,良,1:56.4,36.4-40.6,カネツストーリー,後藤浩輝,[東]秋山雅一,スカイメサイヤ,ブライアンマーチ
2001/03/10,2中山5,晴,4,3歳新馬,,ダ1200,15,良,1:11.3,34.3-37.0,トーホウメドゥーサ,蛯名正義,[東]古賀史生,タイキサファリ,カオリハイパー
2001/03/10,2中山5,晴,5,障害4歳以上未勝利,,障2700,14,良,3:05.1,112.0-0.0,ゼンノブレイブ,田中剛,[東]藤沢和雄,ウィニングシャトル,ヒルノニフティー
