開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2001/09/15,2札幌5,曇,4,3歳未勝利,,芝2000,13,良,2:04.6,37.1-36.6,ピアノソナタ,中舘英二,[東]尾形充弘,ドラゴンベンツ,ユメコバン
2001/09/15,2札幌5,曇,5,2歳500万下,,ダ1000,12,良,0:58.5,34.7-35.2,グランドサン,安田康彦,[西]安田伊佐,レッドアドミラル,ラブミーチャンス
2001/09/15,2札幌5,曇,6,2歳新馬,,芝1800,10,良,1:53.0,38.4-35.9,サンショーオー,四位洋文,[西]伊藤雄二,サクラエクセレント,ファストタテヤマ
2001/09/15,2札幌5,曇,7,3歳以上500万下,,ダ1700,10,良,1:45.4,30.3-37.7,ヴィーズバーデン,吉永護,[東]元石孝昭,マストビーエンゼル,ゴージャスタイム
2001/09/15,2札幌5,曇,8,3歳以上500万下,,ダ1000,10,良,0:59.3,34.8-36.0,ショウワシングン,武幸四郎,[西]角居勝彦,ハッピーデー,エクセレントサミー
2001/09/15,2札幌5,曇,9,3歳以上500万下,,ダ1700,12,良,1:46.1,30.2-38.2,ドラゴンキャップ,松永幹夫,[西]中尾謙太,ハコダテサンサン,スズノカイザー
2001/09/15,2札幌5,曇,10,ニセコ特別(500万下),,芝1200,11,良,1:10.3,34.3-36.0,デリキット,中舘英二,[東]中野隆良,ルクールドラメール,チェイス
2001/09/15,2札幌5,曇,11,オホーツクH(1000万下),,ダ1700,13,良,1:44.0,29.7-37.1,フウモンジョー,鈴来直人,[東]河野通文,メジェール,ドラゴンマックス
2001/09/15,2札幌5,曇,12,定山渓特別(500万下),,芝2000,11,良,2:05.1,37.4-35.8,サンエムサテュロス,竹之下智,[西]松田正弘,スズノツバサ,エリモシルバー
2001/09/15,4中山3,晴,1,2歳未勝利,,芝1600,14,良,1:35.0,34.9-36.3,トーセンサクシード,岡部幸雄,[東]稗田研二,フジデトリアーノ,マルゴフォーチュン
2001/09/15,4中山3,晴,2,3歳未勝利,,ダ1200,16,良,1:13.3,34.7-38.6,エプタコルド,宗像徹,[東]沢峰次,ヤマニンリンク,グレートコジーン
2001/09/15,4中山3,晴,3,3歳未勝利,,ダ1800,16,良,1:54.6,36.3-39.3,セゴビア,横山義行,[東]相沢郁,ゴールドパワー,リワードセイラン
2001/09/15,4中山3,曇,4,2歳新馬,,ダ1000,14,良,1:00.6,35.3-37.0,キアーヴェ,柴田大知,[東]嶋田功,コウギョウライデン,スマートリーダー
2001/09/15,4中山3,曇,5,2歳新馬,,芝1200,11,良,1:09.1,33.9-35.2,ヒシシルバーメイド,田中勝春,[東]中野隆良,キャッシュライオン,カシマトレジャー
2001/09/15,4中山3,曇,6,3歳未勝利,,芝1600,14,良,1:35.3,35.7-35.6,タマモドリーマー,田中勝春,[東]手塚貴久,パールピアス,シャンター
2001/09/15,4中山3,曇,7,3歳未勝利,,芝1200,13,良,1:08.6,33.3-35.3,ユノクリスピー,嘉藤貴行,[東]栗田博憲,ホットブラスハット,ウェディングソニア
2001/09/15,4中山3,曇,8,3歳以上500万下,,芝1200,13,良,1:07.7,33.2-34.5,バーデンフォンテン,木幡初広,[東]稲葉隆一,サクラファンタジー,サクラテンシ
2001/09/15,4中山3,曇,9,葛飾特別(500万下),,ダ1200,16,良,1:11.2,34.2-37.0,カンザスガール,菊沢隆徳,[東]鈴木伸尋,エラドゥーラ,アサクサムゲン
2001/09/15,4中山3,曇,10,白井特別(1000万下),,芝2000,14,良,1:59.7,35.6-35.7,トーホウスパーク,後藤浩輝,[西]崎山博樹,テキーラショット,チョウカイリョウガ
2001/09/15,4中山3,曇,11,ながつきS(1600万下),,ダ1800,12,良,1:49.9,35.3-37.1,アドマイヤショウリ,田中勝春,[西]武田博,トーホウダイオー,クロッサンドラ
