開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2001/05/13,2東京8,晴,6,3歳未勝利,,芝1600,15,良,1:35.1,34.6-36.6,ダイナグロリア,岡部幸雄,[東]萩原清,ローランバルゴ,ラツィオ
2001/05/13,2東京8,晴,7,3歳500万下,,ダ1600,16,良,1:37.9,34.8-38.1,イクスカーション,北村宏司,[東]宗像義忠,ニシノプロミネンス,シークスプレンダー
2001/05/13,2東京8,晴,8,4歳以上500万下,,芝1800,16,良,1:47.6,35.9-35.5,トーセンスター,蛯名正義,[東]稗田研二,ナックブレーヴ,ヤマノエクスプレス
2001/05/13,2東京8,晴,9,稲村ヶ崎特別(900万下),,芝1800,16,良,1:46.7,35.3-35.8,マクリス,福永祐一,[東]田中清隆,ウイニングワールド,ロードファルコン
2001/05/13,2東京8,晴,10,立夏S(1600万下),,ダ1400,14,良,1:22.8,34.6-36.4,ロードブライアン,岡部幸雄,[東]藤沢和雄,エンゲルグレーセ,ケイアイワールド
2001/05/13,2東京8,晴,11,京王杯スプリングC(G2),,芝1400,18,良,1:20.1,33.6-35.2,スティンガー,岡部幸雄,[東]藤沢和雄,スカイアンドリュウ,ブラックホーク
2001/05/13,2東京8,晴,12,4歳以上900万下,,芝1400,17,良,1:21.3,34.5-35.1,パンドラロード,武幸四郎,[東]浅野洋一,キクカグロリアス,イルバチオ
2001/05/13,3京都8,晴,1,3歳未勝利,,ダ1800,15,良,1:54.2,36.7-39.0,エイコーンカラー,小牧太,[西]西園正都,ウインスヴェルト,サンダーアクション
2001/05/13,3京都8,晴,2,3歳未勝利,,芝1200,16,良,1:09.4,34.4-35.0,ソロリサイタル,高橋亮,[西]加用正,アフリートパス,ホークアイズ
2001/05/13,3京都8,晴,3,3歳未勝利,,芝1400,14,良,1:21.3,34.4-35.5,エリモピクシー,熊沢重文,[西]沖芳夫,マキシムロッキー,ヒシコンボイ
2001/05/13,3京都8,晴,4,3歳未勝利,,芝1800,16,良,1:48.0,36.1-34.7,アグネスフェスタ,河内洋,[西]長浜博之,ドリームスプレッド,プローサム
2001/05/13,3京都8,晴,5,障害4歳以上未勝利,,障2910,13,良,3:13.1,105.0-0.0,コウエイチーフ,植野貴也,[西]坂口正大,マークオー,ロッコーオロシ
2001/05/13,3京都8,晴,6,3歳500万下,,ダ1800,9,良,1:53.9,35.9-39.5,ポジターノ,安藤勝己,[西]佐々木晶,テキサスリンド,ロングクリムゾン
2001/05/13,3京都8,晴,7,4歳以上900万下,,芝2200,9,良,2:12.2,35.6-34.6,ユタカショウシン,佐藤哲三,[西]吉岡八郎,ジンパーフェクト,リトルハーモニー
2001/05/13,3京都8,晴,8,4歳以上500万下,,芝1600,16,良,1:33.0,34.9-34.9,イブキサイクロン,デザーモ,[東]杉浦宏昭,ヘイセイダンス,グリーンスマッシャ
2001/05/13,3京都8,晴,9,矢車賞(500万下),,芝1800,12,良,1:46.2,35.7-34.6,ツルマルボーイ,河内洋,[西]橋口弘次,ホッコーダグラス,アドマイヤセレクト
2001/05/13,3京都8,晴,10,下鴨S(1600万下),,芝1800,13,良,1:44.7,35.0-35.2,マルカキャンディ,松永幹夫,[西]北橋修二,サンプレイス,タヤスマサル
2001/05/13,3京都8,晴,11,都大路S(OP),,芝1600,16,良,1:32.1,34.3-34.7,ビハインドザマスク,松永幹夫,[西]北橋修二,ニホンピロスワン,ロサード
2001/05/13,3京都8,晴,12,4歳以上900万下,,ダ1800,15,良,1:52.5,36.0-38.2,フサイチステージ,秋山真一,[西]大根田裕,ナカトップトウコウ,マルブツグローバル
2001/05/12,1福島7,晴,1,3歳未出走,,ダ1700,13,良,1:50.8,30.1-41.0,カズサキャニオン,鹿戸雄一,[東]松永勇,タガジョーゴールド,ハードバルクルーサ
