開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2015/08/15,2新潟5,曇,7,3歳未勝利,,芝1000,18,良,0:55.1,32.9-32.9,プラントアゲン,内田博幸,[東]加藤和宏,ニシノアンジュ,ノバラ
2015/08/15,2新潟5,曇,8,3歳以上500万下,,ダ1800,15,重,1:53.3,36.3-39.1,サヴァティアーノ,柴山雄一,[東]萩原清,パイロキネシスト,ゴールドリーガル
2015/08/15,2新潟5,晴,9,糸魚川特別(500万下),,芝2000,11,良,1:59.5,36.5-33.6,スモークフリー,Ｍ．デム,[東]戸田博文,トレジャーマップ,ウインインスパイア
2015/08/15,2新潟5,晴,10,三面川特別(1000万下),,芝1800,17,良,1:46.5,36.3-33.2,レッドオリヴィア,Ｍ．デム,[西]平田修,ラインハーディー,ゴールドテーラー
2015/08/15,2新潟5,晴,11,新潟日報賞(1600万下),,芝1400,18,良,1:20.2,34.6-34.3,ゼウス,吉田隼人,[西]鈴木孝志,ダノンシーザー,サンブルエミューズ
2015/08/15,2新潟5,晴,12,3歳以上500万下,,ダ1200,15,重,1:11.5,35.0-36.5,ヴァーノン,内田博幸,[東]高橋文雅,マンドレイク,レッツサッチャー
2015/08/15,2小倉5,晴,1,2歳未勝利,,芝1200,13,良,1:10.8,34.5-36.3,チェストケホーク,義英真,[東]池上昌和,テイエムマケンゲナ,テイエムハズンド
2015/08/15,2小倉5,晴,2,2歳未勝利,,芝1800,9,良,1:48.8,36.8-36.1,アグネスフェアリー,浜中俊,[西]長浜博之,フロムマイハート,トラストルーク
2015/08/15,2小倉5,晴,3,3歳未勝利,,ダ1700,16,稍,1:44.5,29.7-37.4,カシノランド,鮫島克駿,[西]松下武士,タムロミラクル,オーロラポラリス
2015/08/15,2小倉5,晴,4,3歳未勝利,,芝1200,18,良,1:08.7,32.9-35.8,リリーヴィクトリー,北村友一,[西]池添兼雄,アドマイヤジャズ,ティーエスバラ
2015/08/15,2小倉5,晴,5,2歳新馬,,ダ1000,7,稍,0:59.8,35.9-36.0,カジノスマイル,幸英明,[西]石橋守,キンシノエナジイ,メイショウサイジン
2015/08/15,2小倉5,晴,6,3歳未勝利,,芝2000,18,良,2:00.4,35.4-35.6,サマーローズ,小牧太,[西]沖芳夫,ヴァフラーム,プレミオテーラー
2015/08/15,2小倉5,晴,7,3歳未勝利,,芝1800,16,良,1:48.5,37.0-35.2,アングライフェン,北村友一,[西]安田隆行,ハッピーウィルス,シャイニングスター
2015/08/15,2小倉5,晴,8,3歳以上500万下,,ダ1000,14,稍,0:58.0,34.1-35.3,アレット,川須栄彦,[西]岡田稲男,キタサンウンゲツ,ブリンディス
2015/08/15,2小倉5,晴,9,フェニックス賞(OP),,芝1200,7,良,1:09.3,33.6-35.7,コウエイテンマ,和田竜二,[西]川村禎彦,オフクヒメ,タイセイパルサー
2015/08/15,2小倉5,晴,10,宮崎特別(1000万下),,芝1200,15,良,1:08.1,33.5-34.6,カシノワルツ,義英真,[東]二本柳俊,リアルヴィーナス,ゼンノコリオリ
2015/08/15,2小倉5,晴,11,阿蘇S(OP),,ダ1700,12,良,1:42.6,29.2-35.9,ヴァンヌーヴォー,秋山真一,[西]角田晃一,キクノソル,ランウェイワルツ
2015/08/15,2小倉5,晴,12,3歳以上500万下,,芝2000,10,良,1:59.7,34.2-36.0,ミッキーオリビエ,浜中俊,[西]音無秀孝,パドルウィール,リッチガール
2015/08/09,1札幌4,晴,1,2歳未勝利,,芝1800,11,良,1:50.3,37.9-35.2,スターオブペルシャ,ルメール,[東]藤沢和雄,プレイヤーサムソン,ジョルジュサンク
2015/08/09,1札幌4,晴,2,3歳未勝利,,ダ1000,12,良,0:59.9,35.3-36.3,トキワ,ルメール,[西]矢作芳人,デピュートアゲン,サトノハーデス
