開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2014/11/02,4京都9,曇,11,カシオペアS(OP),,芝1800,15,良,1:47.4,35.8-34.1,ウインフルブルーム,池添謙一,[西]宮本博,アズマシャトル,マックスドリーム
2014/11/02,4京都9,曇,12,3歳以上500万下,,ダ1400,16,良,1:25.0,35.3-36.8,ガンジー,幸英明,[西]宮本博,アドマイヤヤング,トータルヒート
2014/11/01,3福島5,小雨,1,2歳未勝利,,芝1200,16,良,1:09.1,34.3-34.8,シラユキ,丸田恭介,[西]高野友和,モンサンビアンカ,シャンパンサーベル
2014/11/01,3福島5,小雨,2,2歳未勝利,,芝1800,16,良,1:48.9,36.0-35.6,ムーンマジェスティ,勝浦正樹,[東]尾形充弘,キッスアフィニティ,シードパール
2014/11/01,3福島5,小雨,3,3歳以上500万下,,ダ1700,14,良,1:46.2,30.2-37.9,バンブーデルピエロ,松若風馬,[西]鈴木孝志,イノセンテス,マッチレスヒーロー
2014/11/01,3福島5,小雨,4,障害3歳以上未勝利,,障2770,14,良,3:03.1,110.0-0.0,タマモダイナミック,林満明,[西]中竹和也,シップウハヤト,ジオメトリー
2014/11/01,3福島5,曇,5,2歳新馬,,ダ1150,16,良,1:10.7,32.6-38.1,グローリアスヴォレ,古川吉洋,[東]土田稔,ディナミック,メイショウヒルガオ
2014/11/01,3福島5,小雨,6,3歳以上500万下,,芝2000,15,良,1:59.9,34.8-35.0,アンジュデュバン,津村明秀,[東]武市康男,イメージガール,ヤマニンアリエッタ
2014/11/01,3福島5,小雨,7,3歳以上500万下,,ダ1150,16,良,1:09.0,32.0-37.0,ボーンレジェンド,柴山雄一,[東]田島俊明,ナリタロック,ドンマネー
2014/11/01,3福島5,小雨,8,3歳以上500万下,,ダ1700,15,良,1:46.1,30.0-38.2,メイスンウォー,長岡禎仁,[東]小島茂之,サンライズアルブル,ヴァンヘルシング
2014/11/01,3福島5,小雨,9,3歳以上500万下,,芝1200,16,良,1:09.2,34.6-34.6,サクセスフィリア,津村明秀,[東]牧光二,ラヴィオリ,スパイスシャワー
2014/11/01,3福島5,曇,10,霊山特別(500万下),,芝2600,15,良,2:39.3,37.1-35.9,ピュアソルジャー,村田一誠,[東]大久保洋,ルー,ラルプデュエズ
2014/11/01,3福島5,曇,11,福島放送賞(1000万下),,ダ1700,13,良,1:44.9,30.0-37.0,ストロングサウザー,柴山雄一,[東]久保田貴,エビスグレイト,シュガーヒル
2014/11/01,3福島5,曇,12,須賀川特別(500万下),,芝1200,14,良,1:09.1,34.1-35.0,サンキストロード,古川吉洋,[西]宮徹,ラブリープラネット,エーシンマイェスタ
2014/11/01,4東京8,曇,1,2歳未勝利,,ダ1600,16,良,1:39.0,35.2-37.9,フクノグリュック,横山典弘,[東]杉浦宏昭,ノボバカラ,ノースランドボーイ
2014/11/01,4東京8,曇,2,2歳未勝利,,ダ1400,16,良,1:27.4,36.8-38.0,コスモシュアー,木幡初広,[東]高木登,ポンテアンジェロ,ロックフォール
2014/11/01,4東京8,曇,3,2歳未勝利,,芝2000,13,良,2:01.3,36.1-35.0,エニグマバリエート,岩田康誠,[東]戸田博文,ヒアカムズザサン,レッドルヴァン
2014/11/01,4東京8,小雨,4,2歳新馬,,ダ1400,15,良,1:27.5,36.9-37.5,ラブミーテンダー,岩田康誠,[西]高野友和,マハロマナ,アキトフォルテ
2014/11/01,4東京8,小雨,5,2歳新馬,,芝1600,17,良,1:36.9,36.6-34.5,ダイワミランダ,蛯名正義,[東]国枝栄,ボンボンキャスト,パーフェクトビュー
2014/11/01,4東京8,小雨,6,3歳以上500万下,,ダ1600,13,稍,1:38.2,36.2-37.1,サウンドトゥルー,大野拓弥,[東]高木登,アサクサスターズ,ショウナンマルシェ
