開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2014/01/13,1中山5,晴,10,迎春S(1600万下),,芝2500,12,良,2:36.3,32.2-36.5,マイネルジェイド,松岡正海,[東]和田正道,ヴァーゲンザイル,グランデスバル
2014/01/13,1中山5,晴,11,フェアリーS(G3),,芝1600,16,良,1:36.3,36.1-35.9,オメガハートロック,戸崎圭太,[東]堀宣行,ニシノアカツキ,リラヴァティ
2014/01/13,1中山5,晴,12,4歳以上500万下,,芝2200,15,良,2:16.3,36.9-35.9,エバーグリーン,横山典弘,[東]新開幸一,カムイミンタラ,ブライトボーイ
2014/01/13,1京都5,晴,1,3歳未勝利,,ダ1800,16,良,1:57.0,37.9-38.6,マミーテイラー,森一馬,[西]須貝尚介,エリーザベスト,トーセンクラウド
2014/01/13,1京都5,晴,2,3歳新馬,,ダ1800,12,良,1:56.3,38.4-38.9,スペシャルギフト,ルメール,[西]須貝尚介,ゴールドスーク,マコトグロズヌイ
2014/01/13,1京都5,晴,3,3歳未勝利,,ダ1400,14,良,1:26.5,35.4-38.5,イイデフューチャー,和田竜二,[西]北出成人,サクラヴァローレ,マッセナ
2014/01/13,1京都5,晴,4,障害4歳以上未勝利,,障2910,13,良,3:17.2,107.0-0.0,シュンケイリ,平沢健治,[西]安達昭夫,テイエムドンマイ,ラインレグルス
2014/01/13,1京都5,晴,5,3歳未勝利,,芝1600,16,良,1:35.7,35.8-35.0,シードオブハピネス,池添謙一,[西]角田晃一,プリンセスアスク,アドマイヤウイング
2014/01/13,1京都5,晴,6,3歳500万下,,ダ1200,15,良,1:12.1,34.9-37.2,ビートゴーズオン,川田将雅,[西]鮫島一歩,ドリームカイザー,ゼンノロンゴ
2014/01/13,1京都5,晴,7,4歳以上500万下,,ダ1400,16,良,1:24.6,34.2-38.2,ハヤブサ,国分恭介,[西]目野哲也,サトノユニコーン,ワンダーゴヴェルノ
2014/01/13,1京都5,晴,8,4歳以上500万下,,ダ1200,14,良,1:12.1,34.8-37.3,メイショウアキシノ,城戸義政,[西]小野幸治,エイシンパラダイス,ニシノモンクス
2014/01/13,1京都5,晴,9,舞鶴特別(1000万下),,ダ1800,16,良,1:53.1,37.8-36.9,ワンダーアシャード,武豊,[西]笹田和秀,スプリングシーズン,スズカウラノス
2014/01/13,1京都5,晴,10,寿S(1600万下),,芝2000,16,良,2:00.2,37.4-34.5,アクションスター,北村友一,[西]音無秀孝,ウエスタンレベッカ,マーティンボロ
2014/01/13,1京都5,晴,11,淀短距離S(OP),,芝1200,16,良,1:07.4,33.8-33.6,レディオブオペラ,藤田伸二,[西]白井寿昭,エピセアローム,ローガンサファイア
2014/01/13,1京都5,晴,12,4歳以上500万下,,芝1800,16,良,1:49.2,36.1-34.7,ヴァーティカルサン,浜中俊,[西]石坂正,マイネルアルティマ,アドマイヤライン
2014/01/12,1中山4,晴,1,3歳未勝利,,ダ1200,14,重,1:13.3,34.3-39.0,トウカイマインド,的場勇人,[東]的場均,ノワールアンジュ,シゲルイシカリ
2014/01/12,1中山4,晴,2,3歳新馬,,ダ1800,16,重,1:58.9,40.0-38.3,アイアピール,田辺裕信,[東]小西一男,ドラゴンキック,コクシブルース
2014/01/12,1中山4,晴,3,4歳以上500万下,,ダ1200,16,重,1:12.2,34.9-37.3,プリティーキャロル,北村宏司,[東]大江原哲,ナムラケイオス,オリアーナ
2014/01/12,1中山4,晴,4,障害4歳以上未勝利,,障2880,14,良,3:13.8,108.0-0.0,ビービーラッシュ,山本康志,[東]田中剛,トップエトワール,マイネルガヴロシュ
2014/01/12,1中山4,晴,5,3歳未勝利,,芝2000,16,良,2:04.2,37.4-35.5,ダイワリベラル,後藤浩輝,[東]菊沢隆徳,ノリノリハッピー,ケイクエスト
