開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
2001/12/16,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/16,2歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
2001/12/16,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/16,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/16,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/16,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/16,3歳以上1000万下,1600,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2001/12/16,さざんか賞(500万下),1400,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2001/12/16,元町S(1600万下),1400,3:３歳以上,1800.0,ダ,1600万,7.3勝,4.砂 短距離
2001/12/16,サンスポ阪神牝馬S(G2),1600,3:３歳以上,6000.0,芝,G2,2.G2,2.芝 マイル
2001/12/16,3歳以上1000万下,1400,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/15,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/15,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/15,2歳未勝利,1800,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
2001/12/15,2歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/15,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/15,3歳以上500万下,2400,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2001/12/15,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/15,ひいらぎ賞(500万下),1600,1:２歳,1000.0,芝,500万,9.1勝,2.芝 マイル
2001/12/15,ディセンバーS(OP),1800,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
2001/12/15,仲冬特別(1000万下),1200,3:３歳以上,1450.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/15,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/15,2歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/15,2歳新馬,1700,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
2001/12/15,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/15,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/15,3歳以上500万下,2300,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2001/12/15,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/15,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/15,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/15,矢作川特別(500万下),1800,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
2001/12/15,鳴海特別(1000万下),2000,3:３歳以上,1450.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/15,CBC賞(G2),1200,3:３歳以上,6400.0,芝,G2,2.G2,1.芝 短距離
2001/12/15,3歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
2001/12/15,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/15,2歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
2001/12/15,2歳新馬,1400,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/15,2歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/15,障害3歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
2001/12/15,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/15,3歳以上1000万下,1400,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/15,猪名川特別(1000万下),2000,3:３歳以上,1450.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/15,シクラメンS(OP),1400,1:２歳,1600.0,ダ,OP,6.OP,4.砂 短距離
2001/12/15,逆瀬川S(1600万下),1600,3:３歳以上,1800.0,芝,1600万,7.3勝,2.芝 マイル
2001/12/15,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/09,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/09,2歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
2001/12/09,2歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/09,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/09,2歳新馬,1800,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/09,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/09,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/09,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/09,香取特別(1000万下),1800,3:３歳以上,1450.0,芝,1000万,8.2勝,2.芝 マイル
2001/12/09,アクアラインS(1600万下),1200,3:３歳以上,1800.0,ダ,1600万,7.3勝,4.砂 短距離
2001/12/09,朝日杯FS(G1),1600,1:２歳,6000.0,芝,G1,1.G1,2.芝 マイル
2001/12/09,筑波山特別(1000万下),1800,3:３歳以上,1450.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/09,2歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
2001/12/09,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/09,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/09,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/09,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/09,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/09,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/09,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/09,濃尾特別(500万下),2300,3:３歳以上,1050.0,ダ,500万,9.1勝,6.砂 中以遠
2001/12/09,長篠特別(500万下),2000,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2001/12/09,中京日経賞(1000万下),1200,3:３歳以上,1450.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/09,3歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2001/12/09,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/09,2歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/09,2歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/09,2歳新馬,1400,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/09,障害3歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
2001/12/09,2歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/09,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/09,3歳以上1000万下,1400,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/09,千両賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2001/12/09,北摂特別(1000万下),1400,3:３歳以上,1450.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/09,鳴尾記念(G3),2000,3:３歳以上,4300.0,芝,G3,3.G3,3.芝 中以遠
2001/12/09,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/08,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/08,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/08,2歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/08,2歳新馬,1800,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
2001/12/08,障害3歳以上未勝利,2700,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
2001/12/08,2歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/08,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/08,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,黒松賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2001/12/08,初霜特別(1000万下),1200,3:３歳以上,1450.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/08,師走S(OP),1800,3:３歳以上,2400.0,ダ,OP,6.OP,5.砂 マイル
2001/12/08,3歳以上1000万下,1600,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2001/12/08,2歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/08,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/08,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/08,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,3歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2001/12/08,樅の木賞(500万下),1700,1:２歳,1000.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,天竜川特別(1000万下),2500,3:３歳以上,1450.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/08,中日新聞杯(G3),1800,3:３歳以上,4300.0,芝,G3,3.G3,2.芝 マイル
2001/12/08,3歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
2001/12/08,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/08,2歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
2001/12/08,2歳新馬,1800,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
2001/12/08,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/08,障害3歳以上OP,3140,3:３歳以上,1500.0,障,OP,6.OP,7.障害
2001/12/08,2歳500万下,1600,1:２歳,700.0,芝,500万,9.1勝,2.芝 マイル
2001/12/08,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/08,3歳以上1000万下,2000,3:３歳以上,1050.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/08,高砂特別(1000万下),1200,3:３歳以上,1450.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/08,六甲アイランドS(1600万下),1200,3:３歳以上,1800.0,芝,1600万,7.3勝,1.芝 短距離
2001/12/08,摩耶S(OP),1400,3:３歳以上,2400.0,ダ,OP,6.OP,4.砂 短距離
2001/12/08,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/02,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/02,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/02,2歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
2001/12/02,2歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/02,障害3歳以上未勝利,2700,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
2001/12/02,2歳新馬,2000,1:２歳,600.0,芝,新馬,o.未勝利,3.芝 中以遠
2001/12/02,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/02,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/02,美浦特別(1000万下),2500,3:３歳以上,1450.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/02,市川S(1600万下),1600,3:３歳以上,1800.0,芝,1600万,7.3勝,2.芝 マイル
2001/12/02,ターコイズS(OP),1800,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
2001/12/02,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2001/12/02,2歳未勝利,1600,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/02,2歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/02,2歳新馬,1800,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/02,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/02,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/02,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/02,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/02,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/02,高山特別(500万下),1800,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
2001/12/02,鳥羽特別(1000万下),1200,3:３歳以上,1450.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/02,春待月S(OP),2300,3:３歳以上,2400.0,ダ,OP,6.OP,6.砂 中以遠
2001/12/02,3歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2001/12/02,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/02,2歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
2001/12/02,2歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
2001/12/02,2歳新馬,1800,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
2001/12/02,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/02,2歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/02,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/02,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/02,エリカ賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
2001/12/02,ゴールデンスパーT(1000万下),1800,3:３歳以上,1450.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/02,阪神ジュベナイルF(G1),1600,1:２歳,6000.0,芝,G1,1.G1,2.芝 マイル
2001/12/02,ゴールデンブーツT(1000万下),2200,3:３歳以上,1450.0,芝,1000万,8.2勝,3.芝 中以遠
2001/12/01,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/01,2歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
2001/12/01,2歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/01,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/01,2歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
2001/12/01,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/01,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2001/12/01,イルミネーションJS(OP),3350,3:３歳以上,1800.0,障,OP,6.OP,7.障害
2001/12/01,葉牡丹賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
2001/12/01,ステイヤーズS(G2),3600,3:３歳以上,6400.0,芝,G2,2.G2,3.芝 中以遠
2001/12/01,南総特別(1000万下),1200,3:３歳以上,1450.0,芝,1000万,8.2勝,1.芝 短距離
2001/12/01,2歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/01,2歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/01,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/01,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,3歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
2001/12/01,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,3歳以上500万下,2500,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2001/12/01,3歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,尾頭橋特別(500万下),1700,3:３歳以上,1050.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,恵那特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2001/12/01,豊明特別(1000万下),1800,3:３歳以上,1450.0,芝,1000万,8.2勝,2.芝 マイル
2001/12/01,3歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/01,2歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
2001/12/01,2歳未勝利,1400,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
2001/12/01,2歳新馬,1400,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
2001/12/01,2歳新馬,1400,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
2001/12/01,障害3歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
2001/12/01,2歳新馬,2000,1:２歳,600.0,芝,新馬,o.未勝利,3.芝 中以遠
2001/12/01,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2001/12/01,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2001/12/01,ゴールデンサドルT(1000万下),1600,3:３歳以上,1450.0,芝,1000万,8.2勝,2.芝 マイル
2001/12/01,ポインセチア賞(500万下),1200,1:２歳,1000.0,ダ,500万,9.1勝,4.砂 短距離
