開催日,レース名,距離,地肌,クラス
1992/12/13,鳴尾記念(G2),2500,芝,G2
1992/12/13,4歳以上900万下,1200,ダ,900万
1992/12/12,3歳OP,1200,ダ,OP
1992/12/12,3歳未勝利,1600,芝,未勝利
1992/12/12,3歳未勝利,1200,ダ,未勝利
1992/12/12,3歳新馬,1200,芝,新馬
1992/12/12,3歳新馬,1800,芝,新馬
1992/12/12,障害4歳以上未勝利,2700,障,未勝利
1992/12/12,4歳以上500万下,1800,ダ,500万
1992/12/12,4歳以上500万下,1800,ダ,500万
1992/12/12,黒松賞(500万下),1200,芝,500万
1992/12/12,清澄特別(900万下),1600,芝,900万
1992/12/12,ステイヤーズS(G3),3600,芝,G3
1992/12/12,4歳以上900万下,1800,ダ,900万
1992/12/12,3歳400万下,1000,ダ,400万
1992/12/12,3歳未勝利,1000,ダ,未勝利
1992/12/12,3歳新馬,1200,芝,新馬
1992/12/12,4歳以上500万下,1700,ダ,500万
1992/12/12,4歳以上500万下,1000,ダ,500万
1992/12/12,4歳以上500万下,1700,ダ,500万
1992/12/12,4歳以上500万下,1700,ダ,500万
1992/12/12,4歳以上500万下,1200,芝,500万
1992/12/12,樅の木賞(500万下),1200,芝,500万
1992/12/12,恵那特別(500万下),1800,芝,500万
1992/12/12,鳥羽特別(900万下),2000,芝,900万
1992/12/12,4歳以上500万下,1200,芝,500万
1992/12/12,3歳未勝利,1400,ダ,未勝利
1992/12/12,3歳新馬,1200,ダ,新馬
1992/12/12,3歳新馬,1200,ダ,新馬
1992/12/12,3歳新馬,1600,芝,新馬
1992/12/12,障害4歳以上未勝利,3000,障,未勝利
1992/12/12,4歳以上500万下,1400,ダ,500万
1992/12/12,4歳以上500万下,1800,ダ,500万
1992/12/12,4歳以上900万下,1200,芝,900万
1992/12/12,シクラメンS(OP),1400,芝,OP
1992/12/12,北摂特別(900万下),1800,ダ,900万
1992/12/12,ポートアイランドS(OP),1600,芝,OP
1992/12/12,4歳以上900万下,2000,芝,900万
1992/12/06,3歳未勝利,1200,ダ,未勝利
1992/12/06,3歳未勝利,2000,芝,未勝利
1992/12/06,3歳新馬,1200,ダ,新馬
1992/12/06,3歳新馬,1600,芝,新馬
1992/12/06,3歳新馬,1600,芝,新馬
1992/12/06,障害4歳以上未勝利,2700,障,未勝利
1992/12/06,4歳以上500万下,1200,ダ,500万
1992/12/06,4歳以上500万下,1800,ダ,500万
1992/12/06,葉牡丹賞(500万下),2000,芝,500万
1992/12/06,美浦特別(900万下),2600,芝,900万
1992/12/06,ディセンバーS(OP),2000,芝,OP
1992/12/06,4歳以上900万下,1200,ダ,900万
1992/12/06,3歳OP,1700,ダ,OP
1992/12/06,3歳未勝利,1800,芝,未勝利
1992/12/06,3歳新馬,1000,ダ,新馬
1992/12/06,3歳新馬,1200,芝,新馬
1992/12/06,4歳以上500万下,1700,ダ,500万
1992/12/06,4歳以上500万下,1000,ダ,500万
1992/12/06,4歳以上500万下,1700,ダ,500万
1992/12/06,濃尾特別(500万下),1700,ダ,500万
1992/12/06,揖斐川特別(500万下),2500,芝,500万
1992/12/06,中京日経賞(900万下),1800,芝,900万
1992/12/06,4歳以上500万下,1200,芝,500万
1992/12/06,3歳未勝利,1200,ダ,未勝利
1992/12/06,3歳未勝利,1400,芝,未勝利
1992/12/06,3歳新馬,1400,ダ,新馬
1992/12/06,3歳新馬,1400,ダ,新馬
1992/12/06,障害4歳以上400万下,3150,障,400万
1992/12/06,3歳新馬,1200,芝,新馬
1992/12/06,3歳500万下,1200,ダ,500万
1992/12/06,4歳以上500万下,1800,ダ,500万
1992/12/06,ゴールデンサドルT(900万下),1600,芝,900万
1992/12/06,阪神3歳牝馬S(G1),1600,芝,G1
1992/12/06,ゴールデンホイップT(1500万下),2000,芝,1500万
1992/12/06,4歳以上900万下,1200,ダ,900万
1992/12/05,3歳未勝利,1200,ダ,未勝利
1992/12/05,3歳未勝利,1400,芝,未勝利
1992/12/05,3歳未勝利,1200,ダ,未勝利
1992/12/05,3歳新馬,1200,芝,新馬
1992/12/05,3歳500万下,1200,ダ,500万
1992/12/05,障害4歳以上OP,3200,障,OP
1992/12/05,3歳新馬,1800,芝,新馬
1992/12/05,4歳以上500万下,1800,ダ,500万
1992/12/05,南総特別(900万下),1800,ダ,900万
1992/12/05,初霜特別(900万下),1800,芝,900万
1992/12/05,仲冬S(1500万下),1200,芝,1500万
1992/12/05,4歳以上500万下,1800,ダ,500万
1992/12/05,3歳未勝利,1700,ダ,未勝利
1992/12/05,3歳未勝利,1000,ダ,未勝利
1992/12/05,3歳新馬,1800,芝,新馬
1992/12/05,4歳以上500万下,2300,ダ,500万
1992/12/05,4歳以上500万下,1000,ダ,500万
1992/12/05,4歳以上500万下,1700,ダ,500万
1992/12/05,4歳以上500万下,1700,ダ,500万
1992/12/05,4歳以上500万下,2000,芝,500万
1992/12/05,アラブ大賞典(OP),2500,芝,OP
1992/12/05,高山特別(500万下),1800,芝,500万
1992/12/05,伊吹山特別(900万下),1200,芝,900万
1992/12/05,4歳以上500万下,2000,芝,500万
1992/12/05,3歳未勝利,1400,ダ,未勝利
1992/12/05,3歳未勝利,1800,ダ,未勝利
1992/12/05,3歳新馬,1400,芝,新馬
1992/12/05,3歳新馬,1400,芝,新馬
1992/12/05,障害4歳以上未勝利,3000,障,未勝利
1992/12/05,3歳新馬,2000,芝,新馬
1992/12/05,4歳以上500万下,1400,ダ,500万
1992/12/05,4歳以上500万下,1800,ダ,500万
1992/12/05,ゴールデンブーツT(900万下),2200,芝,900万
1992/12/05,エリカ賞(500万下),2000,芝,500万
1992/12/05,ゴールデンスパーT(1500万下),1400,芝,1500万
1992/12/05,4歳以上900万下,1800,ダ,900万
1992/11/29,3歳未勝利,1600,ダ,未勝利
1992/11/29,3歳新馬,1400,芝,新馬
1992/11/29,3歳新馬,1800,芝,新馬
1992/11/29,3歳500万下,1400,ダ,500万
1992/11/29,4歳以上500万下,1200,ダ,500万
1992/11/29,4歳以上500万下,2100,ダ,500万
1992/11/29,ウェルカムS(1500万下),2000,芝,1500万
1992/11/29,INT.ジョッキー2(900万下),1600,芝,900万
1992/11/29,4歳以上500万下,1600,ダ,500万
1992/11/29,ジャパンC(G1),2400,芝,G1
1992/11/29,4歳以上900万下,1400,ダ,900万
1992/11/29,3歳未勝利,1000,ダ,未勝利
1992/11/29,3歳未勝利,1700,ダ,未勝利
1992/11/29,3歳新馬,1200,芝,新馬
1992/11/29,4歳以上500万下,1700,ダ,500万
1992/11/29,4歳以上500万下,1000,ダ,500万
1992/11/29,4歳以上500万下,1700,ダ,500万
1992/11/29,4歳以上500万下,1700,ダ,500万
1992/11/29,4歳以上500万下,1800,芝,500万
1992/11/29,カトレア賞(500万下),1800,芝,500万
1992/11/29,犬山特別(500万下),2000,芝,500万
1992/11/29,シリウスS(OP),1200,芝,OP
1992/11/29,4歳以上500万下,1800,芝,500万
1992/11/29,3歳未勝利,1200,ダ,未勝利
1992/11/29,3歳未勝利,1400,芝,未勝利
1992/11/29,3歳新馬,1600,芝,新馬
1992/11/29,障害4歳以上未勝利,3000,障,未勝利
1992/11/29,3歳新馬,1400,芝,新馬
1992/11/29,4歳以上500万下,1800,ダ,500万
1992/11/29,4歳以上500万下,1400,ダ,500万
1992/11/29,醍醐特別(500万下),1800,芝,500万
1992/11/29,御陵特別(900万下),1800,ダ,900万
1992/11/29,トパーズS(OP),2000,芝,OP
1992/11/29,4歳以上900万下,1200,ダ,900万
1992/11/28,3歳未勝利,1200,ダ,未勝利
1992/11/28,3歳未勝利,1400,ダ,未勝利
1992/11/28,3歳新馬,1400,ダ,新馬
1992/11/28,3歳新馬,1600,芝,新馬
1992/11/28,3歳500万下,1600,芝,500万
1992/11/28,障害4歳以上未勝利,3100,障,未勝利
1992/11/28,4歳以上500万下,1400,ダ,500万
1992/11/28,4歳以上500万下,1400,ダ,500万
1992/11/28,芦ノ湖特別(500万下),1600,ダ,500万
1992/11/28,INT.ジョッキー1(900万下),1800,芝,900万
1992/11/28,キャピタルS(OP),1400,芝,OP
1992/11/28,4歳以上900万下,2100,ダ,900万
1992/11/28,4歳以上OP,1000,ダ,OP
1992/11/28,3歳未勝利,1200,芝,未勝利
1992/11/28,3歳新馬,1000,ダ,新馬
1992/11/28,3歳新馬,1800,芝,新馬
1992/11/28,4歳以上500万下,1700,ダ,500万
1992/11/28,4歳以上500万下,1000,ダ,500万
1992/11/28,4歳以上500万下,1000,ダ,500万
1992/11/28,4歳以上500万下,1700,ダ,500万
1992/11/28,アラブ3歳特別(400万下),1700,ダ,400万
1992/11/28,清洲特別(500万下),1200,芝,500万
1992/11/28,香嵐渓特別(900万下),2000,芝,900万
1992/11/28,4歳以上500万下,2000,芝,500万
1992/11/28,3歳未勝利,1600,芝,未勝利
1992/11/28,3歳新馬,1200,芝,新馬
1992/11/28,3歳新馬,1400,ダ,新馬
1992/11/28,3歳新馬,1800,芝,新馬
1992/11/28,3歳500万下,1400,芝,500万
1992/11/28,4歳以上500万下,1200,ダ,500万
1992/11/28,4歳以上500万下,1200,ダ,500万
1992/11/28,4歳以上500万下,1800,ダ,500万
1992/11/28,京都大障害(秋)(G),3270,障,(G)
1992/11/28,衣笠特別(900万下),1800,芝,900万
1992/11/28,花園S(1500万下),1400,ダ,1500万
1992/11/28,4歳以上900万下,1800,ダ,900万
1992/11/22,3歳OP,1000,ダ,OP
1992/11/22,3歳新馬,1200,芝,新馬
1992/11/22,4歳未勝利,1000,ダ,未勝利
1992/11/22,4歳未勝利,1200,芝,未勝利
1992/11/22,4歳未勝利,2000,芝,未勝利
1992/11/22,4歳未勝利,1700,ダ,未勝利
1992/11/22,4歳未勝利,1800,芝,未勝利
1992/11/22,4歳未勝利,1800,芝,未勝利
1992/11/22,浄土平特別(500万下),1000,芝,500万
1992/11/22,福島放送賞(500万下),1800,芝,500万
1992/11/22,福島記念(G3),2000,芝,G3
1992/11/22,4歳未勝利,1200,芝,未勝利
1992/11/22,3歳未勝利,1200,ダ,未勝利
1992/11/22,3歳未勝利,1600,芝,未勝利
1992/11/22,3歳新馬,1600,芝,新馬
1992/11/22,4歳以上500万下,1400,ダ,500万
1992/11/22,4歳以上500万下,1800,芝,500万
1992/11/22,障害4歳以上400万下,3300,障,400万
1992/11/22,4歳以上500万下,1800,芝,500万
1992/11/22,4歳以上900万下,1400,芝,900万
1992/11/22,府中3歳S(OP),1800,芝,OP
1992/11/22,霜月S(1500万下),1600,ダ,1500万
1992/11/22,アルゼンチン共和国杯(G2),2500,芝,G2
1992/11/22,4歳以上900万下,1600,ダ,900万
1992/11/22,3歳OP,1400,ダ,OP
1992/11/22,3歳未勝利,1200,芝,未勝利
1992/11/22,3歳未勝利,1600,芝,未勝利
1992/11/22,3歳新馬,1200,ダ,新馬
1992/11/22,4歳以上500万下,1800,ダ,500万
1992/11/22,4歳以上500万下,2400,芝,500万
1992/11/22,比良山特別(900万下),2200,芝,900万
1992/11/22,4歳以上900万下,1200,芝,900万
1992/11/22,京都3歳S(OP),1800,芝,OP
1992/11/22,マイルチャンピオンS(G1),1600,芝,G1
1992/11/22,4歳以上900万下,1800,ダ,900万
1992/11/21,3歳未勝利,1000,ダ,未勝利
1992/11/21,3歳未勝利,1200,芝,未勝利
1992/11/21,4歳未勝利,1000,ダ,未勝利
1992/11/21,4歳未勝利,1800,芝,未勝利
1992/11/21,4歳未勝利,1700,ダ,未勝利
1992/11/21,4歳未勝利,2000,芝,未勝利
1992/11/21,4歳未勝利,1800,芝,未勝利
1992/11/21,4歳未勝利,1200,芝,未勝利
1992/11/21,福島3歳S(OP),1200,芝,OP
1992/11/21,野地特別(500万下),2000,芝,500万
1992/11/21,磐梯山特別(900万下),2000,芝,900万
1992/11/21,4歳未勝利,1200,芝,未勝利
1992/11/21,3歳未勝利,1400,芝,未勝利
1992/11/21,3歳未勝利,1800,芝,未勝利
1992/11/21,3歳新馬,1600,ダ,新馬
1992/11/21,3歳新馬,1400,芝,新馬
1992/11/21,4歳以上500万下,1600,ダ,500万
1992/11/21,4歳以上500万下,2300,芝,500万
1992/11/21,3歳抽せん馬特別(500万下),1600,ダ,500万
1992/11/21,4歳以上500万下,1600,芝,500万
1992/11/21,4歳以上500万下,1600,芝,500万
1992/11/21,初冬特別(900万下),1800,芝,900万
1992/11/21,ノベンバーS(1500万下),1600,芝,1500万
1992/11/21,4歳以上900万下,1200,ダ,900万
1992/11/21,3歳未勝利,1800,ダ,未勝利
1992/11/21,3歳未勝利,1400,ダ,未勝利
1992/11/21,3歳未勝利,1800,芝,未勝利
1992/11/21,3歳新馬,1400,芝,新馬
1992/11/21,障害4歳以上未勝利,3000,障,未勝利
1992/11/21,4歳以上500万下,1800,ダ,500万
1992/11/21,4歳以上500万下,1400,ダ,500万
1992/11/21,4歳以上900万下,1400,ダ,900万
1992/11/21,3歳抽せん馬特別(500万下),1600,芝,500万
1992/11/21,東山特別(900万下),1600,芝,900万
1992/11/21,比叡S(1500万下),2000,芝,1500万
1992/11/21,4歳以上900万下,1400,ダ,900万
1992/11/15,3歳400万下,1000,ダ,400万
1992/11/15,3歳新馬,1000,芝,新馬
1992/11/15,4歳未勝利,1000,ダ,未勝利
1992/11/15,4歳未勝利,1800,芝,未勝利
1992/11/15,4歳未勝利,2000,芝,未勝利
1992/11/15,4歳未勝利,1700,ダ,未勝利
1992/11/15,4歳未勝利,1800,芝,未勝利
1992/11/15,4歳未勝利,1200,芝,未勝利
1992/11/15,蔵王特別(500万下),2600,芝,500万
1992/11/15,摺上特別(500万下),1800,芝,500万
1992/11/15,ラジオ福島賞(900万下),1200,芝,900万
1992/11/15,4歳未勝利,1200,芝,未勝利
1992/11/15,3歳未勝利,1600,ダ,未勝利
1992/11/15,3歳新馬,1200,ダ,新馬
1992/11/15,3歳新馬,1400,芝,新馬
1992/11/15,4歳以上500万下,1600,ダ,500万
1992/11/15,4歳以上500万下,1200,ダ,500万
1992/11/15,障害4歳以上未勝利,3100,障,未勝利
1992/11/15,4歳以上500万下,1800,芝,500万
1992/11/15,4歳以上900万下,1600,芝,900万
1992/11/15,TVKテレビ賞(900万下),2400,芝,900万
1992/11/15,富士S(OP),1800,芝,OP
1992/11/15,京成杯3歳S(G2),1400,芝,G2
1992/11/15,4歳以上500万下,1600,ダ,500万
1992/11/15,3歳未勝利,1200,ダ,未勝利
1992/11/15,3歳未勝利,1400,芝,未勝利
1992/11/15,3歳新馬,1200,芝,新馬
1992/11/15,3歳新馬,1400,芝,新馬
1992/11/15,障害4歳以上400万下,3290,障,400万
1992/11/15,4歳以上500万下,1200,ダ,500万
1992/11/15,4歳以上500万下,1800,ダ,500万
1992/11/15,八瀬特別(900万下),2400,芝,900万
1992/11/15,桂川S(1500万下),1800,芝,1500万
1992/11/15,エリザベス女王杯(G1),2400,芝,G1
1992/11/15,4歳以上900万下,1800,ダ,900万
1992/11/14,3歳未勝利,1800,芝,未勝利
1992/11/14,4歳未勝利,1000,ダ,未勝利
1992/11/14,4歳未勝利,1800,芝,未勝利
1992/11/14,4歳未勝利,1800,芝,未勝利
1992/11/14,4歳未勝利,1200,芝,未勝利
1992/11/14,4歳未勝利,2000,芝,未勝利
1992/11/14,4歳未勝利,1700,ダ,未勝利
1992/11/14,4歳未勝利,1800,芝,未勝利
1992/11/14,アラブ王冠(OP),1800,芝,OP
1992/11/14,伊達特別(500万下),1700,ダ,500万
1992/11/14,須賀川特別(500万下),1200,芝,500万
1992/11/14,4歳未勝利,1200,芝,未勝利
1992/11/14,3歳未勝利,1400,ダ,未勝利
1992/11/14,3歳未勝利,1400,芝,未勝利
1992/11/14,3歳新馬,1600,芝,新馬
1992/11/14,3歳新馬,1800,芝,新馬
1992/11/14,4歳以上500万下,1400,ダ,500万
1992/11/14,4歳以上500万下,1400,ダ,500万
1992/11/14,4歳以上500万下,1400,芝,500万
1992/11/14,赤松賞(500万下),1400,ダ,500万
1992/11/14,昇仙峡特別(900万下),1600,ダ,900万
1992/11/14,ユートピアS(1500万下),1400,芝,1500万
1992/11/14,4歳以上900万下,1800,芝,900万
1992/11/14,3歳未勝利,1200,芝,未勝利
1992/11/14,3歳新馬,1400,ダ,新馬
1992/11/14,3歳新馬,1600,芝,新馬
1992/11/14,4歳以上500万下,1200,芝,500万
1992/11/14,障害4歳以上未勝利,3000,障,未勝利
1992/11/14,4歳以上500万下,1800,ダ,500万
1992/11/14,4歳以上500万下,1200,芝,500万
1992/11/14,4歳以上900万下,1800,ダ,900万
1992/11/14,白菊賞(500万下),1600,芝,500万
1992/11/14,高雄S(1500万下),1200,芝,1500万
1992/11/14,アンドロメダS(OP),1800,ダ,OP
1992/11/14,4歳以上900万下,1800,芝,900万
1992/11/08,3歳未勝利,1200,芝,未勝利
1992/11/08,3歳新馬,1200,芝,新馬
1992/11/08,4歳未勝利,1000,ダ,未勝利
1992/11/08,4歳未勝利,1800,芝,未勝利
1992/11/08,4歳未勝利,1700,ダ,未勝利
1992/11/08,4歳未勝利,2000,芝,未勝利
1992/11/08,4歳未勝利,2000,芝,未勝利
1992/11/08,4歳未勝利,1800,芝,未勝利
1992/11/08,原町特別(500万下),1700,ダ,500万
1992/11/08,奥只見特別(500万下),2000,芝,500万
1992/11/08,福島民友C(OP),1800,芝,OP
1992/11/08,4歳未勝利,1200,芝,未勝利
1992/11/08,3歳未勝利,1600,芝,未勝利
1992/11/08,3歳新馬,1400,ダ,新馬
1992/11/08,3歳新馬,1600,芝,新馬
1992/11/08,3歳新馬,1800,芝,新馬
1992/11/08,4歳以上500万下,1800,芝,500万
1992/11/08,障害4歳以上未勝利,3100,障,未勝利
1992/11/08,4歳以上500万下,1700,ダ,500万
1992/11/08,4歳以上500万下,1800,芝,500万
1992/11/08,河口湖特別(500万下),2300,芝,500万
1992/11/08,鷹巣山特別(900万下),1400,芝,900万
1992/11/08,テレビ静岡賞(1500万下),2100,ダ,1500万
1992/11/08,4歳以上900万下,1400,ダ,900万
1992/11/08,3歳未勝利,1400,ダ,未勝利
1992/11/08,3歳未勝利,1400,芝,未勝利
1992/11/08,3歳新馬,1200,芝,新馬
1992/11/08,3歳新馬,1800,芝,新馬
1992/11/08,4歳以上500万下,1400,ダ,500万
1992/11/08,もちの木賞(500万下),1400,ダ,500万
1992/11/08,逢坂山特別(500万下),1600,芝,500万
1992/11/08,天王山特別(900万下),1400,ダ,900万
1992/11/08,ドンカスターS(OP),2400,芝,OP
1992/11/08,菊花賞(G1),3000,芝,G1
1992/11/08,4歳以上900万下,1800,ダ,900万
1992/11/07,4歳以上OP,1700,ダ,OP
1992/11/07,3歳未勝利,1000,ダ,未勝利
1992/11/07,4歳未勝利,1000,ダ,未勝利
1992/11/07,4歳未勝利,1800,芝,未勝利
1992/11/07,4歳未勝利,1200,芝,未勝利
1992/11/07,4歳未勝利,2000,芝,未勝利
1992/11/07,4歳未勝利,1800,芝,未勝利
1992/11/07,4歳未勝利,1200,芝,未勝利
1992/11/07,秋元湖特別(500万下),1000,芝,500万
1992/11/07,会津特別(500万下),1800,芝,500万
1992/11/07,みちのく特別(900万下),2600,芝,900万
1992/11/07,4歳未勝利,1200,芝,未勝利
1992/11/07,3歳未勝利,1400,ダ,未勝利
1992/11/07,3歳未勝利,1800,芝,未勝利
1992/11/07,3歳新馬,1400,芝,新馬
1992/11/07,3歳新馬,1600,芝,新馬
1992/11/07,4歳以上500万下,1600,ダ,500万
1992/11/07,4歳以上500万下,1200,ダ,500万
1992/11/07,4歳以上500万下,1600,芝,500万
1992/11/07,4歳以上500万下,1600,芝,500万
1992/11/07,きんせんか賞(500万下),1600,芝,500万
1992/11/07,立冬特別(900万下),1800,芝,900万
1992/11/07,根岸S(G3),1200,ダ,G3
1992/11/07,4歳以上900万下,1700,ダ,900万
1992/11/07,3歳未勝利,1400,ダ,未勝利
1992/11/07,3歳未勝利,1600,芝,未勝利
1992/11/07,3歳新馬,1200,ダ,新馬
