開催日,レース名,距離,地肌,クラス
1975/12/07,師走特別(600万下),1200,芝,600万下
1975/12/07,4歳以上300万下,1800,芝,300万下
1975/12/07,朝日杯3歳S(OP),1600,芝,OP
1975/12/07,ウインターハンデキヤ(900万下),2000,芝,900万下
1975/12/07,4歳以上500万下,1600,芝,500万下
1975/12/07,3歳未勝利,1000,ダ,未勝利
1975/12/07,3歳未勝利,1000,ダ,未勝利
1975/12/07,3歳未勝利,1000,ダ,未勝利
1975/12/07,3歳300万下,1000,ダ,300万下
1975/12/07,4歳以上300万下,1600,ダ,300万下
1975/12/07,3歳新馬,1200,芝,新馬
1975/12/07,アラブ3歳特別(200万下),1600,ダ,200万下
1975/12/07,4歳以上300万下,1700,ダ,300万下
1975/12/07,CBC賞(OP),1400,芝,OP
1975/12/07,桑名特別(500万下),2000,芝,500万下
1975/12/07,4歳以上300万下,1700,ダ,300万下
1975/12/07,3歳未勝利,1200,ダ,未勝利
1975/12/07,3歳未勝利,1200,ダ,未勝利
1975/12/07,3歳300万下,1200,ダ,300万下
1975/12/07,4歳以上300万下,1800,ダ,300万下
1975/12/07,4歳以上300万下,3000,障,300万下
1975/12/07,3歳新馬,1200,芝,新馬
1975/12/07,中冬特別(500万下),2000,芝,500万下
1975/12/07,4歳以上,1600,芝,
1975/12/07,農林省賞典阪神3歳ス(OP),1600,芝,OP
1975/12/07,デイセンバーハンデキ(800万下),2200,芝,800万下
1975/12/07,4歳以上500万下,1700,ダ,500万下
1975/12/06,3歳,1700,ダ,
1975/12/06,3歳未勝利,1200,芝,未勝利
1975/12/06,3歳未勝利,1200,芝,未勝利
1975/12/06,3歳新馬,1200,芝,新馬
1975/12/06,3歳新馬,1200,芝,新馬
1975/12/06,4歳以上300万下,1800,芝,300万下
1975/12/06,4歳以上500万下,1800,芝,500万下
1975/12/06,障害特別(700万下),2710,障,700万下
1975/12/06,4歳以上,1600,芝,
1975/12/06,牝馬特別(800万下),1800,芝,800万下
1975/12/06,寒菊賞(300万下),1600,芝,300万下
1975/12/06,4歳以上300万下,1600,芝,300万下
1975/12/06,3歳未勝利,1000,ダ,未勝利
1975/12/06,3歳,1600,ダ,
1975/12/06,3歳未勝利,1000,ダ,未勝利
1975/12/06,3歳未勝利,1000,ダ,未勝利
1975/12/06,3歳新馬,1200,芝,新馬
1975/12/06,4歳以上300万下,1600,ダ,300万下
1975/12/06,4歳以上300万下,1600,ダ,300万下
1975/12/06,4歳以上300万下,1700,ダ,300万下
1975/12/06,伊吹山特別(600万下),1800,芝,600万下
1975/12/06,葉牡丹賞(300万下),1400,芝,300万下
1975/12/06,4歳以上500万下,1700,ダ,500万下
1975/12/06,3歳未勝利,1300,芝,未勝利
1975/12/06,3歳未勝利,1200,ダ,未勝利
1975/12/06,3歳未勝利,1200,ダ,未勝利
1975/12/06,4歳以上300万下,1700,ダ,300万下
1975/12/06,3歳新馬,1200,芝,新馬
1975/12/06,4歳以上未勝利,2600,障,未勝利
1975/12/06,3歳新馬,1200,芝,新馬
1975/12/06,障害S(OP),3000,障,OP
1975/12/06,4歳以上500万下,1900,ダ,500万下
1975/12/06,御影特別(600万下),1600,芝,600万下
1975/12/06,3歳牝馬特別(300万下),1200,芝,300万下
1975/12/06,4歳以上800万下,1900,芝,800万下
1975/11/30,3歳未勝利,1200,芝,未勝利
1975/11/30,3歳未勝利,1200,芝,未勝利
1975/11/30,3歳未勝利,1600,芝,未勝利
1975/11/30,4歳以上未勝利,2710,障,未勝利
1975/11/30,3歳新馬,1200,芝,新馬
1975/11/30,3歳新馬,1200,芝,新馬
1975/11/30,すずかけ賞(300万下),1600,芝,300万下
1975/11/30,4歳以上800万下,1600,芝,800万下
1975/11/30,TBS杯クモハタ記念(OP),1800,芝,OP
1975/11/30,北総特別(500万下),2000,芝,500万下
1975/11/30,4歳以上300万下,1600,芝,300万下
1975/11/30,3歳未勝利,1000,ダ,未勝利
1975/11/30,4歳以上,1600,ダ,
1975/11/30,3歳未勝利,1000,ダ,未勝利
1975/11/30,3歳未勝利,1000,ダ,未勝利
1975/11/30,4歳以上300万下,1600,ダ,300万下
1975/11/30,3歳新馬,1200,芝,新馬
1975/11/30,かえで賞(300万下),1200,芝,300万下
1975/11/30,4歳以上300万下,1700,ダ,300万下
1975/11/30,多治見特別(500万下),1700,芝,500万下
1975/11/30,地方競馬招待(OP),1800,芝,OP
1975/11/30,4歳以上600万下,1700,ダ,600万下
1975/11/30,3歳未勝利,1200,ダ,未勝利
1975/11/30,3歳未勝利,1200,ダ,未勝利
1975/11/30,3歳300万下,1200,ダ,300万下
1975/11/30,3歳新馬,1200,芝,新馬
1975/11/30,4歳以上未勝利,2600,障,未勝利
1975/11/30,3歳新馬,1200,芝,新馬
1975/11/30,夙川特別(600万下),2000,芝,600万下
1975/11/30,4歳以上300万下,1200,ダ,300万下
1975/11/30,セントウルS(OP),1600,芝,OP
1975/11/30,短距離特別(800万下),1200,芝,800万下
1975/11/30,4歳以上500万下,1800,ダ,500万下
1975/11/29,3歳未勝利,1200,ダ,未勝利
1975/11/29,3歳未勝利,1200,芝,未勝利
1975/11/29,3歳未勝利,1600,芝,未勝利
1975/11/29,4歳以上,2710,障,
1975/11/29,3歳新馬,1200,芝,新馬
1975/11/29,3歳新馬,1200,芝,新馬
1975/11/29,3歳300万下,1200,芝,300万下
1975/11/29,清澄特別(600万下),2000,芝,600万下
1975/11/29,4歳以上300万下,1800,芝,300万下
1975/11/29,安房特別(900万下),1800,芝,900万下
1975/11/29,東京12チヤンネル賞(OP),1600,芝,OP
1975/11/29,4歳以上500万下,1600,芝,500万下
1975/11/29,3歳200万下,1600,ダ,200万下
1975/11/29,3歳未勝利,1000,ダ,未勝利
1975/11/29,3歳未勝利,1000,ダ,未勝利
1975/11/29,4歳以上300万下,1600,ダ,300万下
1975/11/29,3歳新馬,1200,芝,新馬
1975/11/29,3歳新馬,1200,芝,新馬
1975/11/29,4歳以上300万下,1700,ダ,300万下
1975/11/29,3歳,1200,芝,
1975/11/29,中京日経賞(800万下),1800,芝,800万下
1975/11/29,高山特別(300万下),1700,ダ,300万下
1975/11/29,4歳以上500万下,1600,ダ,500万下
1975/11/29,3歳未勝利,1200,ダ,未勝利
1975/11/29,3歳未勝利,1200,ダ,未勝利
1975/11/29,3歳未勝利,1300,芝,未勝利
1975/11/29,4歳未勝利,1300,芝,未勝利
1975/11/29,4歳以上300万下,1700,ダ,300万下
1975/11/29,4歳以上700万下,2600,障,700万下
1975/11/29,3歳新馬,1200,芝,新馬
1975/11/29,エリカ賞(300万下),1300,芝,300万下
1975/11/29,4歳以上500万下,1700,ダ,500万下
1975/11/29,ウインターC(900万下),1600,芝,900万下
1975/11/29,猪名川特別(500万下),1800,ダ,500万下
1975/11/29,4歳以上600万下,1800,ダ,600万下
1975/11/23,3歳未勝利,1000,芝,未勝利
1975/11/23,4歳以上,1800,芝,
1975/11/23,3歳未勝利,1000,芝,未勝利
1975/11/23,3歳新馬,1000,芝,新馬
1975/11/23,4歳以上300万下,1800,芝,300万下
1975/11/23,4歳以上300万下,1700,芝,300万下
1975/11/23,4歳以上300万下,1700,芝,300万下
1975/11/23,福島3歳S(OP),1000,芝,OP
1975/11/23,松川浦特別(500万下),1800,芝,500万下
1975/11/23,農林省賞典福島記念(OP),2000,芝,OP
1975/11/23,4歳以上300万下,1800,芝,300万下
1975/11/23,3歳未勝利,1400,ダ,未勝利
1975/11/23,3歳新馬,1200,ダ,新馬
1975/11/23,3歳新馬,1200,ダ,新馬
1975/11/23,4歳以上500万下,1700,ダ,500万下
1975/11/23,4歳以上未勝利,2820,障,未勝利
1975/11/23,さざんか賞(300万下),1600,芝,300万下
1975/11/23,白富士賞(600万下),1600,芝,600万下
1975/11/23,4歳以上500万下,1600,ダ,500万下
1975/11/23,天皇賞(OP),3200,芝,OP
1975/11/23,4歳以上300万下,1700,ダ,300万下
1975/11/23,3歳勝入,1400,ダ,勝入
1975/11/23,3歳未勝利,1200,ダ,未勝利
1975/11/23,3歳未勝利,1200,ダ,未勝利
1975/11/23,3歳新馬,1200,芝,新馬
1975/11/23,4歳以上勝入300万円以下,2890,障,勝入
1975/11/23,3歳新馬,1200,芝,新馬
1975/11/23,京都3歳S(OP),1600,芝,OP
1975/11/23,4歳以上300万下,1800,ダ,300万下
1975/11/23,京阪杯(OP),2000,芝,OP
1975/11/23,伏見特別(500万下),2200,芝,500万下
1975/11/23,4歳以上800万下,1600,芝,800万下
1975/11/22,3歳勝入200万円以下,1000,芝,勝入
1975/11/22,3歳未勝利,1000,芝,未勝利
1975/11/22,3歳新馬,1000,芝,新馬
1975/11/22,4歳以上300万下,1800,芝,300万下
1975/11/22,4歳以上300万下,1700,芝,300万下
1975/11/22,4歳以上500万下,1700,芝,500万下
1975/11/22,ききよう賞(300万下),1000,芝,300万下
1975/11/22,会津特別(300万下),1800,芝,300万下
1975/11/22,蔵王特別(600万下),2000,芝,600万下
1975/11/22,4歳以上300万下,1700,芝,300万下
1975/11/22,3歳未勝利,1400,芝,未勝利
1975/11/22,3歳未勝利,1200,芝,未勝利
1975/11/22,3歳新馬,1200,芝,新馬
1975/11/22,3歳新馬,1200,芝,新馬
1975/11/22,3歳300万下,1400,芝,300万下
1975/11/22,4歳以上勝入300万円以下,2820,障,勝入
1975/11/22,4歳以上300万下,1600,ダ,300万下
1975/11/22,府中3歳S(OP),1600,芝,OP
1975/11/22,4歳以上600万下,1800,芝,600万下
1975/11/22,ユートピアS(800万下),2400,芝,800万下
1975/11/22,御岳特別(500万下),1600,ダ,500万下
1975/11/22,4歳以上300万下,1700,ダ,300万下
1975/11/22,3歳未勝利,1400,ダ,未勝利
1975/11/22,3歳未勝利,1200,ダ,未勝利
1975/11/22,3歳未勝利,1600,芝,未勝利
1975/11/22,4歳以上300万下,1800,ダ,300万下
1975/11/22,4歳以上未勝利,2490,障,未勝利
1975/11/22,3歳未勝利,1600,芝,未勝利
1975/11/22,3歳新馬,1200,芝,新馬
1975/11/22,白菊賞(300万下),1400,芝,300万下
1975/11/22,4歳以上500万下,1400,ダ,500万下
1975/11/22,信貴山特別(900万下),1600,芝,900万下
1975/11/22,霜月特別(600万下),2200,芝,600万下
1975/11/22,4歳以上500万下,1800,ダ,500万下
1975/11/16,3歳200万下,1000,芝,200万下
1975/11/16,3歳未勝利,1000,芝,未勝利
1975/11/16,3歳新馬,1000,芝,新馬
1975/11/16,4歳以上300万下,1800,芝,300万下
1975/11/16,4歳以上300万下,1700,芝,300万下
1975/11/16,4歳以上300万下,1700,芝,300万下
1975/11/16,アラブ3歳S(OP),1700,芝,OP
1975/11/16,只見特別(500万下),1800,芝,500万下
1975/11/16,福島テレビ杯(800万下),2000,芝,800万下
1975/11/16,4歳以上300万下,1800,芝,300万下
1975/11/16,3歳未勝利,1400,ダ,未勝利
1975/11/16,3歳未勝利,1200,ダ,未勝利
1975/11/16,3歳新馬,1200,ダ,新馬
1975/11/16,4歳以上300万下,1400,ダ,300万下
1975/11/16,4歳以上未勝利,2820,障,未勝利
1975/11/16,4歳以上300万下,1600,ダ,300万下
1975/11/16,白菊賞(300万下),1400,芝,300万下
1975/11/16,4歳以上800万下,2100,ダ,800万下
1975/11/16,ダービー卿チヤレンジ(OP),1800,芝,OP
1975/11/16,中距離特別(500万下),2000,芝,500万下
1975/11/16,4歳以上500万下,1600,ダ,500万下
1975/11/16,3歳200万下,1400,ダ,200万下
1975/11/16,3歳未勝利,1200,ダ,未勝利
1975/11/16,3歳未勝利,1200,ダ,未勝利
1975/11/16,4歳以上300万下,1400,ダ,300万下
1975/11/16,4歳以上,2890,障,
1975/11/16,3歳新馬,1200,芝,新馬
1975/11/16,銀杏特別(300万下),1600,芝,300万下
1975/11/16,4歳以上300万下,1800,ダ,300万下
1975/11/16,ビクトリアカツプ(OP),2400,芝,OP
1975/11/16,保津峡特別(500万下),2000,芝,500万下
1975/11/16,4歳以上600万下,1800,ダ,600万下
1975/11/15,3歳未勝利,1000,芝,未勝利
1975/11/15,3歳未勝利,1000,芝,未勝利
1975/11/15,3歳未勝利,1000,芝,未勝利
1975/11/15,3歳300万下,1000,芝,300万下
1975/11/15,4歳以上300万下,1800,芝,300万下
1975/11/15,4歳以上500万下,1700,芝,500万下
1975/11/15,4歳以上300万下,1700,芝,300万下
1975/11/15,白河特別(300万下),1000,芝,300万下
1975/11/15,磐梯特別(600万下),1800,芝,600万下
1975/11/15,4歳以上300万下,1700,芝,300万下
1975/11/15,3歳未勝利,1400,ダ,未勝利
1975/11/15,3歳未勝利,1200,ダ,未勝利
1975/11/15,3歳新馬,1200,ダ,新馬
1975/11/15,4歳以上300万下,1600,ダ,300万下
1975/11/15,4歳以上,2700,障,
1975/11/15,4歳以上300万下,1700,ダ,300万下
1975/11/15,3歳抽せん馬特別(600万下),1400,芝,600万下
1975/11/15,4歳以上500万下,1700,ダ,500万下
1975/11/15,トパーズS(800万下),1800,芝,800万下
1975/11/15,初冬特別(600万下),2000,芝,600万下
1975/11/15,4歳以上500万下,1600,ダ,500万下
1975/11/15,3歳未勝利,1200,ダ,未勝利
1975/11/15,3歳未勝利,1200,ダ,未勝利
1975/11/15,3歳300万下,1200,ダ,300万下
1975/11/15,4歳以上300万下,1800,ダ,300万下
1975/11/15,4歳以上未勝利,2890,障,未勝利
1975/11/15,3歳未勝利,1200,ダ,未勝利
1975/11/15,3歳新馬,1200,芝,新馬
1975/11/15,アラブS(OP),1800,ダ,OP
1975/11/15,4歳以上500万下,1800,ダ,500万下
1975/11/15,高雄特別(800万下),2200,芝,800万下
1975/11/15,祗園特別(600万下),1600,芝,600万下
1975/11/15,4歳以上,1200,ダ,
1975/11/09,3歳未勝利,1000,芝,未勝利
1975/11/09,3歳未勝利,1000,芝,未勝利
1975/11/09,3歳未勝利,1000,芝,未勝利
1975/11/09,3歳新馬,1000,芝,新馬
1975/11/09,4歳以上300万下,1700,芝,300万下
1975/11/09,4歳以上500万下,1800,芝,500万下
1975/11/09,アラブS(OP),1700,芝,OP
1975/11/09,相馬特別(300万下),2000,芝,300万下
1975/11/09,ラジオ福島賞(600万下),1700,芝,600万下
1975/11/09,4歳以上300万下,1800,芝,300万下
1975/11/09,3歳未勝利,1400,芝,未勝利
1975/11/09,3歳未勝利,1200,芝,未勝利
1975/11/09,3歳新馬,1200,芝,新馬
1975/11/09,3歳新馬,1200,芝,新馬
1975/11/09,4歳以上300万下,2820,障,300万下
1975/11/09,4歳以上500万下,2000,芝,500万下
1975/11/09,楓賞(300万下),1400,芝,300万下
1975/11/09,4歳以上600万下,1600,芝,600万下
1975/11/09,カブトヤマ記念(OP),1600,芝,OP
1975/11/09,狭山特別(500万下),1600,芝,500万下
1975/11/09,4歳以上300万下,1700,ダ,300万下
1975/11/09,3歳未勝利,1200,ダ,未勝利
1975/11/09,3歳未勝利,1200,ダ,未勝利
1975/11/09,3歳未勝利,1200,ダ,未勝利
1975/11/09,3歳新馬,1200,芝,新馬
1975/11/09,4歳以上300万下,2890,障,300万下
1975/11/09,もみじ賞(300万下),1400,芝,300万下
1975/11/09,天王山特別(800万下),1600,芝,800万下
1975/11/09,4歳以上300万下,1800,ダ,300万下
1975/11/09,菊花賞(OP),3000,芝,OP
1975/11/09,4歳以上500万下,1800,ダ,500万下
1975/11/08,3歳未勝利,1000,芝,未勝利
1975/11/08,3歳新馬,1000,芝,新馬
1975/11/08,3歳,1000,芝,
1975/11/08,4歳以上300万下,1800,芝,300万下
1975/11/08,4歳以上300万下,1700,芝,300万下
1975/11/08,4歳以上300万下,1700,芝,300万下
1975/11/08,4歳以上,1800,芝,
1975/11/08,アラブ3歳特別(200万下),1600,芝,200万下
1975/11/08,檜原湖特別(500万下),1700,芝,500万下
1975/11/08,4歳以上300万下,1800,芝,300万下
1975/11/08,3歳未勝利,1400,ダ,未勝利
1975/11/08,3歳未勝利,1200,ダ,未勝利
1975/11/08,3歳新馬,1200,ダ,新馬
1975/11/08,4歳以上300万下,1400,ダ,300万下
1975/11/08,4歳以上未勝利,2820,障,未勝利
1975/11/08,4歳以上300万下,1600,ダ,300万下
1975/11/08,黄菊賞(300万下),1400,芝,300万下
1975/11/08,4歳以上,1600,ダ,
1975/11/08,ノベンバーハンデキャ(800万下),1800,芝,800万下
1975/11/08,晩秋特別(600万下),2000,芝,600万下
1975/11/08,4歳以上500万下,1700,ダ,500万下
1975/11/08,3歳未勝利,1400,ダ,未勝利
1975/11/08,3歳未勝利,1200,ダ,未勝利
1975/11/08,4歳以上300万下,1900,ダ,300万下
1975/11/08,3歳,1400,ダ,
1975/11/08,4歳以上未勝利,2890,障,未勝利
1975/11/08,3歳新馬,1200,芝,新馬
1975/11/08,3歳新馬,1200,芝,新馬
1975/11/08,アラブ3歳S(OP),1400,ダ,OP
1975/11/08,4歳以上500万下,1800,ダ,500万下
1975/11/08,大原特別(900万下),3200,芝,900万下
1975/11/08,東山特別(500万下),1400,芝,500万下
1975/11/08,4歳以上600万下,1800,ダ,600万下
1975/11/02,3歳未勝利,1000,芝,未勝利
1975/11/02,3歳,1600,芝,
1975/11/02,3歳未勝利,1000,芝,未勝利
1975/11/02,3歳未勝利,1000,芝,未勝利
1975/11/02,3歳新馬,1000,芝,新馬
1975/11/02,4歳以上300万下,1800,芝,300万下
1975/11/02,4歳以上600万下,1700,芝,600万下
1975/11/02,伊達特別(300万下),1800,芝,300万下
1975/11/02,福島民報杯(800万下),1800,芝,800万下
1975/11/02,4歳以上300万下,1700,芝,300万下
1975/11/02,3歳未勝利,1400,ダ,未勝利
1975/11/02,3歳新馬,1200,ダ,新馬
1975/11/02,3歳新馬,1200,ダ,新馬
1975/11/02,3歳300万下,1400,ダ,300万下
1975/11/02,4歳以上未勝利,2820,障,未勝利
1975/11/02,4歳以上300万下,1600,ダ,300万下
1975/11/02,短距離特別(500万下),1400,芝,500万下
1975/11/02,4歳以上500万下,1700,ダ,500万下
1975/11/02,農林省賞典目黒記念(OP),2500,芝,OP
1975/11/02,霜月賞(800万下),1600,芝,800万下
1975/11/02,4歳以上300万下,1700,ダ,300万下
1975/11/02,3歳未勝利,1400,ダ,未勝利
1975/11/02,3歳未勝利,1200,ダ,未勝利
1975/11/02,3歳未勝利,1400,ダ,未勝利
1975/11/02,3歳新馬,1200,芝,新馬
1975/11/02,4歳以上未勝利,2490,障,未勝利
1975/11/02,3歳新馬,1200,芝,新馬
1975/11/02,天ケ瀬特別(500万下),1400,ダ,500万下
1975/11/02,4歳以上300万下,1400,ダ,300万下
1975/11/02,農林省賞典京都記念(OP),2400,芝,OP
1975/11/02,桂特別(800万下),1600,芝,800万下
1975/11/02,4歳以上300万下,1800,ダ,300万下
1975/11/01,3歳200万下,1000,芝,200万下
1975/11/01,3歳未勝利,1000,芝,未勝利
1975/11/01,3歳新馬,1000,芝,新馬
1975/11/01,4歳以上300万下,1800,芝,300万下
1975/11/01,4歳以上300万下,1700,芝,300万下
1975/11/01,4歳以上300万下,1700,芝,300万下
1975/11/01,野菊賞(300万下),1000,芝,300万下
1975/11/01,猪苗代特別(500万下),2000,芝,500万下
1975/11/01,4歳以上300万下,1800,芝,300万下
1975/11/01,3歳未勝利,1400,ダ,未勝利
1975/11/01,3歳未勝利,1200,ダ,未勝利
1975/11/01,3歳新馬,1200,ダ,新馬
1975/11/01,3歳,1400,ダ,
1975/11/01,4歳以上300万下,1600,ダ,300万下
1975/11/01,4歳以上300万下,1700,ダ,300万下
1975/11/01,障害S(OP),2820,障,OP
1975/11/01,4歳以上500万下,1700,ダ,500万下
1975/11/01,武蔵野S(900万下),2000,芝,900万下
1975/11/01,秋嶺賞(600万下),1800,芝,600万下
1975/11/01,4歳以上500万下,1600,ダ,500万下
1975/11/01,4歳以上,1700,ダ,
1975/11/01,3歳未勝利,1200,ダ,未勝利
1975/11/01,3歳未勝利,1200,ダ,未勝利
1975/11/01,4歳以上300万下,1400,ダ,300万下
1975/11/01,4歳以上300万下,1800,ダ,300万下
1975/11/01,4歳以上300万下,1800,ダ,300万下
1975/11/01,3歳新馬,1200,芝,新馬
1975/11/01,毎日放送賞京都大障害(OP),3260,障,OP
1975/11/01,4歳以上500万下,1400,ダ,500万下
1975/11/01,山科特別(600万下),2000,芝,600万下
1975/11/01,野菊賞(300万下),1200,芝,300万下
1975/11/01,4歳以上800万下,1900,ダ,800万下
1975/10/26,3歳未勝利,1000,芝,未勝利
