開催日,レース名,距離,地肌,クラス
1978/12/03,3歳未勝利,1400,芝,未勝利
1978/12/03,4歳以上300万下,1600,ダ,300万
1978/12/03,3歳新馬,1200,芝,新馬
1978/12/03,4歳以上300万下,1600,ダ,300万
1978/12/03,鳥羽特別(300万下),2000,芝,300万
1978/12/03,4歳以上700万下,1700,ダ,700万
1978/12/03,飛?特別(700万下),1600,ダ,700万
1978/12/03,アラブ大賞典(OP),1800,芝,OP
1978/12/03,4歳以上300万下,1700,ダ,300万
1978/12/03,3歳未勝利,1200,ダ,未勝利
1978/12/03,3歳未勝利,1600,芝,未勝利
1978/12/03,3歳400万下,1200,ダ,400万
1978/12/03,3歳新馬,1200,芝,新馬
1978/12/03,4歳以上未勝利,3000,障,未勝利
1978/12/03,3歳新馬,1200,芝,新馬
1978/12/03,北摂特別(700万下),2200,芝,700万
1978/12/03,4歳以上700万下,1900,ダ,700万
1978/12/03,セントウルS(OP),1600,芝,OP
1978/12/03,猪名川特別(1100万下),1800,ダ,1100万
1978/12/03,4歳以上300万下,1800,ダ,300万
1978/12/02,3歳未勝利,1200,芝,未勝利
1978/12/02,3歳未勝利,1200,ダ,未勝利
1978/12/02,3歳未勝利,1600,芝,未勝利
1978/12/02,4歳以上,2700,障,NoClass
1978/12/02,3歳新馬,1200,芝,新馬
1978/12/02,3歳新馬,1200,芝,新馬
1978/12/02,3歳400万下,1200,芝,400万
1978/12/02,北総特別(700万下),2000,芝,700万
1978/12/02,4歳以上700万下,1800,ダ,700万
1978/12/02,安房特別(1100万下),1800,芝,1100万
1978/12/02,3歳牝馬S(OP),1600,芝,OP
1978/12/02,4歳以上300万下,1800,ダ,300万
1978/12/02,3歳未勝利,1600,ダ,未勝利
1978/12/02,3歳未勝利,1000,ダ,未勝利
1978/12/02,4歳以上300万下,1600,ダ,300万
1978/12/02,3歳新馬,1200,芝,新馬
1978/12/02,4歳以上300万下,1600,ダ,300万
1978/12/02,4歳以上300万下,1700,ダ,300万
1978/12/02,アラブ3歳S(OP),1600,ダ,OP
1978/12/02,4歳以上700万下,1600,ダ,700万
1978/12/02,はなのき賞(400万下),1400,芝,400万
1978/12/02,多治見特別(700万下),1800,芝,700万
1978/12/02,4歳以上300万下,1700,ダ,300万
1978/12/02,3歳未勝利,1200,ダ,未勝利
1978/12/02,3歳未勝利,1200,ダ,未勝利
1978/12/02,4歳以上300万下,1700,ダ,300万
1978/12/02,4歳以上300万下,1200,ダ,300万
1978/12/02,4歳以上400万下,3000,障,400万
1978/12/02,3歳新馬,1200,芝,新馬
1978/12/02,かえで賞(400万下),1600,芝,400万
1978/12/02,4歳以上700万下,1700,ダ,700万
1978/12/02,ウインターC(1100万下),2000,芝,1100万
1978/12/02,短距離特別(700万下),1200,芝,700万
1978/12/02,4歳以上700万下,1800,ダ,700万
1978/11/26,3歳未勝利,1400,芝,未勝利
1978/11/26,4歳以上勝入400万円以下,3100,障,400万
1978/11/26,3歳400万下,1400,芝,400万
1978/11/26,4歳以上300万下,1600,ダ,300万
1978/11/26,3歳新馬,1400,芝,新馬
1978/11/26,初冬特別(700万下),2000,芝,700万
1978/11/26,牝馬特別(1100万下),1800,芝,1100万
1978/11/26,4歳以上700万下,1400,芝,700万
1978/11/26,天皇賞(OP),3200,芝,OP
1978/11/26,4歳以上300万下,1400,ダ,300万
1978/11/26,3歳未勝利,1000,ダ,未勝利
1978/11/26,3歳未勝利,1000,ダ,未勝利
1978/11/26,3歳未勝利,1000,ダ,未勝利
1978/11/26,3歳新馬,1200,芝,新馬
1978/11/26,3歳新馬,1200,芝,新馬
1978/11/26,4歳以上300万下,1700,ダ,300万
1978/11/26,蒲郡特別(300万下),1400,芝,300万
1978/11/26,4歳以上700万下,1700,ダ,700万
1978/11/26,桑名特別(700万下),2000,芝,700万
1978/11/26,中京日経賞(1100万下),1800,芝,1100万
1978/11/26,4歳以上300万下,1700,ダ,300万
1978/11/26,3歳未勝利,1200,ダ,未勝利
1978/11/26,3歳未勝利,1200,ダ,未勝利
1978/11/26,4歳以上300万下,1800,ダ,300万
1978/11/26,3歳新馬,1200,芝,新馬
1978/11/26,4歳以上,3290,障,NoClass
1978/11/26,3歳新馬,1400,芝,新馬
1978/11/26,京都3歳S(OP),1600,芝,OP
1978/11/26,4歳以上300万下,2000,芝,300万
1978/11/26,京阪杯(OP),2000,芝,OP
1978/11/26,山科特別(700万下),1200,芝,700万
1978/11/26,4歳以上700万下,1800,ダ,700万
1978/11/25,3歳未勝利,1200,ダ,未勝利
1978/11/25,3歳未勝利,1400,芝,未勝利
1978/11/25,4歳以上300万下,1600,ダ,300万
1978/11/25,4歳以上未勝利,3100,障,未勝利
1978/11/25,3歳新馬,1200,芝,新馬
1978/11/25,3歳新馬,1400,芝,新馬
1978/11/25,さざんか賞(400万下),1600,芝,400万
1978/11/25,4歳以上700万下,1700,ダ,700万
1978/11/25,ユートピアS(1100万下),2400,芝,1100万
1978/11/25,白富士賞(700万下),1600,芝,700万
1978/11/25,4歳以上300万下,1700,ダ,300万
1978/11/25,3歳200万下,1700,ダ,200万
1978/11/25,3歳未勝利,1000,ダ,未勝利
1978/11/25,4歳以上,1700,ダ,NoClass
1978/11/25,3歳新馬,1200,芝,新馬
1978/11/25,4歳以上300万下,1600,ダ,300万
1978/11/25,4歳以上300万下,1600,ダ,300万
1978/11/25,すずかけ賞(400万下),1200,芝,400万
1978/11/25,4歳以上,1800,芝,NoClass
1978/11/25,高山特別(300万下),1700,ダ,300万
1978/11/25,伊吹山特別(700万下),1800,芝,700万
1978/11/25,4歳以上300万下,1700,ダ,300万
1978/11/25,3歳未勝利,1200,ダ,未勝利
1978/11/25,3歳未勝利,1200,ダ,未勝利
1978/11/25,3歳未勝利,1600,芝,未勝利
1978/11/25,4歳以上300万下,1400,ダ,300万
1978/11/25,4歳以上未勝利,2910,障,未勝利
1978/11/25,3歳未勝利,1600,芝,未勝利
1978/11/25,3歳新馬,1200,芝,新馬
1978/11/25,白菊賞(400万下),1400,芝,400万
1978/11/25,4歳以上700万下,1800,ダ,700万
1978/11/25,高雄特別(1100万下),2000,芝,1100万
1978/11/25,霜月特別(700万下),2400,芝,700万
1978/11/25,4歳以上700万下,1900,ダ,700万
1978/11/19,4歳以上勝入,1700,芝,NoClass
1978/11/19,3歳未勝利,1000,芝,未勝利
1978/11/19,4歳以上300万下,1700,芝,300万
1978/11/19,4歳以上300万下,1700,芝,300万
1978/11/19,3歳新馬,1000,芝,新馬
1978/11/19,福島3歳S(OP),1000,芝,OP
1978/11/19,みちのくS(700万下),2400,芝,700万
1978/11/19,福島記念(OP),2000,芝,OP
1978/11/19,4歳以上300万下,1800,芝,300万
1978/11/19,3歳未勝利,1400,芝,未勝利
1978/11/19,3歳未勝利,1400,芝,未勝利
1978/11/19,3歳400万下,1400,芝,400万
1978/11/19,4歳以上未勝利,3100,障,未勝利
1978/11/19,3歳新馬,1200,芝,新馬
1978/11/19,4歳以上300万下,1400,ダ,300万
1978/11/19,府中3歳S(OP),1600,芝,OP
1978/11/19,4歳以上700万下,2000,芝,700万
1978/11/19,ダービー卿チャレンジ(OP),1800,芝,OP
1978/11/19,狭山特別(700万下),1800,芝,700万
1978/11/19,4歳以上300万下,2000,芝,300万
1978/11/19,3歳未勝利,1200,ダ,未勝利
1978/11/19,4歳以上300万下,1400,ダ,300万
1978/11/19,4歳以上300万下,1900,ダ,300万
1978/11/19,3歳新馬,1400,芝,新馬
1978/11/19,4歳以上勝入400万円以下,3290,障,400万
1978/11/19,3歳400万下,1200,芝,400万
1978/11/19,アラブS(OP),1800,ダ,OP
1978/11/19,4歳以上1100万下,1800,ダ,1100万
1978/11/19,エリザベス女王杯(OP),2400,芝,OP
1978/11/19,保津峡特別(700万下),1400,芝,700万
1978/11/19,4歳以上700万下,1800,ダ,700万
1978/11/18,3歳未勝利,1000,芝,未勝利
1978/11/18,3歳200万下,1000,芝,200万
1978/11/18,3歳未勝利,1000,芝,未勝利
1978/11/18,4歳以上300万下,1700,芝,300万
1978/11/18,3歳新馬,1000,芝,新馬
1978/11/18,4歳以上300万下,1800,芝,300万
1978/11/18,ききょう賞(400万下),1000,芝,400万
1978/11/18,会津特別(300万下),2000,芝,300万
1978/11/18,蔵王S(1100万下),1800,芝,1100万
1978/11/18,4歳以上300万下,1800,芝,300万
1978/11/18,3歳未勝利,1200,ダ,未勝利
1978/11/18,3歳未勝利,1400,芝,未勝利
1978/11/18,4歳以上未勝利,3100,障,未勝利
1978/11/18,4歳以上300万下,1700,ダ,300万
1978/11/18,3歳新馬,1400,芝,新馬
1978/11/18,4歳以上300万下,1700,ダ,300万
1978/11/18,東京障害特別(OP),3300,障,OP
1978/11/18,4歳以上700万下,1600,ダ,700万
1978/11/18,ノベンバーハンデキャ(1100万下),2000,芝,1100万
1978/11/18,3歳抽せん馬特別(400万下),1400,芝,400万
1978/11/18,4歳以上700万下,1800,芝,700万
1978/11/18,3歳未勝利,1400,ダ,未勝利
1978/11/18,3歳未勝利,1200,ダ,未勝利
1978/11/18,3歳未勝利,1400,芝,未勝利
1978/11/18,4歳以上300万下,2000,芝,300万
1978/11/18,4歳以上未勝利,3290,障,未勝利
1978/11/18,3歳新馬,1200,芝,新馬
1978/11/18,4歳以上700万下,1800,ダ,700万
1978/11/18,アラブ3歳S(OP),1400,ダ,OP
1978/11/18,4歳以上300万下,2000,芝,300万
1978/11/18,大原特別(1100万下),3200,芝,1100万
1978/11/18,3歳抽せん馬特別(400万下),1600,芝,400万
1978/11/18,4歳以上700万下,1900,ダ,700万
1978/11/12,3歳未勝利,1000,芝,未勝利
1978/11/12,3歳未勝利,1000,芝,未勝利
1978/11/12,3歳未勝利,1000,芝,未勝利
1978/11/12,4歳以上300万下,1800,芝,300万
1978/11/12,3歳新馬,1000,芝,新馬
1978/11/12,4歳以上300万下,1800,芝,300万
1978/11/12,福島アラブ3歳ステー(OP),1700,芝,OP
1978/11/12,白河特別(300万下),1000,芝,300万
1978/11/12,4歳以上300万下,1700,芝,300万
1978/11/12,3歳未勝利,1200,ダ,未勝利
1978/11/12,3歳未勝利,1400,芝,未勝利
1978/11/12,4歳以上300万下,1700,ダ,300万
1978/11/12,4歳以上400万下,3100,障,400万
1978/11/12,3歳新馬,1200,芝,新馬
1978/11/12,3歳新馬,1400,芝,新馬
1978/11/12,楓賞(400万下),1400,芝,400万
1978/11/12,4歳以上700万下,1600,芝,700万
1978/11/12,カブトヤマ記念(OP),1600,芝,OP
1978/11/12,御岳特別(700万下),1700,ダ,700万
1978/11/12,4歳以上300万下,2000,芝,300万
1978/11/12,3歳未勝利,1200,ダ,未勝利
1978/11/12,3歳未勝利,1200,ダ,未勝利
1978/11/12,4歳以上300万下,1400,ダ,300万
1978/11/12,4歳以上未勝利,3290,障,未勝利
1978/11/12,3歳新馬,1200,芝,新馬
1978/11/12,もみじ賞(400万下),1400,芝,400万
1978/11/12,天王山特別(700万下),2200,芝,700万
1978/11/12,4歳以上300万下,1800,ダ,300万
1978/11/12,菊花賞(OP),3000,芝,OP
1978/11/12,4歳以上700万下,1900,ダ,700万
1978/11/11,3歳未勝利,1000,芝,未勝利
1978/11/11,3歳未勝利,1000,芝,未勝利
1978/11/11,4歳以上300万下,2000,芝,300万
1978/11/11,4歳以上300万下,1800,芝,300万
1978/11/11,4歳以上300万下,1800,芝,300万
1978/11/11,4歳以上300万下,1700,芝,300万
1978/11/11,4歳以上700万下,1800,芝,700万
1978/11/11,アラブ3歳特別(200万下),1600,芝,200万
1978/11/11,只見特別(700万下),1700,芝,700万
1978/11/11,4歳以上700万下,1800,芝,700万
1978/11/11,3歳未勝利,1400,芝,未勝利
1978/11/11,4歳以上未勝利,3100,障,未勝利
1978/11/11,4歳以上300万下,1400,ダ,300万
1978/11/11,4歳以上900万下,3100,障,900万
1978/11/11,3歳新馬,1400,芝,新馬
1978/11/11,黄菊賞(400万下),1400,芝,400万
1978/11/11,4歳以上,1800,芝,NoClass
1978/11/11,霜月賞(1100万下),1600,芝,1100万
1978/11/11,中距離特別(700万下),2000,芝,700万
1978/11/11,4歳以上700万下,1800,芝,700万
1978/11/11,3歳未勝利,1400,ダ,未勝利
1978/11/11,3歳未勝利,1200,ダ,未勝利
1978/11/11,3歳未勝利,1200,ダ,未勝利
1978/11/11,4歳以上300万下,1800,ダ,300万
1978/11/11,3歳新馬,1200,芝,新馬
1978/11/11,3歳,1400,芝,NoClass
1978/11/11,4歳以上700万下,1800,ダ,700万
1978/11/11,障害S(OP),3290,障,OP
1978/11/11,4歳以上,1200,芝,NoClass
1978/11/11,太秦特別(1100万下),2000,芝,1100万
1978/11/11,伏見特別(700万下),1600,芝,700万
1978/11/11,4歳以上700万下,1800,ダ,700万
1978/11/05,3歳未勝利,1000,芝,未勝利
1978/11/05,3歳未勝利,1000,芝,未勝利
1978/11/05,4歳以上300万下,2000,芝,300万
1978/11/05,4歳以上300万下,1700,芝,300万
1978/11/05,4歳以上300万下,1700,芝,300万
1978/11/05,3歳新馬,1000,芝,新馬
1978/11/05,4歳以上300万下,1800,芝,300万
1978/11/05,アラブS(OP),1800,芝,OP
1978/11/05,磐梯特別(700万下),1800,芝,700万
1978/11/05,福島民友C(OP),1800,芝,OP
1978/11/05,4歳以上300万下,1700,芝,300万
1978/11/05,3歳未勝利,1200,ダ,未勝利
1978/11/05,3歳未勝利,1400,芝,未勝利
1978/11/05,3歳,1400,芝,NoClass
1978/11/05,4歳以上300万下,1600,ダ,300万
1978/11/05,3歳新馬,1400,芝,新馬
1978/11/05,3歳新馬,1400,芝,新馬
1978/11/05,立冬特別(700万下),1800,芝,700万
1978/11/05,4歳以上700万下,1700,ダ,700万
1978/11/05,目黒記念(OP),2500,芝,OP
1978/11/05,トパーズS(1100万下),1600,芝,1100万
1978/11/05,4歳以上300万下,1700,ダ,300万
1978/11/05,3歳200万下,1400,ダ,200万
1978/11/05,3歳未勝利,1200,ダ,未勝利
1978/11/05,3歳未勝利,1400,ダ,未勝利
1978/11/05,3歳新馬,1200,芝,新馬
1978/11/05,4歳以上400万下,3290,障,400万
1978/11/05,3歳新馬,1400,芝,新馬
1978/11/05,祇園特別(700万下),1900,芝,700万
1978/11/05,4歳以上300万下,1400,ダ,300万
1978/11/05,京都記念(OP),2400,芝,OP
1978/11/05,桂特別(700万下),1600,芝,700万
1978/11/05,4歳以上300万下,1800,ダ,300万
1978/11/04,3歳未勝利,1000,芝,未勝利
1978/11/04,3歳200万下,1000,芝,200万
1978/11/04,3歳,1000,芝,NoClass
1978/11/04,3歳未勝利,1000,芝,未勝利
1978/11/04,4歳以上300万下,1800,芝,300万
1978/11/04,4歳以上300万下,1800,芝,300万
1978/11/04,4歳以上300万下,1700,芝,300万
1978/11/04,相馬特別(300万下),2000,芝,300万
1978/11/04,檜原湖特別(700万下),1700,芝,700万
1978/11/04,4歳以上300万下,1800,芝,300万
1978/11/04,3歳未勝利,1400,芝,未勝利
1978/11/04,3歳未勝利,1400,芝,未勝利
1978/11/04,4歳以上未勝利,3100,障,未勝利
1978/11/04,3歳新馬,1400,芝,新馬
1978/11/04,3歳新馬,1400,芝,新馬
1978/11/04,白菊賞(400万下),1400,芝,400万
1978/11/04,4歳以上700万下,1600,芝,700万
1978/11/04,武蔵野S(1100万下),2000,芝,1100万
1978/11/04,秋嶺賞(700万下),2300,芝,700万
1978/11/04,4歳以上300万下,1700,ダ,300万
1978/11/04,3歳未勝利,1200,ダ,未勝利
1978/11/04,4歳以上,1700,ダ,NoClass
1978/11/04,3歳未勝利,1200,ダ,未勝利
1978/11/04,3歳未勝利,1200,芝,未勝利
1978/11/04,4歳以上未勝利,2910,障,未勝利
1978/11/04,3歳新馬,1200,芝,新馬
1978/11/04,4歳以上700万下,1400,ダ,700万
1978/11/04,いちょう特別(400万下),1200,芝,400万
1978/11/04,4歳以上300万下,1900,ダ,300万
1978/11/04,信貴山特別(1100万下),1600,芝,1100万
1978/11/04,天ケ瀬特別(700万下),2000,芝,700万
1978/11/04,4歳以上700万下,1400,ダ,700万
1978/10/29,3歳200万下,1000,芝,200万
1978/10/29,4歳以上,1600,芝,NoClass
1978/10/29,3歳未勝利,1000,芝,未勝利
1978/10/29,4歳以上300万下,2000,芝,300万
1978/10/29,3歳新馬,1000,芝,新馬
1978/10/29,4歳以上300万下,1800,芝,300万
1978/10/29,4歳以上300万下,1700,芝,300万
1978/10/29,4歳以上300万下,1700,芝,300万
1978/10/29,伊達特別(300万下),1700,芝,300万
1978/10/29,河北新報杯(700万下),1800,芝,700万
1978/10/29,4歳以上700万下,1700,芝,700万
1978/10/29,3歳未勝利,1200,芝,未勝利
1978/10/29,4歳以上300万下,1700,ダ,300万
1978/10/29,4歳以上700万下,1800,芝,700万
1978/10/29,3歳新馬,1200,芝,新馬
1978/10/29,4歳以上勝入400万円以下,3550,障,400万
1978/10/29,3歳新馬,1200,芝,新馬
1978/10/29,いちょう特別(400万下),1200,芝,400万
1978/10/29,4歳以上300万下,2000,芝,300万
1978/10/29,牝馬東京タイムズ杯(OP),1600,芝,OP
1978/10/29,中距離特別(700万下),2000,芝,700万
1978/10/29,4歳以上300万下,1800,ダ,300万
1978/10/29,3歳勝入,1400,ダ,NoClass
1978/10/29,3歳未勝利,1200,ダ,未勝利
1978/10/29,4歳以上300万下,1400,ダ,300万
1978/10/29,3歳新馬,1200,芝,新馬
1978/10/29,4歳以上勝入900万円以下,3290,障,900万
1978/10/29,3歳新馬,1200,芝,新馬
1978/10/29,4歳以上300万下,1400,ダ,300万
1978/10/29,高瀬川特別(700万下),2400,芝,700万
1978/10/29,4歳以上300万下,1800,ダ,300万
1978/10/29,京都牝馬特別(OP),1600,芝,OP
