開催日,レース名,距離,地肌,クラス,通時,適性
2002/10/05,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/10/05,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/10/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/10/05,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/10/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/10/05,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/10/05,文知摺特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2002/10/05,雄国沼特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2002/10/05,小野川湖特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2002/10/05,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/10/05,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/10/05,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2002/10/05,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/10/05,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2002/10/05,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/10/05,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/10/05,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2002/10/05,サフラン賞(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2002/10/05,白井特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2002/10/05,アイルランドT(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2002/10/05,3歳以上1000万下,2000,芝,1000万,8.2勝,3.芝 中以遠
2002/10/05,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/10/05,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/10/05,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2002/10/05,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/10/05,2歳500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/10/05,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2002/10/05,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/10/05,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/10/05,久多特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/10/05,鳴滝特別(1000万下),2400,芝,1000万,8.2勝,3.芝 中以遠
2002/10/05,夕刊フジ杯大原S(1600万下),1800,芝,1600万,7.3勝,2.芝 マイル
2002/10/05,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2002/09/29,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/29,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/29,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/29,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/29,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/29,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/29,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/29,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/29,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/29,すずらん賞(OP),1200,芝,OP,6.OP,1.芝 短距離
2002/09/29,STV賞(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/09/29,利尻特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2002/09/29,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/29,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/29,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/29,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/29,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2002/09/29,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/29,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/29,3歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
2002/09/29,石打特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2002/09/29,おけさ特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2002/09/29,スプリンターズS(G1),1200,芝,G1,1.G1,1.芝 短距離
2002/09/29,水上特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2002/09/29,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/29,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/29,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/29,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2002/09/29,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2002/09/29,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/29,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/29,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/29,芦屋川特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2002/09/29,夕月特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2002/09/29,シリウスS(G3),1400,ダ,G3,3.G3,4.砂 短距離
2002/09/29,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/28,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/28,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/28,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/28,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/28,2歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/28,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/28,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/28,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/28,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/28,朝里川特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2002/09/28,札幌2歳S(G3),1800,芝,G3,3.G3,2.芝 マイル
2002/09/28,道新スポーツ賞(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2002/09/28,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/28,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/28,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/09/28,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/28,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2002/09/28,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/28,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/28,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/28,芙蓉S(OP),1600,芝,OP,6.OP,2.芝 マイル
2002/09/28,月山特別(1000万下),2400,芝,1000万,8.2勝,3.芝 中以遠
2002/09/28,ペルセウスS(OP),1800,ダ,OP,6.OP,5.砂 マイル
2002/09/28,3歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
2002/09/28,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/28,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/28,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/28,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/28,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/09/28,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/28,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/28,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2002/09/28,ききょうS(OP),1400,芝,OP,6.OP,1.芝 短距離
2002/09/28,箕面特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2002/09/28,ポートアイランドS(OP),1600,芝,OP,6.OP,2.芝 マイル
2002/09/28,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/22,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/22,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/22,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/22,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/22,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2002/09/22,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/22,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/22,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/22,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/22,ニセコ特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2002/09/22,UHB賞(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2002/09/22,北斗賞(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2002/09/22,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/22,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/22,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/22,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/22,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/22,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/22,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/22,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2002/09/22,塩沢特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2002/09/22,鏑矢特別(1000万下),1000,芝,1000万,8.2勝,1.芝 短距離
2002/09/22,産経賞オールカマー(G2),2200,芝,G2,2.G2,3.芝 中以遠
2002/09/22,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2002/09/22,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/22,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/22,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/22,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/22,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2002/09/22,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/22,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2002/09/22,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2002/09/22,秋分特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2002/09/22,ムーンライトH(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2002/09/22,神戸新聞杯(G2),2000,芝,G2,2.G2,3.芝 中以遠
2002/09/22,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/21,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/21,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/21,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/21,2歳500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/21,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/21,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/21,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/21,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/21,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/21,石狩特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2002/09/21,おおぞら特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/09/21,釧路湿原特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/21,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/21,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/21,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2002/09/21,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/21,障害3歳以上OP,3250,障,OP,6.OP,7.障害
2002/09/21,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/21,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/21,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/21,飛翔特別(500万下),1000,芝,500万,9.1勝,1.芝 短距離
2002/09/21,加治川特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2002/09/21,セプテンバーS(1600万下),1400,芝,1600万,7.3勝,1.芝 短距離
2002/09/21,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/21,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/21,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/21,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/21,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/21,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2002/09/21,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/21,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/21,3歳以上500万下,2500,芝,500万,9.1勝,3.芝 中以遠
2002/09/21,瀬戸内海特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2002/09/21,新涼特別(1000万下),1400,ダ,1000万,8.2勝,4.砂 短距離
2002/09/21,オークランドRCT(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2002/09/21,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/15,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/15,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,2歳500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/15,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/15,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/15,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/15,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/15,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/15,積丹特別(500万下),2600,芝,500万,9.1勝,3.芝 中以遠
2002/09/15,HTB賞(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2002/09/15,オホーツクH(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2002/09/15,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,2歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
2002/09/15,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/15,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/15,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2002/09/15,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,3歳以上500万下,2400,芝,500万,9.1勝,3.芝 中以遠
2002/09/15,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/15,湯之谷特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2002/09/15,燕特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2002/09/15,セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
2002/09/15,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2002/09/15,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/15,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/15,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/15,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/09/15,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/15,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/15,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/15,野路菊S(OP),1600,芝,OP,6.OP,2.芝 マイル
2002/09/15,仲秋特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/09/15,関西TVローズS(G2),2000,芝,G2,2.G2,3.芝 中以遠
2002/09/15,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/14,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/14,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/14,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/14,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/14,2歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
2002/09/14,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/14,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/14,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/14,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/14,恵庭岳特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/14,サロマ湖特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/09/14,美唄特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/14,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/14,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/14,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/14,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/14,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/09/14,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/14,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/14,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/14,カンナS(OP),1200,芝,OP,6.OP,1.芝 短距離
2002/09/14,姫川特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2002/09/14,ながつきS(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2002/09/14,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2002/09/14,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/14,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/14,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/14,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/14,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/14,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/14,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/14,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2002/09/14,阪神ジャンプS(J.G3),3170,障,G3,3.G3,7.障害
2002/09/14,兵庫特別(1000万下),2500,芝,1000万,8.2勝,3.芝 中以遠
2002/09/14,大阪スポーツ杯(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2002/09/14,夙川特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2002/09/08,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/08,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/08,2歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/08,2歳500万下,1200,芝,500万,9.1勝,1.芝 短距離
2002/09/08,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2002/09/08,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2002/09/08,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/08,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/08,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2002/09/08,礼文特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2002/09/08,札幌日経OP(OP),2600,芝,OP,6.OP,3.芝 中以遠
2002/09/08,アカシヤ特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2002/09/08,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/08,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/08,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/08,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2002/09/08,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2002/09/08,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/08,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/08,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2002/09/08,日本海S(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2002/09/08,鳥海山特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2002/09/08,京成杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
2002/09/08,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2002/09/08,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/08,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/08,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2002/09/08,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2002/09/08,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2002/09/08,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/08,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2002/09/08,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2002/09/08,野分特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2002/09/08,涼秋S(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2002/09/08,セントウルS(G3),1200,芝,G3,3.G3,1.芝 短距離
2002/09/08,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/07,2歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/07,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/07,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/07,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/07,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/07,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/07,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/07,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/07,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2002/09/07,コスモス賞(OP),1800,芝,OP,6.OP,2.芝 マイル
2002/09/07,ポプラ特別(1000万下),1500,芝,1000万,8.2勝,1.芝 短距離
2002/09/07,定山渓特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/07,2歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/07,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/07,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2002/09/07,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/07,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2002/09/07,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/07,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/07,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/07,羽黒山特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/07,初風特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2002/09/07,紫苑S(OP),1800,芝,OP,6.OP,2.芝 マイル
2002/09/07,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/07,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/07,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/07,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/07,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2002/09/07,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/07,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2002/09/07,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2002/09/07,3歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
2002/09/07,蓬莱峡特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2002/09/07,西脇特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2002/09/07,朝日チャレンジC(G3),2000,芝,G3,3.G3,3.芝 中以遠
2002/09/07,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2002/09/02,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/02,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/02,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2002/09/02,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2002/09/02,障害3歳以上未勝利,2900,障,未勝利,o.未勝利,7.障害
2002/09/02,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2002/09/02,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2002/09/02,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2002/09/02,高千穂特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2002/09/02,平尾台特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2002/09/02,西日本スポーツ杯(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
